"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"CA","B2",7.05,242,1,5,228,"Agency 2"
"CA","B2",11.35,232,1,3,220,"Agency 3"
"CA","B2",75.61,3466,4,14,3052,"Agency 2"
"CA","B2",50.21,1967,1,18,1847,"Agency 2"
"CA","B2",30.7,754,1,9,720,"Agency 6"
"CA","B2",32.89,1083,1,6,1003,"Agency 2"
"CA","B2",5.92,179,0,3,166,"Agency 3"
"CA","B2",1.99,200,0,0,193,"Agency 3"
"CA","B2",38.7,2268,3,10,2016,"Agency 2"
"CA","B2",52.77,2432,5,10,2216,"Agency 7"
"CA","B2",34.73,1416,7,16,1298,"Agency 7"
"CA","B2",46.66,1852,0,30,1513,"Agency 5"
"CA","B2",16.18,974,1,22,922,"Agency 2"
"CA","B2",40.9,1240,0,11,1149,"Agency 2"
"CA","B2",32.89,1639,1,20,1516,"Agency 2"
"CA","B2",10.69,247,0,1,239,"Agency 3"
"CA","B2",35.08,1312,4,13,1154,"Agency 7"
"CA","B2",54.46,2277,6,16,2059,"Agency 7"
"CA","B2",40.67,1508,0,8,1406,"Agency 2"
"CA","B2",7.2,324,1,4,315,"Agency 2"
"CA","B2",34,2403,0,11,2182,"Agency 2"
"CA","B2",18.58,1062,3,8,1024,"Agency 3"
"CA","B2",65.35,3320,2,42,3208,"Agency 2"
"CA","B2",68.26,2106,3,18,1972,"Agency 2"
"CA","B2",11.47,256,1,4,240,"Agency 3"
"CA","B2",33.14,1715,2,10,1621,"Agency 2"
"CA","B2",29.8,1284,1,2,1195,"Agency 3"
"CA","B2",27.18,889,0,2,882,"Agency 5"
"CA","B2",6.88,307,1,1,292,"Agency 3"
"CA","B2",6.91,207,0,4,195,"Agency 2"
"CA","B2",33.43,1754,0,13,1693,"Agency 2"
"CA","B2",1.94,244,0,0,233,"Agency 3"
"CA","B2",15.73,576,1,6,539,"Agency 2"
"CA","B2",1.96,147,0,0,144,"Agency 3"
"CA","B2",31.09,1669,0,10,1547,"Agency 2"
"CA","B2",3,590,0,2,547,"Agency 3"
"CA","B2",1.91,180,0,0,178,"Agency 3"
"CA","B2",5.66,390,0,1,384,"Agency 3"
"CA","B2",30.95,1205,1,13,1037,"Agency 2"
"CA","B2",22.8,812,3,9,759,"Agency 3"
"CA","B2",37.07,1769,3,11,1717,"Agency 3"
"CA","B2",13.54,455,0,2,431,"Agency 3"
"CA","B2",47.56,2081,0,15,1950,"Agency 2"
"CA","B2",28.24,1272,3,8,1250,"Agency 3"
"CA","B2",58.54,2163,1,26,2010,"Agency 7"
"CA","B2",18.03,1167,1,9,1148,"Agency 3"
"CA","B2",33.02,1230,1,16,1151,"Agency 3"
"CA","B2",64.48,2631,4,18,2401,"Agency 2"
"CA","B2",16.13,1024,6,20,944,"Agency 2"
"CA","B2",63.99,2647,1,16,2452,"Agency 2"
"CA","B2",31.69,1501,0,4,1450,"Agency 5"
"CA","B2",31.38,1298,1,8,1257,"Agency 3"
"CA","B2",35.83,1336,3,13,1243,"Agency 7"
"CA","B2",62.86,2561,1,11,2408,"Agency 2"
"CA","B2",94.03,3398,1,14,3149,"Agency 2"
"CA","B2",65.96,4423,2,23,4323,"Agency 2"
"CA","B2",2.03,355,0,0,342,"Agency 3"
"CA","B2",28.77,1034,1,10,971,"Agency 3"
"CA","B2",10.54,637,0,3,614,"Agency 3"
"CA","B2",31.59,1569,3,37,1477,"Agency 5"
"CA","B2",11.47,485,0,2,471,"Agency 3"
"CA","B2",36.37,1492,0,13,1338,"Agency 6"
"CA","B2",24.11,1203,2,14,1137,"Agency 2"
"CA","B2",5.93,425,1,1,418,"Agency 3"
"CA","B2",6.82,231,1,3,218,"Agency 2"
"CA","B2",32.74,1286,2,24,1219,"Agency 3"
"CA","B2",33.89,2573,0,21,2360,"Agency 3"
"CA","B2",23.57,1486,1,9,1372,"Agency 2"
"CA","B2",1.97,262,0,0,256,"Agency 3"
"CA","B2",1.54,78,0,1,78,"Agency 3"
"CA","B2",87.55,4091,1,36,3792,"Agency 2"
"CA","B2",46.19,1841,6,39,1579,"Agency 5"
"CA","B2",21.53,647,1,8,632,"Agency 3"
"CA","B2",12.53,994,2,10,965,"Agency 3"
"CA","B2",31.36,1852,5,24,1665,"Agency 3"
"CA","B2",15.7,646,0,2,622,"Agency 2"
"CA","B2",24.02,860,0,9,801,"Agency 2"
"CA","B2",43.42,2394,4,9,2306,"Agency 3"
"CA","B2",10.2,294,0,1,285,"Agency 3"
"CA","B2",12.97,575,0,3,560,"Agency 3"
"CA","B2",13.32,488,1,6,474,"Agency 3"
"CA","B2",6.91,243,1,7,229,"Agency 2"
"CA","B2",64.22,2088,1,13,1956,"Agency 2"
"CA","B2",10.78,343,0,1,338,"Agency 3"
"CA","B2",2,427,0,0,419,"Agency 3"
"CA","B2",52.32,2273,5,17,2140,"Agency 7"
"CA","B2",36.19,1015,0,17,983,"Agency 2"
"CA","B2",0.96,231,0,0,206,"Agency 3"
"CA","B2",34.66,1932,1,6,1902,"Agency 3"
"CA","B2",2.02,264,0,0,252,"Agency 3"
"CA","B2",11.77,663,0,4,640,"Agency 3"
"CA","B2",2.01,319,0,0,309,"Agency 3"
"CA","B2",2,464,0,0,455,"Agency 3"
"CA","B2",64.38,3062,4,12,2974,"Agency 2"
"CA","B2",6.94,234,1,8,208,"Agency 2"
"CA","B2",48.15,2182,1,11,2012,"Agency 2"
"CA","B2",65.54,3401,3,36,3222,"Agency 2"
"CA","B2",31.88,1587,4,18,1428,"Agency 2"
"CA","B2",35.08,2893,3,14,2806,"Agency 3"
"CA","B2",49.76,1932,3,15,1667,"Agency 2"
"CA","B2",49.08,2821,5,35,2571,"Agency 2"
"CA","B2",54.07,2166,2,14,1975,"Agency 7"
"CA","B2",31.5,1562,1,16,1484,"Agency 5"
"CA","B2",30.98,1151,3,17,1101,"Agency 2"
"CA","B2",65.22,4866,3,25,4723,"Agency 2"
"CA","B2",35.17,2574,1,11,2517,"Agency 3"
"CA","B2",41.65,1500,1,17,1342,"Agency 2"
"CA","B2",10.69,538,0,3,524,"Agency 3"
"CA","B2",51.24,2603,6,17,2361,"Agency 7"
"CA","B2",32.87,2256,0,27,2051,"Agency 5"
"CA","B2",25.81,746,3,24,703,"Agency 3"
"CA","B2",24.38,746,2,7,701,"Agency 2"
"CA","B2",6.87,215,1,5,207,"Agency 2"
"CA","B2",48.79,2280,2,24,2227,"Agency 2"
"CA","B2",6.87,336,0,6,319,"Agency 2"
"CA","B2",30.05,1072,1,3,1050,"Agency 3"
"CA","B2",15.88,532,1,6,492,"Agency 2"
"CA","B2",19.85,958,0,0,886,"Agency 3"
"CA","B2",32.61,1760,2,17,1700,"Agency 3"
"CA","B2",31.89,1853,3,12,1781,"Agency 2"
"CA","B2",66.09,3013,5,40,2859,"Agency 2"
"CA","B2",6.91,301,0,2,283,"Agency 2"
"CA","B2",41.62,1181,0,6,1100,"Agency 2"
"CA","B2",40.43,4097,4,22,3948,"Agency 3"
"CA","B2",10.43,482,0,4,466,"Agency 3"
"CA","B2",24.92,1197,0,18,1160,"Agency 3"
"CA","B2",6.46,283,1,3,270,"Agency 2"
"CA","B2",35.72,1452,4,11,1251,"Agency 5"
"CA","B2",32.24,1189,2,11,1118,"Agency 5"
"CA","B2",10.52,771,0,13,669,"Agency 7"
"CA","B2",29.4,700,0,8,675,"Agency 5"
"CA","B2",52.13,2647,2,25,2421,"Agency 2"
"CA","B2",63.07,2002,2,23,1611,"Agency 7"
"CA","B2",67.15,2363,1,14,2134,"Agency 2"
"CA","B2",11.83,727,1,6,707,"Agency 3"
"CA","B2",35.44,1169,2,7,1059,"Agency 7"
"CA","B2",31.21,1857,1,35,1661,"Agency 2"
"CA","B2",32.86,1431,3,11,1381,"Agency 2"
"CA","B2",42.72,1323,2,9,1240,"Agency 2"
"CA","B2",35.72,1285,2,9,1162,"Agency 7"
"CA","B2",34.79,2622,4,19,2530,"Agency 2"
"CA","B2",63.46,2161,4,26,1992,"Agency 2"
"CA","B2",2.04,769,0,0,713,"Agency 3"
"CA","B2",65.5,3704,7,45,3555,"Agency 2"
"CA","B2",6.26,264,0,1,254,"Agency 3"
"CA","B2",44.04,3239,6,26,3149,"Agency 3"
"CA","B2",2.01,320,0,0,304,"Agency 3"
"CA","B2",65.41,3115,6,25,2964,"Agency 2"
"CA","B2",13.78,435,0,3,416,"Agency 3"
"CA","B2",2,250,0,1,248,"Agency 3"
"CA","B2",35.26,1079,2,5,943,"Agency 7"
"CA","B2",8.13,553,0,4,524,"Agency 2"
"CA","B2",64.54,2893,1,19,2631,"Agency 2"
"CA","B2",17.91,709,1,3,678,"Agency 3"
"CA","B2",16.23,525,1,5,511,"Agency 2"
"CA","B2",2.02,169,0,0,161,"Agency 3"
"CA","B2",30.42,1220,3,6,1184,"Agency 3"
"CA","B2",13.9,416,0,2,398,"Agency 3"
"CA","B2",7.03,287,1,5,272,"Agency 2"
"CA","B2",35.68,1382,0,16,1249,"Agency 7"
"CA","B2",2.99,596,0,0,540,"Agency 3"
"CA","B2",31.83,2300,0,16,2187,"Agency 3"
"CA","B2",34.52,1181,1,8,1140,"Agency 7"
"CA","B2",32.61,882,0,2,736,"Agency 5"
"CA","B2",64.16,3710,4,33,3487,"Agency 2"
"CA","B2",49.61,2568,3,18,2422,"Agency 2"
"CA","B2",0,0,0,0,0,"Agency 3"
"CA","B2",42.13,1365,0,9,1241,"Agency 2"
"CA","B2",24.71,843,2,4,799,"Agency 3"
"CA","B2",20.18,989,2,13,943,"Agency 3"
"CA","B2",31.85,1110,0,6,1064,"Agency 2"
"CA","B2",30.43,1409,3,13,1313,"Agency 2"
"CA","B2",35.77,1133,1,11,925,"Agency 7"
"CA","B2",34.76,1196,2,13,1149,"Agency 3"
"CA","B2",66.25,2888,2,10,2598,"Agency 7"
"CA","B2",11.11,603,2,6,591,"Agency 3"
"CA","B2",16.15,744,1,12,707,"Agency 2"
"CA","B2",6.86,180,0,2,167,"Agency 2"
"CA","B2",33.09,1452,1,8,1300,"Agency 5"
"CA","B2",0.27,14,0,0,14,"Agency 4"
"CA","B2",1.99,413,0,0,399,"Agency 3"
"CA","B2",32.41,1520,7,23,1356,"Agency 2"
"CA","B2",6.55,386,1,2,383,"Agency 3"
"CA","B2",20.21,1137,0,7,1037,"Agency 3"
"CA","B2",15.81,597,1,5,561,"Agency 2"
"CA","B2",12.68,799,0,8,781,"Agency 3"
"CA","B2",25.04,990,0,9,885,"Agency 6"
"CA","B2",25.64,964,1,7,932,"Agency 3"
"CA","B2",38.69,1492,1,13,1371,"Agency 7"
"CA","B2",66.5,2089,1,12,1940,"Agency 2"
"CA","B2",16.32,457,2,9,430,"Agency 2"
"CA","B2",24.54,935,0,4,914,"Agency 3"
"CA","B2",2.98,1007,0,0,967,"Agency 3"
"CA","B2",64.91,1635,1,12,1533,"Agency 2"
"CA","B2",32.01,1363,3,12,1322,"Agency 5"
"CA","B2",35.33,2453,1,8,2383,"Agency 3"
"CA","B2",41.44,2045,2,23,1892,"Agency 2"
"CA","B2",1.97,271,0,0,266,"Agency 3"
"CA","B2",24.33,1056,2,8,966,"Agency 3"
"CA","B2",2,900,0,1,863,"Agency 3"
"CA","B2",24.57,1438,0,6,1393,"Agency 2"
"CA","B2",65.21,2464,1,19,2256,"Agency 2"
"CA","B2",21.79,934,1,3,901,"Agency 3"
"CA","B2",2,529,0,4,493,"Agency 3"
"CA","B2",31.65,2019,2,16,1931,"Agency 3"
"CA","B2",32.3,1090,0,9,1077,"Agency 5"
"CA","B2",2.97,169,0,0,167,"Agency 3"
"CA","B2",32.41,1495,2,28,1435,"Agency 5"
"CA","B2",62.91,3564,1,16,3365,"Agency 2"
"CA","B2",5.75,208,0,0,204,"Agency 3"
"CA","B2",7.17,390,0,3,377,"Agency 2"
"CA","B2",31.48,845,0,6,813,"Agency 2"
"CA","B2",6.84,195,0,2,179,"Agency 2"
"CA","B2",2,290,0,0,278,"Agency 3"
"CA","B2",25.64,718,1,12,675,"Agency 3"
"CA","B2",11.11,345,1,3,326,"Agency 3"
"CA","B2",34.04,1600,4,13,1498,"Agency 7"
"CA","B2",35.3,2032,0,12,1861,"Agency 2"
"CA","B2",25.31,983,0,6,872,"Agency 6"
"CA","B2",34.83,1347,4,13,1228,"Agency 7"
"CA","B2",59.05,2522,1,11,2245,"Agency 7"
"CA","B2",105.65,6130,15,81,5699,"Agency 2"
"CA","B2",15.83,679,0,5,628,"Agency 2"
"CA","B2",5.07,164,0,2,160,"Agency 3"
"CA","B2",0,0,0,0,0,"Agency 3"
"CA","B2",65.96,3082,4,38,2917,"Agency 2"
"CA","B2",5.73,345,0,5,344,"Agency 3"
"CA","B2",19.82,997,2,12,961,"Agency 3"
"CA","B2",48.66,2217,5,23,2052,"Agency 2"
"CA","B2",55.62,1856,1,14,1697,"Agency 7"
"CA","B2",2.96,130,0,1,125,"Agency 3"
"CA","B2",2,350,0,1,339,"Agency 3"
"CA","B2",32.53,2222,1,29,1982,"Agency 5"
"CA","B2",63.82,3105,1,30,2834,"Agency 2"
"CA","B2",24.57,1005,2,8,982,"Agency 2"
"CA","B2",34.34,2574,5,19,2305,"Agency 2"
"CA","B2",37.03,1558,1,17,1422,"Agency 2"
"CA","B2",52.43,2661,4,31,2469,"Agency 2"
"CA","B2",31.57,1570,3,15,1515,"Agency 2"
"CA","B2",32.49,1526,1,10,1445,"Agency 5"
"CA","B2",1.96,169,0,0,162,"Agency 3"
"CA","B2",1.97,758,0,0,736,"Agency 3"
"CA","B2",10.41,363,2,5,345,"Agency 3"
"CA","B2",18.89,1057,7,30,1003,"Agency 2"
"CA","B2",24.24,1121,2,5,1080,"Agency 3"
"CA","B2",15.71,660,0,3,628,"Agency 2"
"CA","B2",22.04,1316,3,11,1262,"Agency 3"
"CA","B2",8.8,862,0,13,815,"Agency 7"
"CA","B2",30.75,759,1,9,731,"Agency 5"
"CA","B2",64.1,2689,3,14,2488,"Agency 2"
"CA","B2",22.78,856,1,12,780,"Agency 2"
"CA","B2",25.13,1265,4,25,1243,"Agency 3"
"CA","B2",30.9,1372,3,15,1326,"Agency 7"
"CA","B2",1.95,224,0,0,219,"Agency 3"
"CA","B2",7.41,281,0,1,268,"Agency 3"
"CA","B2",49.52,2308,6,16,2025,"Agency 2"
"CA","B2",32.58,1796,0,5,551,"Agency 3"
"CA","B2",15.46,590,0,9,569,"Agency 2"
"CA","B2",22.43,971,5,14,943,"Agency 3"
"CA","B2",2.01,745,0,1,724,"Agency 3"
"CA","B2",4.03,243,0,2,233,"Agency 4"
"CA","B2",17.46,386,1,2,348,"Agency 2"
"CA","B2",18.92,358,0,8,312,"Agency 3"
"CA","B2",2.06,543,0,0,504,"Agency 3"
"CA","B2",29.59,1018,2,5,908,"Agency 7"
"CA","B2",32.87,1718,2,15,1638,"Agency 2"
"CA","B2",10.81,488,1,10,467,"Agency 3"
"CA","B2",2.98,162,0,2,159,"Agency 3"
"CA","B2",57.98,2390,3,21,2232,"Agency 2"
"CA","B2",7.08,234,0,0,222,"Agency 2"
"CA","B2",0,0,0,0,0,"Agency 2"
"CA","B2",64.39,3165,4,20,2979,"Agency 2"
"CA","B2",11.11,433,0,3,425,"Agency 3"
"CA","B2",31.41,2572,7,32,2389,"Agency 2"
"CA","B2",34.93,1524,3,12,1390,"Agency 7"
"CA","B2",32.42,1615,3,10,1565,"Agency 2"
"CA","B2",24.65,1123,1,12,1088,"Agency 3"
"CA","B2",13.44,832,2,3,811,"Agency 4"
"CA","B2",1.99,789,0,1,753,"Agency 3"
"CA","B2",30.25,1314,3,6,1224,"Agency 3"
"CA","B2",2.07,562,0,1,522,"Agency 3"
"CA","B2",31.02,2164,4,20,2067,"Agency 3"
"CA","B2",49.43,2069,0,12,1919,"Agency 2"
"CA","B2",49.17,2785,6,24,2599,"Agency 7"
"CA","B2",29.68,1094,2,7,1050,"Agency 3"
"CA","B2",10.42,332,1,4,323,"Agency 3"
"CA","B2",32.59,1969,4,46,1834,"Agency 5"
"CA","B2",7.03,240,1,3,230,"Agency 2"
"CA","B2",32.18,1236,1,8,1158,"Agency 3"
"CA","B2",65.89,2449,0,12,2324,"Agency 2"
"CA","B2",21.11,1124,4,12,1063,"Agency 3"
"CA","B2",1.97,157,0,1,150,"Agency 3"
"CA","B2",48.93,2139,1,19,1999,"Agency 2"
"CA","B2",4.87,136,0,1,130,"Agency 3"
"CA","B2",2.12,609,0,1,591,"Agency 3"
"CA","B2",63.96,2502,0,28,2286,"Agency 2"
"CA","B2",2,553,0,1,518,"Agency 3"
"CA","B2",16.48,853,0,5,804,"Agency 2"
"CA","B2",15.91,734,0,6,700,"Agency 2"
"CA","B2",14.79,479,0,1,464,"Agency 3"
"CA","B2",32.2,1004,3,9,925,"Agency 7"
"CA","B2",9.1,317,0,8,310,"Agency 3"
"CA","B2",33.52,1204,2,13,1076,"Agency 2"
"CA","B2",26.4,1465,0,21,1432,"Agency 3"
"CA","B2",50.22,2053,1,36,1888,"Agency 2"
"CA","B2",32.83,1077,1,6,979,"Agency 5"
"CA","B2",31.45,1674,4,22,1622,"Agency 2"
"CA","B2",22.27,683,0,2,654,"Agency 3"
"CA","B2",1.97,186,0,0,180,"Agency 3"
"CA","B2",23.63,725,1,4,682,"Agency 3"
"CA","B2",41.22,1238,2,11,1128,"Agency 2"
"CA","B2",8.13,409,0,3,404,"Agency 3"
"CA","B2",67.27,2604,1,23,2363,"Agency 2"
"CA","B2",36.64,2021,1,9,1898,"Agency 3"
"CA","B2",65.31,2640,3,18,2498,"Agency 2"
"CA","B2",99.65,4252,5,16,4089,"Agency 2"
"CA","B2",48.58,2794,13,36,2582,"Agency 2"
"CA","B2",33.09,800,3,21,756,"Agency 3"
"CA","B2",16.06,743,1,7,721,"Agency 2"
"CA","B2",48.53,2840,1,14,2611,"Agency 4"
"CA","B2",23.99,1422,1,14,1383,"Agency 2"
"CA","B2",62.92,2655,1,25,2498,"Agency 2"
"CA","B2",11.22,559,0,4,546,"Agency 3"
"CA","B2",16.18,643,3,6,616,"Agency 2"
"CA","B2",39.41,1960,2,25,1758,"Agency 4"
"CA","B2",66.71,2395,1,12,2154,"Agency 7"
"CA","B2",63.67,3258,2,22,3097,"Agency 2"
"CA","B2",0,0,0,0,0,"Agency 2"
"CA","B2",2.08,185,0,0,180,"Agency 3"
"CA","B2",32.44,1082,2,7,1070,"Agency 5"
"CA","B2",8.05,353,0,2,339,"Agency 3"
"CA","B2",15.73,824,2,5,788,"Agency 2"
"CA","B2",40.69,2238,3,24,2005,"Agency 2"
"CA","B2",1.95,208,0,0,207,"Agency 3"
"CA","B2",16.37,799,1,7,782,"Agency 3"
"CA","B2",7.42,315,0,2,304,"Agency 3"
"CA","B2",13.18,556,0,1,552,"Agency 3"
"CA","B2",22.23,902,2,6,871,"Agency 3"
"CA","B2",24.9,999,3,18,979,"Agency 3"
"CA","B2",49.55,2029,1,20,1830,"Agency 2"
"CA","B2",2.02,270,0,0,261,"Agency 3"
"CA","B2",13.6,599,0,0,585,"Agency 3"
"CA","B2",6.96,322,0,4,265,"Agency 2"
"CA","B2",63.39,3122,3,16,2943,"Agency 5"
"CA","B2",50.34,2744,3,27,2575,"Agency 2"
"CA","B2",19.4,1530,3,10,1477,"Agency 3"
"CA","B2",56.04,2171,0,13,1952,"Agency 2"
"CA","B2",2.07,312,0,0,297,"Agency 3"
"CA","B2",0,0,0,0,0,"Agency 3"
"CA","B2",29.64,1302,0,1,1253,"Agency 3"
"CA","B2",32.33,1736,0,14,1644,"Agency 5"
"CA","B2",12.14,362,2,2,351,"Agency 3"
"CA","B2",32.39,1558,1,16,1475,"Agency 5"
"CA","B2",15.98,744,2,9,700,"Agency 2"
"CA","B2",8.71,258,1,2,255,"Agency 3"
"CA","B2",1.94,222,0,0,211,"Agency 3"
"CA","B2",32.59,1562,1,10,1380,"Agency 2"
"CA","B2",37.9,2237,4,15,2028,"Agency 2"
"CA","B2",16.07,658,1,3,632,"Agency 2"
"CA","B2",1.07,155,0,0,149,"Agency 3"
"CA","B2",0,0,0,0,0,"Agency 3"
"CA","B2",8.79,491,0,13,414,"Agency 7"
"CA","B2",48.5,2081,0,16,1999,"Agency 2"
"CA","B2",15.93,342,0,6,334,"Agency 3"
"CA","B2",15.61,860,1,4,813,"Agency 2"
"CA","B2",32.15,1443,3,9,1348,"Agency 2"
"CA","B2",56.06,2327,8,28,1977,"Agency 7"
"CA","B2",0.95,86,0,0,80,"Agency 3"
"CA","B2",25.13,1018,0,10,953,"Agency 2"
"CA","B2",15.64,846,0,13,788,"Agency 3"
"CA","B2",45.96,1621,2,13,1601,"Agency 5"
"CA","B2",15.69,663,1,8,621,"Agency 3"
"CA","B2",29.72,1280,1,4,1199,"Agency 2"
"CA","B2",48.31,2030,0,11,1797,"Agency 2"
"CA","B2",5.27,231,0,1,226,"Agency 4"
"CA","B2",32.04,1850,0,26,1739,"Agency 2"
"CA","B2",31.88,1940,1,14,1838,"Agency 2"
"CA","B2",16.46,702,1,6,685,"Agency 3"
"CA","B2",2.09,163,0,0,159,"Agency 3"
"CA","B2",11.84,1066,1,7,1039,"Agency 3"
"CA","B2",16.2,593,0,7,570,"Agency 3"
"CA","B2",54.47,1854,4,17,1555,"Agency 7"
"CA","B2",9.45,644,1,5,627,"Agency 3"
"CA","B2",22.19,1207,1,8,1154,"Agency 3"
"CA","B2",31.9,1906,1,6,1741,"Agency 7"
"CA","B2",6.51,566,0,4,502,"Agency 7"
"CA","B2",55.09,2611,3,13,2336,"Agency 2"
"CA","B2",39.09,1035,1,12,906,"Agency 2"
"CA","B2",14.35,423,1,11,386,"Agency 3"
"CA","B2",29.79,1332,1,1,1288,"Agency 3"
"CA","B2",31.88,1369,2,20,1298,"Agency 2"
"CA","B2",3.11,163,0,0,162,"Agency 3"
"CA","B2",3.15,104,0,1,104,"Agency 3"
"CA","B2",2.02,446,0,0,436,"Agency 3"
"CA","B2",49.83,2286,3,19,2212,"Agency 2"
"CA","B2",37.45,2318,2,20,2236,"Agency 3"
"CA","B2",10.18,654,0,4,651,"Agency 3"
"CA","B2",12.63,643,0,6,627,"Agency 3"
"CA","B2",74.93,2231,2,19,2073,"Agency 2"
"CA","B2",16.9,738,1,8,723,"Agency 3"
"CA","B2",2,794,0,1,765,"Agency 3"
"CA","B2",20.61,1045,3,5,968,"Agency 3"
"CA","B2",62.64,3504,1,14,3333,"Agency 2"
"CA","B2",18.57,1155,3,11,1120,"Agency 3"
"CA","B2",4.81,226,0,0,216,"Agency 3"
"CA","B2",37.83,1168,3,23,1078,"Agency 5"
"CA","B2",9.6,386,0,1,382,"Agency 3"
"CA","B2",32.11,1620,2,17,1562,"Agency 2"
"CA","B2",32.23,953,0,1,753,"Agency 5"
"CA","B2",17.02,1504,3,12,1473,"Agency 3"
"CA","B2",33.02,1283,4,13,1173,"Agency 5"
"CA","B2",47.72,2304,0,16,2174,"Agency 2"
"CA","B2",16.4,715,1,6,663,"Agency 2"
"CA","B2",50.53,2298,1,28,2159,"Agency 2"
"CA","B2",15.8,541,0,5,520,"Agency 2"
"CA","B2",7.04,167,0,1,153,"Agency 2"
"CA","B2",65.43,2980,3,21,2841,"Agency 2"
"CA","B2",24.18,1077,0,7,992,"Agency 2"
"CA","B2",65.71,2255,1,24,2095,"Agency 2"
"CA","B2",66.78,3658,6,21,3342,"Agency 2"
"CA","B2",20,860,1,7,820,"Agency 3"
"CA","B2",53.87,1646,1,14,1358,"Agency 7"
"CA","B2",11.53,444,1,3,423,"Agency 3"
"CA","B2",5.84,268,2,8,263,"Agency 3"
"CA","B2",24.23,1098,1,4,1053,"Agency 3"
"CA","B2",9.13,896,1,8,881,"Agency 3"
"CA","B2",25.67,1478,2,26,1437,"Agency 2"
"CA","B2",1,228,0,0,210,"Agency 3"
"CA","B2",49.91,2147,6,28,2065,"Agency 2"
"CA","B2",48.84,2349,5,29,2136,"Agency 2"
"CA","B2",11.87,316,1,2,311,"Agency 3"
"CA","B2",32.85,1998,1,12,1932,"Agency 3"
"CA","B2",31.38,1725,0,11,1617,"Agency 2"
"CA","B2",3.17,131,0,0,129,"Agency 3"
"CA","B2",54.46,2750,6,33,2483,"Agency 2"
"CA","B2",35.94,1721,0,13,1534,"Agency 4"
"CA","B2",1.99,366,0,0,359,"Agency 3"
"CA","B2",6.71,228,0,2,212,"Agency 2"
"CA","B2",2.01,434,0,1,417,"Agency 3"
"CA","B2",6.83,224,0,1,209,"Agency 2"
"CA","B2",31.26,1766,2,16,1676,"Agency 2"
"CA","B2",66.19,2776,1,17,2659,"Agency 2"
"CA","B2",6.86,288,0,4,272,"Agency 2"
"CA","B2",37.09,1515,1,33,1387,"Agency 5"
"CA","B2",35.86,1764,2,17,1594,"Agency 6"
"CA","B2",15.84,1305,3,22,1250,"Agency 2"
"CA","B2",32.73,1315,2,10,1226,"Agency 5"
"CA","B2",34.13,1332,3,13,1246,"Agency 7"
"CA","B2",32.12,1892,0,7,1772,"Agency 2"
"CA","B2",49.43,2244,5,25,2138,"Agency 2"
"CA","B2",1.98,263,0,0,263,"Agency 3"
"CA","B2",32.19,675,1,14,643,"Agency 3"
"CA","B2",14.84,946,1,8,865,"Agency 7"
"CA","B2",35.02,1672,0,9,1522,"Agency 6"
"CA","B2",2,264,0,2,261,"Agency 3"
"CA","B2",32.74,1101,0,5,1002,"Agency 5"
"CA","B2",2.02,604,0,0,571,"Agency 3"
"CA","B2",32.51,1792,0,22,1670,"Agency 5"
"CA","B2",47.46,3270,3,30,3023,"Agency 2"
"CA","B2",31.78,1085,1,13,894,"Agency 2"
"CA","B2",40.53,1148,1,14,1053,"Agency 2"
"CA","B2",9.71,283,0,1,268,"Agency 3"
"CA","B2",66.03,3640,9,51,3420,"Agency 2"
"CA","B2",8.48,299,1,2,293,"Agency 3"
"CA","B2",33.99,1749,9,47,1615,"Agency 2"
"CA","B2",9.87,870,1,3,863,"Agency 3"
"CA","B2",2.07,150,0,0,148,"Agency 3"
"CA","B2",37.54,1970,3,8,1895,"Agency 3"
"CA","B2",32.81,1605,4,25,1568,"Agency 5"
"CA","B2",10.01,1586,0,3,1219,"Agency 5"
"CA","B2",65,3409,2,70,3000,"Agency 2"
"CA","B2",31.47,1433,1,7,1405,"Agency 3"
"CA","B2",2.92,174,0,1,172,"Agency 3"
"CA","B2",65.38,2491,2,34,2298,"Agency 2"
"CA","B2",20.52,1123,1,6,1087,"Agency 4"
"CA","B2",1.97,494,0,0,478,"Agency 3"
"CA","B2",28.52,2173,2,10,1994,"Agency 3"
"CA","B2",50.05,1871,4,17,1635,"Agency 2"
"CA","B2",30.66,895,1,9,841,"Agency 2"
"CA","B2",5.14,172,1,2,163,"Agency 3"
"CA","B2",25.13,1111,1,8,1050,"Agency 2"
"CA","B2",44.32,2088,3,14,2024,"Agency 3"
"CA","B2",0,0,0,0,0,"Agency 3"
"CA","B2",11.29,447,0,3,432,"Agency 3"
"CA","B2",41.26,1680,1,23,1531,"Agency 2"
"CA","B2",24.57,685,0,5,640,"Agency 2"
"CA","B2",4.86,201,0,0,191,"Agency 3"
"CA","B2",49.15,3190,5,25,3012,"Agency 2"
"CA","B2",63.14,3411,3,25,3213,"Agency 2"
"CA","B2",16.15,1416,2,7,1378,"Agency 3"
"CA","B2",65.26,3501,2,10,3223,"Agency 2"
"CA","B2",59.77,3064,4,34,2852,"Agency 2"
"CA","B2",1.99,523,0,0,510,"Agency 3"
"CA","B2",24.88,987,1,4,965,"Agency 3"
"CA","B2",32.91,1246,2,8,1152,"Agency 2"
"CA","B2",7.12,216,0,3,209,"Agency 2"
"CA","B2",33.38,998,2,18,947,"Agency 3"
"CA","B2",36.83,2266,2,15,2176,"Agency 3"
"CA","B2",0,0,0,0,0,"Agency 3"
