"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"TX","B3",39.44,1790,1,14,1709,"Agency 2"
"TN","B3",0,0,0,0,0,"Agency 4"
"CA","B3",23.7,1141,1,22,1125,"Agency 2"
"MI","B3",26.44,1079,2,8,1042,"Agency 3"
"CA","B3",44.67,2522,0,27,2304,"Agency 2"
"CO","B3",0,0,0,0,0,"Agency 3"
"MO","B3",52.95,3202,1,29,3013,"Agency 8"
"CO","B3",4.34,215,0,1,204,"Agency 3"
"TX","B3",24.13,1300,0,32,1229,"Agency 3"
"CA","B3",56.98,1149,3,23,1115,"Agency 8"
"TN","B3",85.93,3514,1,17,3265,"Agency 2"
"CA","B3",3.22,147,0,0,136,"Agency 3"
"NC","B3",31.45,2037,3,7,1971,"Agency 3"
"MD","B3",33.34,1375,0,10,1285,"Agency 8"
"TX","B3",61.36,2933,6,15,2574,"Agency 4"
"MA","B3",36.4,3189,4,28,3152,"Agency 3"
"NJ","B3",38.92,1475,2,9,1380,"Agency 2"
"WA","B3",25.58,966,2,5,938,"Agency 3"
"TN","B3",26.06,1358,2,5,1214,"Agency 4"
"SC","B3",15.79,622,0,5,579,"Agency 2"
"NC","B3",14.65,717,0,3,688,"Agency 3"
"CA","B3",43.18,1623,0,7,1540,"Agency 3"
"TX","B3",23.91,1035,2,16,865,"Agency 3"
"CO","B3",30.88,1021,1,8,997,"Agency 2"
"TX","B3",25.06,1122,1,10,1037,"Agency 3"
"GA","B3",23.12,978,4,8,950,"Agency 4"
"MD","B3",36.21,1910,5,8,1795,"Agency 8"
"OH","B3",23.3,1142,1,10,1077,"Agency 2"
"CT","B3",36.78,1010,0,7,902,"Agency 6"
"CA","B3",49.12,1910,1,32,1823,"Agency 8"
"MI","B3",11.91,602,0,4,568,"Agency 4"
"NJ","B3",38.92,1429,0,10,1354,"Agency 2"
"MO","B3",30.8,1605,0,6,1505,"Agency 3"
"TX","B3",14.83,1060,1,6,980,"Agency 4"
"TX","B3",69.12,3144,4,56,2908,"Agency 2"
"CA","B3",15.72,908,2,6,883,"Agency 3"
"TX","B3",29.09,1357,1,13,1307,"Agency 3"
"VA","B3",31.7,1205,0,7,1040,"Agency 2"
"TX","B3",23.23,699,0,8,655,"Agency 3"
"VA","B3",47.49,2291,0,14,2215,"Agency 3"
"CA","B3",37.34,1960,0,7,1918,"Agency 3"
"CT","B3",23.7,1037,0,9,1000,"Agency 3"
"CA","B3",47.45,3596,4,18,3521,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",9.89,264,0,4,254,"Agency 4"
"WA","B3",0,0,0,0,0,"Agency 3"
"TN","B3",43.55,2338,0,6,2241,"Agency 4"
"MO","B3",49.82,2388,2,39,2299,"Agency 8"
"CO","B3",55.19,1281,2,10,1200,"Agency 2"
"FL","B3",17.05,419,0,5,394,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"OK","B3",32.26,1672,4,19,1580,"Agency 2"
"NJ","B3",27.84,1362,2,13,1271,"Agency 3"
"IL","B3",17.67,685,0,8,583,"Agency 2"
"TX","B3",22.06,858,1,6,814,"Agency 3"
"NJ","B3",16.13,835,3,10,810,"Agency 3"
"TN","B3",53.3,3319,2,14,2913,"Agency 2"
"TN","B3",15.11,430,0,4,397,"Agency 4"
"MO","B3",49.01,2333,4,13,2243,"Agency 8"
"VA","B3",32.17,1340,0,5,1298,"Agency 8"
"NJ","B3",39.44,1499,2,15,1384,"Agency 2"
"CA","B3",49.59,2344,2,16,2227,"Agency 2"
"OK","B3",31.99,2206,0,11,1951,"Agency 2"
"CA","B3",31.49,1368,1,11,1304,"Agency 2"
"TN","B3",16.17,1025,0,3,976,"Agency 4"
"CA","B3",16.38,703,1,7,661,"Agency 2"
"VA","B3",37.2,1239,0,3,1103,"Agency 2"
"OH","B3",32.82,2222,2,21,2050,"Agency 2"
"VA","B3",24.17,1186,2,7,1080,"Agency 3"
"CA","B3",51.67,2409,5,14,2230,"Agency 2"
"MO","B3",49.99,2500,2,15,2426,"Agency 8"
"TX","B3",39.43,2237,3,14,2083,"Agency 8"
"TX","B3",14.66,447,2,4,401,"Agency 4"
"CA","B3",23.07,609,2,7,581,"Agency 2"
"SC","B3",16.23,787,0,4,737,"Agency 2"
"TX","B3",32.14,2087,2,19,1921,"Agency 2"
"CA","B3",15.67,627,2,4,593,"Agency 2"
"CO","B3",24.59,715,1,12,685,"Agency 3"
"VA","B3",31.01,1336,1,6,1249,"Agency 3"
"VA","B3",15.68,710,1,11,679,"Agency 3"
"CA","B3",34.63,956,3,17,910,"Agency 8"
"GA","B3",37.61,1548,4,9,1372,"Agency 2"
"CA","B3",7.12,438,0,2,416,"Agency 3"
"NJ","B3",0,0,0,0,0,"Agency 3"
"MN","B3",11.9,399,1,6,387,"Agency 3"
"GA","B3",21.09,818,0,0,800,"Agency 4"
"SC","B3",16.17,744,1,5,693,"Agency 2"
"MO","B3",21.78,1662,2,26,1624,"Agency 8"
"OH","B3",32.2,1686,1,16,1634,"Agency 2"
"TX","B3",15.56,871,2,8,825,"Agency 4"
"CA","B3",97.71,2724,1,43,2543,"Agency 2"
"TX","B3",32.54,1497,0,11,1375,"Agency 2"
"CA","B3",27.5,1685,1,8,1664,"Agency 3"
"CA","B3",15.92,942,1,8,918,"Agency 3"
"GA","B3",19.75,1148,1,4,1106,"Agency 4"
"CA","B3",0,0,0,0,0,"Agency 3"
"TX","B3",13.33,404,0,3,387,"Agency 4"
"TX","B3",70.49,2942,5,26,2642,"Agency 2"
"TX","B3",4.9,215,0,2,210,"Agency 4"
"CA","B3",49.15,1775,1,14,1619,"Agency 2"
"NY","B3",24.63,1412,2,8,1396,"Agency 8"
"TX","B3",38.44,2266,2,11,2151,"Agency 8"
"NY","B3",32.16,792,2,7,745,"Agency 2"
"GA","B3",45.26,2263,2,11,2227,"Agency 8"
"CA","B3",63.65,2666,4,23,2475,"Agency 2"
"CO","B3",13.51,375,0,11,360,"Agency 3"
"NC","B3",16.83,777,2,14,726,"Agency 3"
"CA","B3",40.56,2136,2,9,1990,"Agency 3"
"SC","B3",30.89,1410,1,23,1340,"Agency 2"
"CA","B3",23.64,815,0,7,794,"Agency 2"
"CA","B3",66.95,3864,1,60,3752,"Agency 8"
"TX","B3",16.82,600,1,1,558,"Agency 4"
"OH","B3",31.39,1534,0,10,1483,"Agency 2"
"WA","B3",32.1,1374,1,5,1312,"Agency 3"
"SC","B3",16.9,625,0,4,584,"Agency 2"
"CO","B3",0,0,0,0,0,"Agency 3"
"CA","B3",29,1429,1,5,1387,"Agency 3"
"CA","B3",48.79,1248,2,18,1176,"Agency 2"
"VA","B3",43.39,1874,0,7,1750,"Agency 3"
"WA","B3",17.98,655,1,4,642,"Agency 3"
"CA","B3",17.19,1198,2,8,1167,"Agency 3"
"VA","B3",37.37,1554,0,5,1449,"Agency 3"
"MI","B3",4.06,284,0,1,276,"Agency 4"
"CA","B3",15.61,442,0,1,423,"Agency 3"
"CA","B3",20.28,612,0,5,585,"Agency 3"
"MO","B3",48.94,2185,2,10,2095,"Agency 8"
"CA","B3",48.15,1338,0,6,1239,"Agency 2"
"GA","B3",83.19,3573,3,36,3361,"Agency 2"
"GA","B3",25.1,909,3,6,885,"Agency 4"
"NC","B3",34.88,1648,3,8,1561,"Agency 3"
"CA","B3",18.25,1130,1,9,1029,"Agency 3"
"TX","B3",34.31,2338,1,8,2034,"Agency 2"
"CA","B3",41.8,2840,6,32,2662,"Agency 3"
"DC","B3",35.23,1394,1,4,1359,"Agency 8"
"FL","B3",16.59,649,3,6,617,"Agency 3"
"VA","B3",11.92,547,0,5,525,"Agency 3"
"TX","B3",14.03,343,1,7,334,"Agency 3"
"VA","B3",87.38,3299,0,9,3130,"Agency 3"
"TX","B3",24.44,772,2,10,736,"Agency 3"
"FL","B3",3.02,92,0,0,92,"Agency 3"
"TX","B3",93.8,3356,1,8,3100,"Agency 3"
"VA","B3",38.16,1932,0,38,1871,"Agency 8"
"CA","B3",33.45,1282,0,1,1247,"Agency 3"
"CA","B3",34.7,1046,1,8,978,"Agency 8"
"TX","B3",12.55,293,0,1,270,"Agency 4"
"CA","B3",15.98,857,2,6,820,"Agency 2"
"GA","B3",49.35,2430,5,12,2316,"Agency 8"
"VA","B3",37.53,2190,2,43,2121,"Agency 8"
"NC","B3",21.45,648,0,13,613,"Agency 3"
"CA","B3",48.71,1587,2,10,1425,"Agency 2"
"TN","B3",31.05,2662,2,12,2517,"Agency 4"
"NC","B3",29.69,1084,1,15,1047,"Agency 3"
"TN","B3",41.37,1804,0,6,1672,"Agency 4"
"TN","B3",13.39,889,0,0,850,"Agency 4"
"CA","B3",40.08,1772,2,14,1747,"Agency 3"
"VA","B3",37.72,1797,0,8,1714,"Agency 3"
"NJ","B3",16.5,932,2,6,887,"Agency 4"
"SC","B3",16.98,897,0,6,825,"Agency 2"
"CO","B3",32.15,931,0,24,817,"Agency 6"
"TX","B3",15.58,831,1,3,768,"Agency 4"
"CO","B3",0,0,0,0,0,"Agency 3"
"CA","B3",19.98,755,1,6,738,"Agency 2"
"NJ","B3",29.45,1385,1,8,1319,"Agency 3"
"MI","B3",0,0,0,0,0,"Agency 3"
"MD","B3",32.43,2111,0,8,1916,"Agency 8"
"MI","B3",23.62,1650,0,4,1590,"Agency 3"
"PA","B3",46.01,3533,6,35,3343,"Agency 8"
"TX","B3",12.95,368,1,2,347,"Agency 4"
"GA","B3",45.76,2020,4,12,1991,"Agency 8"
"TX","B3",39.51,1760,4,5,1696,"Agency 8"
"VA","B3",25.73,1030,0,9,961,"Agency 3"
"CO","B3",54.35,2018,5,14,1902,"Agency 3"
"CA","B3",60.2,2601,5,15,2538,"Agency 3"
"CA","B3",10.07,703,0,1,639,"Agency 3"
"CA","B3",47.82,1054,0,7,969,"Agency 2"
"FL","B3",25.3,990,0,5,871,"Agency 2"
"MO","B3",55.81,3449,3,59,3283,"Agency 8"
"CA","B3",15.7,835,2,8,810,"Agency 3"
"VA","B3",23.38,911,0,12,837,"Agency 8"
"NY","B3",25.89,1533,2,21,1516,"Agency 8"
"FL","B3",47.17,3459,4,35,3355,"Agency 8"
"CA","B3",20.75,814,2,5,796,"Agency 3"
"NJ","B3",11.35,835,0,7,793,"Agency 4"
"NE","B3",76.96,3310,2,32,3041,"Agency 2"
"CA","B3",19.51,538,0,7,469,"Agency 3"
"NJ","B3",44.43,1704,1,14,1507,"Agency 2"
"NC","B3",0,0,0,0,0,"Agency 3"
"MI","B3",30.91,1391,3,16,1287,"Agency 3"
"NY","B3",29.07,988,1,9,960,"Agency 2"
"GA","B3",48.24,2526,2,10,2477,"Agency 8"
"CO","B3",24.29,673,1,12,644,"Agency 3"
"MI","B3",4.26,225,0,0,216,"Agency 4"
"FL","B3",32.43,1878,3,13,1796,"Agency 3"
"VA","B3",22.8,1131,3,14,1081,"Agency 3"
"CA","B3",9.61,472,1,3,458,"Agency 3"
"CO","B3",38.37,1817,0,9,1672,"Agency 3"
"OH","B3",24.17,1388,2,12,1288,"Agency 2"
"CO","B3",40.94,1189,0,6,1077,"Agency 2"
"VA","B3",0,0,0,0,0,"Agency 2"
"MD","B3",34.58,2175,1,10,2060,"Agency 8"
"TX","B3",23.96,836,2,7,754,"Agency 3"
"CA","B3",28,1226,3,6,1200,"Agency 3"
"TN","B3",53.26,4667,3,17,4334,"Agency 4"
"NY","B3",61.77,2797,0,32,2524,"Agency 2"
"GA","B3",48.3,2144,1,10,2114,"Agency 8"
"CA","B3",52.22,2392,9,29,2276,"Agency 8"
"CA","B3",53.3,2670,2,22,2579,"Agency 8"
"CA","B3",46.72,1941,0,4,1855,"Agency 3"
"NJ","B3",39.37,1653,1,12,1558,"Agency 2"
"CA","B3",36.13,2293,8,25,2221,"Agency 8"
"CA","B3",47.34,1573,1,8,1464,"Agency 2"
"GA","B3",45.52,1883,1,18,1825,"Agency 8"
"MD","B3",36.08,1681,1,26,1573,"Agency 8"
"CA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",13.84,590,0,12,546,"Agency 3"
"IL","B3",33.76,1819,1,25,1743,"Agency 2"
"FL","B3",17.89,791,0,2,750,"Agency 3"
"TX","B3",46.04,1969,3,14,1894,"Agency 3"
"MO","B3",27.81,1147,1,5,1092,"Agency 3"
"VA","B3",25.44,1750,0,6,1569,"Agency 3"
"CA","B3",50.28,1986,1,2,1933,"Agency 8"
"CA","B3",3.11,181,0,0,166,"Agency 3"
"CA","B3",48.23,2429,4,13,2370,"Agency 8"
"CA","B3",48.88,2107,1,11,1856,"Agency 2"
"CA","B3",17.84,666,0,12,648,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"CO","B3",37.19,2174,4,24,1935,"Agency 2"
"CA","B3",59.75,1680,7,30,1621,"Agency 8"
"CA","B3",55.37,2498,10,34,2393,"Agency 8"
"TX","B3",12.91,618,0,9,579,"Agency 3"
"CA","B3",16.3,1065,1,8,967,"Agency 2"
"CO","B3",6.07,291,2,3,254,"Agency 6"
"FL","B3",0,0,0,0,0,"Agency 3"
"SC","B3",31.99,1917,2,24,1850,"Agency 2"
"OH","B3",32.62,1967,2,15,1892,"Agency 2"
"TX","B3",32.13,1668,3,15,1530,"Agency 3"
"NY","B3",0,0,0,0,0,"Agency 3"
"GA","B3",21.31,1106,0,2,1057,"Agency 4"
"VA","B3",3.96,124,0,0,124,"Agency 3"
"VA","B3",23.58,1153,1,7,1117,"Agency 3"
"CA","B3",28.21,1273,1,16,1225,"Agency 8"
"GA","B3",42.39,1753,0,8,1713,"Agency 8"
"CA","B3",52.63,2291,2,11,2247,"Agency 8"
"TN","B3",26.78,1460,0,3,1385,"Agency 4"
"NJ","B3",39.86,1605,2,15,1476,"Agency 2"
"IL","B3",165.84,5997,6,56,5596,"Agency 2"
"TX","B3",2.35,25,0,0,22,"Agency 3"
"TX","B3",69.35,3335,6,66,2994,"Agency 2"
"GA","B3",10.33,418,1,2,412,"Agency 4"
"CA","B3",26.67,1919,5,30,1902,"Agency 3"
"MO","B3",31.59,1660,1,10,1512,"Agency 3"
"NJ","B3",4.09,249,1,4,247,"Agency 3"
"TN","B3",19.25,693,0,4,629,"Agency 4"
"GA","B3",23.78,1368,2,21,1312,"Agency 2"
"CT","B3",30.61,1039,2,5,969,"Agency 6"
"TX","B3",31.26,1260,0,7,1183,"Agency 3"
"CO","B3",47.19,2008,0,13,1874,"Agency 3"
"WA","B3",12.96,611,1,7,592,"Agency 3"
"NC","B3",32.18,1389,5,17,1320,"Agency 3"
"MA","B3",32.21,2748,3,20,2688,"Agency 3"
"NC","B3",48.83,2961,8,72,2857,"Agency 8"
"NY","B3",30.96,1187,2,8,1111,"Agency 2"
"NY","B3",38.3,1860,2,15,1795,"Agency 2"
"TN","B3",48.83,1875,1,31,1752,"Agency 2"
"CA","B3",3.12,214,0,0,202,"Agency 3"
"SC","B3",32.47,1793,0,13,1723,"Agency 2"
"DC","B3",35.96,1336,1,1,1277,"Agency 8"
"GA","B3",30.21,1351,4,22,1312,"Agency 8"
"TX","B3",0,0,0,0,0,"Agency 4"
"CA","B3",48.17,2756,6,26,2591,"Agency 3"
"WA","B3",0,0,0,0,0,"Agency 3"
"CA","B3",30.62,1159,0,21,1107,"Agency 8"
"WA","B3",46.04,1445,3,13,1349,"Agency 3"
"OH","B3",31.06,1872,1,22,1789,"Agency 2"
"TX","B3",13.59,848,2,9,802,"Agency 3"
"CA","B3",6.15,351,0,2,335,"Agency 3"
"TX","B3",13.22,654,1,7,592,"Agency 3"
"FL","B3",32.29,1679,1,14,1631,"Agency 3"
"NY","B3",56.78,2364,2,11,2183,"Agency 2"
"TX","B3",26,1231,1,10,1201,"Agency 2"
"IL","B3",16.93,785,0,6,727,"Agency 2"
"CA","B3",4.91,273,0,1,262,"Agency 3"
"GA","B3",33.35,1665,2,33,1603,"Agency 8"
"VA","B3",23.22,1363,4,18,1251,"Agency 3"
"CT","B3",0,0,0,0,0,"Agency 3"
"VA","B3",28.56,1750,1,7,1713,"Agency 3"
"NJ","B3",38.76,1928,2,6,1845,"Agency 2"
"PA","B3",53.44,4337,6,38,4077,"Agency 8"
"NE","B3",72.32,4300,2,32,3839,"Agency 2"
"NY","B3",30.94,1281,2,14,1205,"Agency 2"
"WA","B3",0,0,0,0,0,"Agency 3"
"VA","B3",33.18,1660,1,27,1618,"Agency 8"
"FL","B3",35.04,1630,2,45,1589,"Agency 8"
"SC","B3",32.04,1543,0,10,1407,"Agency 2"
"GA","B3",20.15,1190,1,7,1152,"Agency 4"
"CA","B3",38.56,871,1,11,812,"Agency 4"
"CA","B3",47.05,1748,1,8,1594,"Agency 2"
"CA","B3",28.37,891,2,9,842,"Agency 3"
"DC","B3",36.29,1393,0,3,1364,"Agency 8"
"TX","B3",0,0,0,0,0,"Agency 3"
"TX","B3",16.35,562,0,2,505,"Agency 4"
"MI","B3",24.49,1775,2,7,1708,"Agency 3"
"CO","B3",32.84,988,1,2,916,"Agency 3"
"MO","B3",32.62,1099,0,9,1026,"Agency 3"
"MO","B3",51.37,2422,3,10,2352,"Agency 8"
"GA","B3",50.31,2520,0,5,2408,"Agency 8"
"TN","B3",24.93,1251,1,7,1168,"Agency 4"
"TX","B3",12.6,384,0,4,355,"Agency 3"
"CO","B3",9.3,496,0,5,452,"Agency 3"
"DC","B3",35.02,1424,3,17,1383,"Agency 8"
"GA","B3",44.48,2021,1,15,1941,"Agency 8"
"MO","B3",31.89,1210,2,20,1124,"Agency 3"
"OH","B3",30.86,1666,0,17,1561,"Agency 2"
"TX","B3",0,0,0,0,0,"Agency 3"
"NC","B3",14.51,553,2,4,532,"Agency 3"
"NC","B3",58.62,3087,4,8,3031,"Agency 3"
"CA","B3",53.55,2551,2,67,2440,"Agency 8"
"CO","B3",31.85,1389,1,10,1350,"Agency 2"
"TX","B3",31.82,2086,0,4,1910,"Agency 2"
"WA","B3",27.14,781,2,5,756,"Agency 3"
"TN","B3",0,0,0,0,0,"Agency 4"
"GA","B3",45.84,2203,2,9,2154,"Agency 8"
"VA","B3",19.08,1092,4,13,964,"Agency 3"
"CA","B3",32.07,1552,3,10,1509,"Agency 2"
"WA","B3",21.87,743,2,2,704,"Agency 3"
"CA","B3",48.56,2070,1,53,1947,"Agency 8"
"GA","B3",20.06,947,1,4,918,"Agency 4"
"CA","B3",1.9,109,0,0,107,"Agency 3"
"MD","B3",32.11,2439,0,15,2261,"Agency 8"
"CA","B3",97.72,2605,1,22,2343,"Agency 2"
"MI","B3",11.43,529,2,5,498,"Agency 4"
"CA","B3",45.07,2338,0,22,2293,"Agency 8"
"IL","B3",40.09,1459,2,20,1346,"Agency 2"
"TN","B3",14.79,898,1,5,793,"Agency 2"
"NC","B3",16.37,407,1,3,387,"Agency 3"
"GA","B3",36.07,2075,5,17,1987,"Agency 8"
"TX","B3",33.12,1188,2,19,1129,"Agency 3"
"CA","B3",56.92,2721,2,13,2576,"Agency 2"
"OH","B3",31.75,1685,4,17,1598,"Agency 2"
"TX","B3",55.08,2499,2,16,2329,"Agency 3"
"NJ","B3",39.23,1423,2,8,1324,"Agency 2"
"CA","B3",16.81,803,1,3,794,"Agency 3"
"VA","B3",0,0,0,0,0,"Agency 3"
"IL","B3",23.97,1311,2,7,1154,"Agency 2"
"TX","B3",48.67,2785,0,7,2412,"Agency 2"
"MN","B3",7.86,362,0,1,322,"Agency 3"
"CO","B3",56.64,1825,2,15,1616,"Agency 2"
"OH","B3",24.54,1637,0,4,1538,"Agency 2"
"TX","B3",20.68,688,0,5,610,"Agency 3"
"GA","B3",47.43,2127,2,12,2096,"Agency 8"
"CA","B3",60.93,2095,3,9,0,"Agency 3"
"CO","B3",39.17,1587,2,17,1527,"Agency 2"
"MI","B3",8.7,314,0,1,300,"Agency 4"
"GA","B3",23.35,1002,0,11,929,"Agency 2"
"CA","B3",65.17,2665,4,42,2588,"Agency 8"
"CA","B3",30.62,1567,1,4,1527,"Agency 3"
"CA","B3",15.83,674,0,1,664,"Agency 2"
"TN","B3",19.63,1257,2,6,1222,"Agency 4"
"VA","B3",11.91,312,1,7,297,"Agency 3"
"MI","B3",12.4,574,0,4,533,"Agency 4"
"TX","B3",31.78,1983,1,28,1813,"Agency 2"
"CO","B3",51.96,2330,2,12,2224,"Agency 3"
"CA","B3",16.36,616,0,10,574,"Agency 2"
"CT","B3",30.35,908,0,8,760,"Agency 6"
"FL","B3",29.41,1183,0,4,1140,"Agency 8"
"VA","B3",23.05,1356,0,7,1302,"Agency 3"
"CO","B3",49.98,3397,2,33,3262,"Agency 2"
"CA","B3",22.9,980,1,9,949,"Agency 3"
"MD","B3",30.99,2778,2,13,2639,"Agency 8"
"TN","B3",15.81,558,4,6,495,"Agency 4"
"NJ","B3",13.07,456,0,1,449,"Agency 3"
"FL","B3",38.68,1518,3,7,1386,"Agency 8"
"NE","B3",75.87,3837,3,33,3613,"Agency 2"
"TX","B3",33.98,1493,1,2,1385,"Agency 3"
"MO","B3",47.95,3214,6,36,3131,"Agency 8"
"CA","B3",18.14,756,3,12,726,"Agency 2"
"MN","B3",9.4,314,0,4,305,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"WA","B3",32.76,1323,0,7,1270,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"FL","B3",31.21,1660,1,21,1603,"Agency 8"
"SC","B3",16.28,908,3,7,853,"Agency 2"
"CA","B3",47.2,4402,0,32,4339,"Agency 3"
"CA","B3",63.42,2763,1,18,2668,"Agency 3"
"MD","B3",27.23,2118,1,32,2026,"Agency 8"
"TX","B3",0,0,0,0,0,"Agency 3"
"CA","B3",0,0,0,0,0,"Agency 3"
"WA","B3",15.26,439,0,3,420,"Agency 3"
"IL","B3",24.45,940,2,5,843,"Agency 2"
"NY","B3",69.94,3187,5,30,2861,"Agency 2"
"OH","B3",24.23,1560,2,9,1465,"Agency 2"
"VA","B3",37.48,2816,7,21,2441,"Agency 3"
"WA","B3",34.34,1657,0,4,1538,"Agency 3"
"CO","B3",9.74,353,0,3,331,"Agency 6"
"MD","B3",33.44,2346,2,30,2224,"Agency 8"
"CA","B3",48.43,1666,2,12,1454,"Agency 2"
"VA","B3",34.3,2059,1,11,1940,"Agency 3"
"VA","B3",22.95,1086,3,3,924,"Agency 3"
"CA","B3",3.04,212,0,0,207,"Agency 3"
"CA","B3",29.12,707,2,11,682,"Agency 3"
"OH","B3",31.86,1490,2,18,1411,"Agency 2"
"CA","B3",52.66,2797,4,11,2769,"Agency 3"
"OH","B3",24.72,1074,0,9,944,"Agency 2"
"NJ","B3",38.76,1861,6,15,1782,"Agency 2"
"CA","B3",57.66,2863,4,15,2792,"Agency 3"
"VA","B3",25.79,1347,3,10,1281,"Agency 3"
"OH","B3",32.31,1754,3,14,1701,"Agency 2"
"MN","B3",31.46,1085,1,10,1010,"Agency 3"
"SC","B3",29.18,1341,1,8,1192,"Agency 2"
"MD","B3",34.31,1781,0,27,1684,"Agency 8"
"VA","B3",0,0,0,0,0,"Agency 2"
"TX","B3",26.26,1089,2,15,1055,"Agency 2"
"CA","B3",44.93,1673,3,11,1566,"Agency 3"
"NC","B3",32.9,1695,5,16,1639,"Agency 3"
"CA","B3",15.12,710,1,1,689,"Agency 3"
"TX","B3",13.73,516,2,3,497,"Agency 4"
"DC","B3",33.18,1236,4,10,1210,"Agency 8"
"FL","B3",0,0,0,0,0,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 3"
"NJ","B3",17,784,0,9,769,"Agency 3"
"NY","B3",65.63,3514,5,36,3099,"Agency 2"
"CT","B3",0,0,0,0,0,"Agency 3"
"IL","B3",142.52,4067,1,30,3770,"Agency 2"
"MA","B3",11.57,607,0,11,582,"Agency 3"
"FL","B3",51,3096,6,35,3030,"Agency 8"
"TN","B3",85.31,3555,1,15,3213,"Agency 2"
"OH","B3",24.41,1233,0,2,1058,"Agency 2"
"CA","B3",81.81,5853,4,18,5617,"Agency 3"
"TX","B3",12.13,521,1,8,490,"Agency 4"
"CA","B3",31.98,1348,1,6,1277,"Agency 2"
"VA","B3",32.33,2021,3,16,1981,"Agency 3"
"TX","B3",26.35,1150,1,6,1040,"Agency 2"
"VA","B3",12,300,1,2,278,"Agency 3"
"TN","B3",0,0,0,0,0,"Agency 4"
"CA","B3",28.28,769,0,3,716,"Agency 2"
"TN","B3",32.2,1848,0,7,1725,"Agency 4"
"NJ","B3",6.04,435,0,1,426,"Agency 4"
"CA","B3",48.08,1628,1,14,1426,"Agency 2"
"OK","B3",31.28,1325,0,3,1188,"Agency 2"
"SC","B3",30.97,1727,4,19,1537,"Agency 2"
"NJ","B3",15.67,574,1,11,555,"Agency 3"
"FL","B3",28.42,1972,0,3,1944,"Agency 3"
"OH","B3",16.19,929,0,6,869,"Agency 2"
"CO","B3",11.63,605,1,2,586,"Agency 3"
"VA","B3",50.14,3004,4,36,2820,"Agency 8"
"TX","B3",94.31,3987,0,14,3659,"Agency 3"
"GA","B3",8.66,332,1,2,325,"Agency 4"
"NJ","B3",42.67,1612,3,12,1472,"Agency 2"
"MO","B3",52.39,2153,2,22,2094,"Agency 8"
"FL","B3",29.99,2297,4,19,2220,"Agency 8"
"TX","B3",5.85,190,0,1,184,"Agency 8"
"CO","B3",54.23,2465,0,4,2249,"Agency 3"
"FL","B3",33,1578,1,13,1521,"Agency 8"
"TX","B3",35.61,2067,2,9,2003,"Agency 3"
"CA","B3",9.97,569,0,2,532,"Agency 3"
"MO","B3",51.94,2609,3,49,2506,"Agency 8"
"NC","B3",14.1,653,0,4,629,"Agency 3"
"CA","B3",62.88,4668,1,16,4418,"Agency 3"
"CO","B3",0,0,0,0,0,"Agency 3"
"CA","B3",49.44,2022,1,5,1904,"Agency 2"
"CA","B3",61.85,2553,2,33,2337,"Agency 3"
"CO","B3",4.69,221,0,0,205,"Agency 3"
"WA","B3",40.05,1263,2,16,1127,"Agency 3"
"FL","B3",23.84,766,1,8,705,"Agency 2"
"CA","B3",60.71,2371,7,13,2341,"Agency 3"
"FL","B3",15.81,572,0,4,538,"Agency 3"
"FL","B3",55.53,2770,4,64,2648,"Agency 8"
"MI","B3",13.84,606,0,17,548,"Agency 3"
"CA","B3",32.47,2687,2,14,2624,"Agency 3"
"TX","B3",0,0,0,0,0,"Agency 4"
"GA","B3",50.08,2567,2,6,2514,"Agency 8"
"TX","B3",19.98,711,1,3,685,"Agency 2"
"TN","B3",15.74,647,5,7,576,"Agency 4"
"TX","B3",32.88,1371,1,4,1248,"Agency 4"
"CT","B3",29.59,901,0,1,828,"Agency 6"
"CA","B3",48.22,2045,0,15,1942,"Agency 2"
"CA","B3",30.48,1294,0,4,1238,"Agency 3"
"GA","B3",33.69,1276,1,3,1241,"Agency 4"
"WA","B3",0,0,0,0,0,"Agency 3"
"CO","B3",46.27,2108,5,17,1915,"Agency 3"
"VA","B3",15.68,1111,1,6,1089,"Agency 3"
"CA","B3",49.42,2029,2,13,1856,"Agency 2"
"VA","B3",23.55,1610,5,12,1538,"Agency 3"
"NC","B3",34.41,1151,0,11,1087,"Agency 3"
"VA","B3",37.88,1690,1,7,1602,"Agency 8"
"FL","B3",11.15,560,0,3,540,"Agency 3"
"NJ","B3",41.6,1502,2,12,1343,"Agency 2"
"GA","B3",32.24,1584,3,31,1535,"Agency 8"
"VA","B3",37.89,1936,0,16,1789,"Agency 3"
"MO","B3",31.89,1578,1,7,1430,"Agency 3"
"GA","B3",5.49,176,0,2,171,"Agency 4"
"WA","B3",15.77,498,1,4,478,"Agency 3"
"CA","B3",39.8,1504,1,11,1462,"Agency 3"
"CA","B3",35.97,1324,5,13,1294,"Agency 8"
"MN","B3",34.09,1302,0,6,1199,"Agency 3"
"CA","B3",14.82,942,0,3,920,"Agency 3"
