,spend,Impressions,leads,link_clicks,reach,Agency Tiers
52779,33.66,1580,1,17,1356,3
52780,48.42,2085,1,17,1835,3
52781,61.54,2644,0,12,2394,3
52782,40.3,2057,1,14,1821,3
52783,0.0,0,0,0,0,3
52784,52.57,2145,1,20,1866,3
52785,35.09,1534,1,16,1423,3
52786,37.05,1458,1,23,1319,3
52787,34.41,1504,1,22,1381,3
52788,35.39,1258,1,14,1152,3
52789,35.09,1380,1,9,1299,3
52790,59.05,1878,1,15,1694,3
52791,39.4,1388,0,10,1209,3
52792,35.5,1695,1,13,1496,3
52793,53.6,2245,1,9,1953,3
52794,70.14,4296,1,22,3825,3
52795,36.46,1293,1,23,1152,3
52796,54.12,1650,0,7,1447,3
52797,34.05,1777,1,9,1693,3
52798,54.51,2877,1,22,2574,3
52799,51.93,1774,1,20,1622,3
52800,17.87,760,1,4,693,3
52801,37.97,1293,1,4,1106,3
52802,5.91,559,0,8,514,3
52803,35.08,1425,1,5,1233,3
52804,71.66,3236,1,36,3016,3
52805,36.53,1484,1,16,1381,3
52806,36.26,1599,1,21,1439,3
52807,53.38,2391,1,28,2264,3
52808,50.18,2451,1,10,2238,3
52809,9.95,658,1,8,606,3
52810,18.53,566,1,12,520,3
52811,55.84,1726,0,8,1404,3
52812,56.0,2392,1,28,2224,3
52813,46.35,1943,1,24,1701,3
52814,55.16,2853,1,25,2420,3
52815,31.74,1139,1,3,1017,3
52816,36.16,1313,1,11,1208,3
52817,64.0,1989,1,33,1769,3
52818,18.71,924,1,11,810,3
52819,33.14,1078,0,3,964,3
52820,34.24,1211,0,9,1050,3
52821,51.92,1711,1,24,1545,3
52822,36.9,1549,1,8,1361,3
52823,53.71,1666,1,10,1416,3
52824,63.97,2365,1,13,2185,3
52825,14.76,562,0,2,533,3
52826,54.25,1781,1,19,1651,3
52827,70.46,3182,1,13,2831,3
52828,54.5,1810,1,16,1392,3
52829,34.5,1370,1,19,1283,3
52830,11.89,416,1,9,388,3
52831,43.93,1652,1,16,1478,3
52832,34.34,2552,1,24,2251,3
52833,35.03,1393,1,10,1302,3
52834,52.38,2080,1,9,1739,3
52835,36.03,1662,1,15,1554,3
52836,17.92,699,1,18,638,3
52837,61.82,3181,1,19,2777,3
52838,58.93,1989,1,19,1827,3
52839,17.05,699,1,21,597,3
52840,57.0,2354,1,10,2071,3
52841,28.61,1552,1,9,1427,3
52842,38.35,1428,0,7,1280,3
52843,53.32,2231,1,15,1849,3
52844,55.88,2087,1,16,1762,3
52845,99.05,4753,1,22,4115,3
52846,36.31,1186,1,14,972,3
52847,35.05,1955,1,16,1821,3
52848,9.23,701,0,10,661,3
52849,32.91,1601,1,13,1319,3
52850,9.9,399,1,2,377,3
52851,71.79,3151,1,12,2806,3
52852,36.8,1177,1,5,1081,3
52853,54.74,2190,1,11,1981,3
52854,37.01,1583,1,16,1436,3
52855,48.91,3042,1,25,2707,3
52856,42.86,2066,1,18,1888,3
52857,70.19,3063,1,23,2875,3
52858,36.07,1699,1,19,1509,3
52859,71.79,3141,1,21,2892,3
52860,31.84,1829,1,21,1607,3
52861,37.16,1527,1,17,1399,3
52862,32.03,1570,1,13,1380,3
52863,52.85,2407,1,19,2198,3
52864,34.46,1546,1,23,1409,3
52865,51.88,1999,1,14,1778,3
52866,33.72,1303,0,5,1084,3
52867,35.99,1384,1,12,1287,3
52868,35.51,1459,1,11,1310,3
52869,35.96,1283,1,12,1174,3
52870,52.56,1981,1,21,1777,3
52871,26.6,525,1,6,442,3
52872,50.78,2208,1,17,1981,3
52873,37.24,1132,1,5,946,3
52874,53.4,2072,1,21,1821,3
52875,40.33,1699,1,30,1464,3
52876,31.34,755,0,2,683,3
52877,34.53,1643,1,24,1443,3
52878,53.49,2905,1,28,2563,3
52879,64.03,2262,1,21,2000,3
52880,42.63,1291,1,12,1156,3
52881,49.23,2152,0,14,1654,3
52882,56.83,2531,1,19,2357,3
52883,18.93,888,1,5,853,3
52884,51.3,2189,1,34,1850,3
52885,35.31,1453,0,7,1369,3
52886,35.71,1545,1,11,1257,3
52887,32.76,1439,1,15,1314,3
52888,35.48,1366,1,19,1273,3
52889,32.97,2207,1,14,1981,3
52890,51.23,2193,1,21,1851,3
52891,35.72,1274,1,11,1132,3
52892,16.82,714,0,2,659,3
52893,56.72,2932,1,28,2512,3
52894,18.84,564,1,6,515,3
52895,52.24,2852,1,26,2664,3
52896,18.32,747,1,14,666,3
52897,53.38,2135,1,23,1964,3
52898,39.07,1851,1,29,1649,3
52899,37.18,1448,1,19,1328,3
52900,56.39,2606,1,44,2147,3
52901,17.84,407,1,5,373,3
52902,36.56,2073,1,32,1788,3
52903,18.35,712,1,13,621,3
52904,10.35,846,0,5,786,3
52905,31.97,2110,1,25,1892,3
52906,34.78,971,0,3,879,3
52907,72.23,3246,1,14,2832,3
52908,34.4,1443,1,14,1335,3
52909,52.63,1380,1,17,1254,3
52910,55.57,2253,1,17,1993,3
52911,58.71,1823,1,20,1686,3
52912,38.37,1638,1,24,1417,3
52913,32.8,2170,1,19,1989,3
52914,36.03,1641,1,17,1441,3
52915,35.35,838,1,9,720,3
52916,72.61,2964,1,23,2614,3
52917,36.69,1980,1,19,1730,3
52918,41.47,1333,1,18,1201,3
52919,10.34,915,0,15,872,3
52920,55.94,2021,1,31,1817,3
52921,52.06,2093,0,18,1834,3
52922,34.45,1385,0,11,1302,3
52923,6.25,254,1,2,248,3
52924,50.83,2000,1,12,1833,3
52925,54.48,1885,1,21,1745,3
52926,36.69,1803,1,22,1616,3
52927,1.67,68,0,0,68,3
52928,17.43,642,1,13,577,3
52929,45.62,2244,1,16,2051,3
52930,37.63,1478,1,16,1337,3
52931,50.23,1691,1,20,1384,3
52932,5.91,289,0,0,284,3
52933,19.27,1086,1,21,956,3
52934,41.67,1571,0,22,1417,3
52935,35.44,1272,1,38,1152,3
52936,54.19,1745,1,18,1504,3
52937,54.39,1957,1,25,1749,3
52938,53.29,1931,1,9,1598,3
52939,50.65,2128,1,20,1866,3
52940,56.09,1992,1,20,1727,3
52941,36.56,1346,1,9,1160,3
52942,4.37,228,1,4,220,3
52943,31.82,1509,1,14,1439,3
52944,35.6,1540,1,13,1361,3
52945,80.64,4011,0,10,3624,3
52946,35.46,1744,1,12,1627,3
52947,60.07,2010,1,14,1726,3
52948,30.03,978,1,5,893,3
52949,18.98,771,1,19,701,3
52950,15.7,663,1,12,600,3
52951,31.93,1764,1,16,1641,3
52952,18.1,700,1,15,638,3
52953,71.41,3248,1,15,2899,3
52954,74.58,3884,1,17,3434,3
52955,45.73,2335,1,24,2028,3
52956,19.48,1285,1,17,1110,3
52957,44.51,2527,1,35,2054,3
52958,59.23,2569,1,16,2326,3
52959,51.83,1944,1,9,1788,3
52960,43.35,2509,1,10,2233,3
52961,55.99,2305,1,13,1993,3
52962,43.2,1895,1,7,1794,3
52963,33.34,1309,0,4,1186,3
52964,22.36,808,1,5,734,3
52965,8.81,919,0,9,867,3
52966,55.79,3124,1,31,2524,3
52967,32.32,1566,1,14,1392,3
52968,50.02,2349,1,13,2066,3
52969,19.07,600,1,8,554,3
52970,53.18,2005,1,14,1787,3
52971,48.16,1921,1,18,1733,3
52972,34.98,1270,1,21,1160,3
52973,35.43,1499,1,15,1355,3
52974,36.17,1533,1,19,1357,3
52975,28.24,1177,1,14,1127,3
52976,66.64,2115,1,11,1869,3
52977,36.45,1582,1,35,1380,3
52978,52.25,1943,1,22,1763,3
52979,56.6,2313,1,29,1997,3
52980,51.46,1876,0,16,1643,3
52981,56.99,1606,1,16,1459,3
52982,72.78,3209,1,17,2879,3
52983,48.21,2239,1,16,1988,3
52984,54.08,2180,0,20,1868,3
52985,43.91,2097,1,12,1769,3
52986,9.42,571,0,2,545,3
52987,53.21,1599,1,14,1435,3
52988,56.24,2456,1,12,2185,3
52989,16.83,552,1,6,503,3
52990,16.52,643,0,5,557,3
52991,36.26,1382,1,11,1265,3
52992,67.94,3273,1,7,2938,3
52993,5.82,459,0,7,429,3
52994,36.72,1684,1,13,1516,3
52995,54.57,2458,1,16,2112,3
52996,54.82,2005,1,14,1754,3
52997,34.11,1150,1,10,1042,3
52998,33.85,1235,1,9,1112,3
52999,54.98,3242,1,42,3024,3
53000,30.49,1718,1,8,1427,3
53001,50.49,2055,1,12,1842,3
53002,32.6,1342,1,13,1193,3
53003,25.01,1119,1,10,1057,3
53004,35.37,1367,0,16,1279,3
53005,52.45,2596,1,16,2441,3
53006,51.92,2672,1,15,2312,3
53007,36.65,1469,1,14,1313,3
53008,52.34,2302,1,13,2064,3
53009,46.35,2669,1,16,2395,3
53010,17.84,666,0,13,596,3
53011,16.1,570,0,2,513,3
53012,39.69,837,0,4,783,3
53013,52.55,1749,1,15,1577,3
53014,32.92,1798,1,11,1493,3
53015,46.31,2637,1,26,2496,3
53016,45.07,1997,1,9,1819,3
53017,33.76,1585,1,16,1519,3
53018,18.79,634,0,4,586,3
53019,52.43,1978,0,17,1767,3
53020,51.84,2134,1,18,1915,3
53021,48.12,1925,1,12,1758,3
53022,70.97,3400,1,32,3147,3
53023,59.14,2118,0,18,1652,3
53024,18.8,711,1,11,640,3
53025,52.01,2690,1,20,2379,3
53026,51.33,1963,1,19,1712,3
53027,70.14,2875,1,17,2598,3
53028,51.17,2656,1,21,2403,3
53029,31.86,1421,0,8,1348,3
53030,36.16,1585,1,29,1415,3
53031,12.92,687,0,8,670,3
53032,4.03,106,0,3,105,3
53033,53.03,1528,1,18,1299,3
53034,51.8,2368,1,17,1996,3
53035,34.66,1754,1,18,1607,3
53036,36.43,1280,1,21,1118,3
53037,56.95,2418,1,12,2133,3
53038,36.54,1591,1,18,1401,3
53039,17.62,554,1,13,514,3
53040,59.83,2689,1,23,2453,3
53041,39.67,1225,1,17,1002,3
53042,40.23,1081,1,14,931,3
53043,54.48,1923,1,12,1667,3
53044,36.03,1438,1,11,1347,3
53045,9.02,1026,0,18,957,3
53046,35.22,1354,1,21,1245,3
53047,35.17,1329,1,23,1253,3
53048,70.98,3405,1,25,3066,3
53049,34.76,1895,1,21,1713,3
53050,51.95,2424,1,18,2085,3
53051,17.97,955,1,20,847,3
53052,10.49,945,0,17,896,3
53053,35.72,1498,1,20,1383,3
53054,8.85,569,0,9,515,3
53055,35.12,1126,1,6,1064,3
53056,70.33,2957,1,14,2683,3
53057,54.68,2508,1,12,2301,3
53058,35.7,1782,1,30,1645,3
53059,46.04,2360,1,21,1923,3
53060,53.39,2372,1,15,2131,3
53061,33.8,1664,1,19,1419,3
53062,54.52,2861,1,28,2546,3
53063,35.64,1649,1,12,1496,3
53064,18.59,610,0,2,568,3
53065,53.76,2163,1,17,1875,3
53066,29.58,769,1,5,691,3
53067,52.62,2097,1,13,1789,3
53068,58.19,2429,1,10,2151,3
53069,38.58,1282,1,20,1148,3
53070,36.33,1774,1,18,1578,3
53071,34.75,1731,1,11,1662,3
53072,29.38,1215,1,30,1095,3
53073,4.15,159,0,1,156,3
53074,54.08,2035,1,13,1855,3
53075,35.44,1415,1,12,1328,3
53076,53.84,1714,1,10,1592,3
53077,37.08,1977,1,18,1780,3
53078,0.0,0,0,0,0,3
53079,40.79,1933,1,22,1681,3
53080,35.07,1276,1,10,1199,3
53081,1.46,66,0,1,65,3
53082,9.06,651,0,20,607,3
53083,50.28,1738,1,24,1579,3
53084,50.81,1694,1,14,1510,3
53085,49.98,2166,1,13,1942,3
53086,50.45,2281,1,25,1964,3
53087,36.98,1397,1,4,1237,3
53088,33.46,1447,0,4,1158,3
53089,52.13,1652,1,19,1400,3
53090,35.92,1990,1,17,1762,3
53091,19.66,676,0,4,617,3
53092,33.55,1305,1,12,1193,3
53093,67.14,1935,1,19,1500,3
53094,5.83,323,0,9,304,3
53095,67.01,2920,1,14,2654,3
53096,53.18,1734,1,14,1594,3
53097,17.09,514,1,10,479,3
53098,49.83,1552,1,12,1234,3
53099,35.73,1070,1,9,1006,3
53100,35.41,1438,1,17,1310,3
53101,56.75,2297,1,25,2028,3
53102,18.51,808,1,13,749,3
53103,41.75,2144,1,16,1875,3
53104,35.66,1725,1,16,1646,3
53105,37.18,1101,1,11,955,3
53106,34.43,1871,1,20,1663,3
53107,35.55,1282,1,19,1169,3
53108,52.87,1711,0,10,1372,3
53109,56.73,2259,1,21,1916,3
53110,18.72,571,0,2,539,3
53111,57.54,1854,0,24,1689,3
53112,17.94,657,1,19,611,3
53113,16.76,595,0,3,553,3
53114,36.81,1564,1,11,1480,3
53115,54.1,2154,1,14,1905,3
53116,51.77,1604,1,17,1486,3
53117,17.61,571,1,7,513,3
53118,12.28,476,0,4,457,3
53119,36.55,1350,1,19,1192,3
53120,32.76,1181,0,5,1122,3
53121,51.76,2155,1,10,1957,3
53122,35.69,1964,1,13,1661,3
53123,53.38,1905,1,11,1610,3
53124,40.06,1554,1,14,1329,3
53125,9.21,554,0,16,513,3
53126,44.99,1739,1,15,1365,3
53127,2.64,92,0,0,89,3
53128,51.07,2144,1,12,1913,3
53129,8.49,288,0,1,275,3
53130,53.0,1542,1,13,1406,3
53131,42.9,2587,1,19,2254,3
53132,35.4,1464,1,13,1240,3
53133,35.47,1284,0,12,1174,3
53134,59.59,2610,1,12,2357,3
53135,33.19,2087,1,7,1858,3
53136,54.08,3112,1,27,2641,3
53137,34.52,1732,1,13,1586,3
53138,33.72,1354,1,10,1193,3
53139,35.49,1342,1,11,1217,3
53140,33.18,1507,1,7,1240,3
53141,33.29,1259,1,8,1180,3
53142,32.31,1351,1,22,1202,3
53143,58.39,2426,1,36,2006,3
53144,37.48,1635,1,12,1399,3
53145,79.64,3186,1,30,2708,3
53146,35.74,1559,1,8,1381,3
53147,35.28,1657,1,16,1438,3
53148,35.64,1347,1,11,1263,3
53149,52.03,2143,1,16,1920,3
53150,39.04,1054,1,22,887,3
53151,78.6,2229,1,20,1873,3
53152,53.13,1422,0,7,1239,3
53153,10.25,753,0,4,668,3
53154,9.89,970,0,12,894,3
53155,36.23,1544,1,18,1399,3
53156,35.03,1559,1,19,1373,3
53157,64.23,2531,1,26,2180,3
53158,35.14,1578,1,19,1364,3
53159,45.62,2173,1,10,1732,3
53160,33.56,1666,1,16,1472,3
53161,6.66,574,0,8,492,3
53162,16.9,651,1,14,598,3
53163,9.13,719,0,11,691,3
53164,50.14,2052,1,23,1814,3
53165,10.37,894,0,9,855,3
53166,48.85,2212,1,13,2112,3
53167,18.49,733,1,17,674,3
53168,79.17,3591,1,14,3181,3
53169,65.76,2610,1,26,2315,3
53170,58.82,2124,1,15,1943,3
53171,18.05,646,1,9,582,3
53172,52.78,2107,1,14,1943,3
53173,32.61,2133,1,21,1967,3
53174,53.88,2455,1,29,1978,3
53175,34.65,1799,1,19,1598,3
53176,18.16,492,0,3,482,3
53177,71.3,3207,1,30,2870,3
53178,49.03,2011,1,7,1717,3
53179,34.4,1548,1,11,1451,3
53180,53.45,2632,1,14,2309,3
53181,41.85,2270,0,16,1880,3
53182,35.35,1505,1,15,1402,3
53183,50.36,2522,1,36,1965,3
53184,35.98,1351,1,13,1237,3
53185,32.98,1324,1,11,1191,3
53186,35.9,2021,1,25,1741,3
53187,45.06,1833,1,23,1720,3
53188,52.54,1497,1,7,1061,3
53189,36.84,1847,0,14,1736,3
53190,54.5,2052,1,21,1758,3
53191,70.65,3123,1,14,2717,3
53192,35.86,2107,1,22,1926,3
53193,0.0,0,0,0,0,3
53194,17.14,1039,1,7,959,3
53195,64.96,2455,1,26,2133,3
53196,60.16,2014,1,21,1633,3
53197,32.56,1694,1,19,1501,3
53198,36.96,1557,1,23,1399,3
53199,17.83,797,1,20,698,3
53200,33.67,1408,1,6,1357,3
53201,49.56,2316,1,36,2059,3
53202,35.61,1243,1,25,1131,3
53203,53.23,1581,1,12,1474,3
53204,34.48,913,1,12,797,3
53205,53.33,1971,1,20,1768,3
53206,33.92,1672,1,15,1472,3
53207,52.86,2073,1,23,1905,3
53208,22.22,1198,1,15,1109,3
53209,53.03,1634,0,16,1496,3
53210,45.32,2332,1,19,2019,3
53211,44.83,2306,1,17,2072,3
53212,27.36,1363,1,10,1284,3
53213,35.06,1713,1,7,1362,3
53214,40.14,1402,1,18,1267,3
53215,53.77,2419,1,21,2059,3
53216,34.62,1528,1,10,1334,3
53217,52.59,1800,1,23,1576,3
53218,73.33,3359,1,21,3007,3
53219,45.34,2656,1,29,2340,3
53220,33.96,1423,1,16,1294,3
53221,39.08,1114,0,5,1020,3
53222,62.99,3047,1,25,2796,3
53223,53.69,1520,1,15,1409,3
53224,36.61,1321,1,12,1210,3
53225,48.53,2191,1,14,1896,3
53226,33.57,1542,1,13,1403,3
53227,43.63,2082,1,12,1837,3
53228,14.86,505,0,2,479,3
53229,38.37,1134,1,8,1039,3
53230,25.47,705,1,20,606,3
53231,12.16,598,1,12,556,3
53232,33.31,1776,1,25,1525,3
53233,59.01,1729,1,14,1592,3
53234,41.49,1383,1,10,1255,3
53235,50.69,1979,1,20,1773,3
53236,25.9,819,1,7,734,3
53237,36.31,1759,1,23,1654,3
53238,57.64,2100,1,23,1812,3
53239,33.5,2038,1,29,1765,3
53240,52.06,1831,0,9,1313,3
53241,52.51,2385,1,9,1780,3
53242,34.69,1712,1,15,1600,3
53243,37.48,1380,1,10,1219,3
53244,32.71,1525,1,11,1418,3
53245,46.86,2427,1,25,2139,3
53246,45.89,1706,1,17,1481,3
53247,46.08,1926,1,15,1719,3
53248,16.06,633,1,12,589,3
53249,61.04,3682,1,21,3138,3
53250,33.02,1752,0,14,1529,3
53251,54.86,2457,1,13,2001,3
53252,34.46,1644,1,17,1565,3
53253,52.22,2905,1,16,2531,3
53254,62.37,2956,1,18,2588,3
53255,61.03,2202,1,25,1949,3
53256,6.09,237,0,3,224,3
53257,8.66,649,0,7,611,3
53258,56.49,2226,1,13,1830,3
53259,17.67,694,1,10,596,3
53260,38.2,1192,1,12,1026,3
53261,35.2,2180,1,17,1956,3
53262,44.44,1357,0,7,1145,3
53263,33.74,1028,0,8,929,3
53264,48.88,2207,1,14,1964,3
53265,72.15,2799,1,27,2416,3
53266,52.93,2000,1,22,1707,3
53267,16.99,824,1,6,755,3
53268,50.19,2389,1,17,2067,3
53269,32.56,929,1,7,867,3
53270,72.2,3999,1,31,3695,3
53271,52.8,1490,0,11,1215,3
53272,36.46,1643,1,27,1428,3
53273,53.67,2487,1,25,2221,3
53274,33.95,1556,1,9,1442,3
53275,34.25,1375,1,8,1311,3
53276,34.71,2142,1,13,2026,3
53277,34.83,1600,1,17,1466,3
53278,45.7,2182,1,18,1885,3
53279,34.73,1367,1,11,1249,3
53280,53.95,2398,1,20,2093,3
53281,56.21,2119,1,18,1927,3
53282,51.92,2092,1,18,1915,3
53283,71.02,3403,1,11,3095,3
53284,37.63,1146,1,11,1015,3
53285,39.08,1570,1,17,1343,3
53286,16.71,603,1,11,559,3
53287,44.29,1230,1,26,1043,3
53288,34.22,1262,1,9,1151,3
53289,39.11,1855,1,33,1590,3
53290,66.57,2726,1,17,2411,3
53291,55.29,2241,1,25,1972,3
53292,56.27,3052,1,12,2745,3
53293,36.29,1600,1,16,1451,3
53294,53.02,2860,1,33,2683,3
53295,51.85,1679,1,9,1347,3
53296,35.11,1323,1,15,1180,3
53297,18.46,782,1,6,719,3
53298,48.32,1611,1,15,1300,3
53299,32.04,1473,1,9,1221,3
53300,31.7,1236,1,9,1119,3
53301,34.99,1677,1,11,1516,3
53302,37.07,1681,1,21,1496,3
53303,50.0,2198,1,18,2026,3
53304,36.45,2059,1,17,1882,3
53305,55.15,1670,1,20,1505,3
53306,52.15,1432,1,22,1296,3
53307,32.89,1451,1,20,1306,3
53308,32.37,1931,0,9,1722,3
53309,51.24,2209,1,10,1899,3
53310,55.07,2679,1,27,2490,3
53311,35.68,1472,0,5,1335,3
53312,50.33,2153,1,9,1921,3
53313,53.49,2191,1,14,1984,3
53314,43.88,2415,1,16,2154,3
53315,35.96,1555,1,18,1338,3
53316,50.51,2215,1,16,1979,3
53317,55.41,2161,1,7,1849,3
53318,53.43,1801,1,22,1604,3
53319,41.72,1395,1,13,1268,3
53320,56.94,2467,1,24,2148,3
53321,55.44,2100,1,6,1830,3
53322,7.32,272,0,0,260,3
53323,31.64,1165,1,6,1071,3
53324,3.27,102,0,1,102,3
53325,6.29,544,0,8,517,3
53326,70.35,3166,1,24,2851,3
53327,79.43,4569,1,18,3918,3
53328,37.07,1559,1,20,1376,3
53329,54.34,2133,0,11,1848,3
53330,37.62,1417,1,14,1307,3
53331,58.45,2557,1,15,2173,3
53332,32.84,1502,1,16,1385,3
53333,46.66,1598,1,18,1327,3
53334,34.11,1498,1,20,1354,3
53335,16.11,516,1,13,482,3
53336,30.65,765,1,8,664,3
53337,39.33,1668,1,43,1385,3
53338,50.19,2187,1,17,1995,3
53339,58.67,2073,1,23,1808,3
53340,53.73,1741,1,19,1551,3
53341,35.57,1210,1,11,1064,3
53342,32.55,1433,1,5,1295,3
53343,44.03,2574,1,15,2302,3
53344,71.28,3390,1,30,3129,3
53345,34.97,1595,1,13,1516,3
53346,44.8,2642,1,24,2344,3
53347,57.59,2890,1,16,2538,3
53348,36.22,1228,1,15,1045,3
53349,63.62,3079,1,20,2567,3
53350,1.29,62,0,1,62,3
53351,38.49,1304,1,6,1165,3
53352,16.99,602,0,2,544,3
53353,1.12,34,0,0,34,3
53354,58.34,2292,1,17,1913,3
53355,53.58,2071,1,17,1813,3
53356,30.61,1273,1,10,1196,3
53357,33.75,1788,1,20,1612,3
53358,17.18,651,1,6,591,3
53359,66.04,2233,1,29,1983,3
53360,52.57,1848,1,20,1574,3
53361,58.83,2735,1,14,2489,3
53362,7.0,569,0,4,531,3
53363,52.77,2432,1,10,2216,3
53364,37.04,1453,1,8,1292,3
53365,34.73,1416,1,16,1298,3
53366,35.08,1312,1,13,1154,3
53367,54.46,2277,1,16,2059,3
53368,58.54,2163,1,26,2010,3
53369,35.83,1336,1,13,1243,3
53370,18.02,739,1,12,683,3
53371,37.49,1635,1,26,1401,3
53372,52.32,2273,1,17,2140,3
53373,52.77,2473,1,17,2190,3
53374,54.07,2166,1,14,1975,3
53375,18.41,578,1,9,522,3
53376,38.82,1084,1,16,901,3
53377,51.24,2603,1,17,2361,3
53378,49.83,2599,1,14,2213,3
53379,41.93,1763,1,12,1441,3
53380,51.45,2361,1,20,2080,3
53381,10.52,771,0,13,669,3
53382,63.07,2002,1,23,1611,3
53383,35.44,1169,1,7,1059,3
53384,35.72,1285,1,9,1162,3
53385,35.26,1079,1,5,943,3
53386,18.93,680,1,13,608,3
53387,21.37,1169,1,12,1056,3
53388,35.68,1382,0,16,1249,3
53389,34.52,1181,1,8,1140,3
53390,35.44,1201,1,29,1099,3
53391,35.77,1133,1,11,925,3
53392,66.25,2888,1,10,2598,3
53393,32.94,2019,1,8,1694,3
53394,38.69,1492,1,13,1371,3
53395,63.77,2630,1,16,2320,3
53396,34.68,1535,1,19,1382,3
53397,34.04,1600,1,13,1498,3
53398,34.79,1454,1,19,1327,3
53399,34.83,1347,1,13,1228,3
53400,59.05,2522,1,11,2245,3
53401,52.31,2078,1,14,1876,3
53402,55.62,1856,1,14,1697,3
53403,16.94,587,0,3,544,3
53404,54.23,2422,1,11,2138,3
53405,35.63,1266,1,15,1159,3
53406,8.8,862,0,13,815,3
53407,30.9,1372,1,15,1326,3
53408,29.59,1018,1,5,908,3
53409,34.93,1524,1,12,1390,3
53410,45.88,2242,1,22,1839,3
53411,49.17,2785,1,24,2599,3
53412,32.2,1004,1,9,925,3
53413,44.19,2473,1,18,2153,3
53414,17.72,926,1,7,799,3
53415,66.71,2395,1,12,2154,3
53416,52.25,2675,1,27,2318,3
53417,8.79,491,0,13,414,3
53418,56.06,2327,1,28,1977,3
53419,54.47,1854,1,17,1555,3
53420,31.9,1906,1,6,1741,3
53421,6.51,566,0,4,502,3
53422,17.29,636,0,8,586,3
53423,49.81,2264,1,15,1997,3
53424,53.87,1646,1,14,1358,3
53425,45.21,2096,1,11,1847,3
53426,33.59,2165,1,16,1905,3
53427,34.13,1332,1,13,1246,3
53428,10.31,196,1,7,187,3
53429,14.84,946,1,8,865,3
53430,34.59,1877,1,14,1677,3
53431,48.94,2389,1,17,2123,3
53432,33.2,1336,1,29,1180,3
53433,36.83,1663,1,16,1450,3
53434,19.66,857,1,10,790,3
53435,54.66,2284,1,15,2010,3
53436,63.35,3649,1,22,3314,3
53437,50.9,2504,1,30,2357,3
53438,33.11,1507,0,3,1335,3
53439,34.52,1632,1,22,1521,3
53440,9.8,356,0,4,345,3
53441,18.11,583,0,7,531,3
53442,15.36,558,0,1,499,3
53443,10.01,384,1,6,369,3
53444,54.0,2976,1,20,2559,3
53445,24.62,839,1,7,789,3
53446,0.87,69,0,0,68,3
53447,49.58,1487,1,20,1388,3
53448,39.32,1504,1,24,1348,3
53449,41.4,1376,1,23,1196,3
53450,53.84,1762,1,14,1610,3
53451,34.59,1554,1,23,1450,3
53452,35.59,1381,1,10,1251,3
53453,30.05,992,0,3,920,3
53454,35.72,1726,1,30,1513,3
53455,28.74,1062,0,5,966,3
53456,36.64,1463,1,11,1373,3
53457,56.02,2326,1,20,2107,3
53458,54.32,2675,1,14,2357,3
53459,19.08,863,0,3,765,3
53460,16.27,561,0,6,507,3
53461,41.17,2745,1,13,2339,3
53462,19.14,659,0,1,634,3
53463,36.56,1707,1,19,1577,3
53464,60.7,2241,1,30,2045,3
53465,33.8,1368,1,11,1231,3
53466,32.97,1545,1,14,1323,3
53467,35.5,699,1,6,628,3
53468,37.96,1231,1,14,1085,3
53469,36.02,1298,1,7,1256,3
53470,35.09,1534,1,13,1360,3
53471,17.39,537,1,6,511,3
53472,22.6,431,0,2,370,3
53473,33.95,1362,1,15,1252,3
53474,33.63,1379,1,6,1090,3
53475,6.14,564,0,3,507,3
53476,35.19,1467,1,14,1292,3
53477,47.69,1457,1,17,1348,3
53478,56.19,2005,1,25,1733,3
53479,35.49,1268,1,12,1138,3
53480,17.9,737,1,7,677,3
53481,54.99,1966,1,12,1630,3
53482,47.16,2213,1,19,1993,3
53483,36.3,1420,1,11,1288,3
53484,34.02,1667,1,11,1443,3
53485,17.84,542,0,5,482,3
53486,38.94,1855,1,44,1634,3
53487,32.9,1800,1,7,1668,3
53488,70.69,3174,1,21,2885,3
53489,68.33,3630,1,45,3305,3
53490,34.75,1289,1,8,1178,3
53491,36.16,1294,1,18,1213,3
53492,49.5,2134,1,11,1988,3
53493,36.42,1339,0,9,1228,3
53494,32.84,1056,0,4,976,3
53495,55.5,2259,1,20,1971,3
53496,35.18,2084,1,18,1647,3
53497,33.45,1451,1,31,1320,3
53498,15.71,501,1,7,470,3
53499,35.0,1167,0,9,1041,3
53500,36.51,1606,1,18,1395,3
53501,55.65,2560,1,14,2238,3
53502,40.72,1572,1,11,1330,3
53503,54.63,1958,0,17,1786,3
53504,44.31,2070,1,18,1897,3
53505,58.96,2443,1,18,2266,3
53506,35.29,1546,1,8,1372,3
53507,57.6,1850,1,9,1614,3
53508,32.29,1458,1,17,1336,3
53509,59.68,2025,1,23,1876,3
53510,18.82,978,1,13,831,3
53511,56.78,2413,1,21,2087,3
53512,51.59,1658,0,26,1465,3
53513,37.21,1596,1,19,1411,3
53514,53.57,1806,1,15,1652,3
53515,57.66,1921,1,20,1759,3
53516,70.8,3162,1,13,2822,3
53517,56.81,2185,1,21,1875,3
53518,58.34,1945,1,10,1806,3
53519,8.9,664,0,9,631,3
53520,48.79,2129,1,11,1878,3
53521,34.39,1867,1,28,1710,3
53522,41.64,2160,1,13,1853,3
53523,42.71,1529,1,10,1398,3
53524,58.55,2475,1,15,2072,3
53525,49.07,1943,1,23,1600,3
53526,51.14,2258,1,20,1936,3
53527,55.95,3300,1,21,2928,3
53528,52.93,2481,1,17,1917,3
