"state","brand","spend","impressions","leads","link_clicks","reach","agency"
"FL","B2",39.69,2383,1,16,2165,"Agency 2"
"TX","B2",31.63,1676,1,12,1545,"Agency 5"
"CA","B2",25.1,1182,2,14,1090,"Agency 2"
"MD","B2",53.06,2920,4,23,2770,"Agency 3"
"MI","B2",62.41,2848,5,52,2615,"Agency 3"
"NY","B2",33.23,1652,3,16,1432,"Agency 7"
"CA","B2",31.16,1286,3,26,1229,"Agency 2"
"MD","B2",16.51,815,1,9,796,"Agency 3"
"CA","B2",1.93,151,0,0,146,"Agency 3"
"IL","B2",31.55,1402,2,10,1289,"Agency 2"
"OR","B2",48.62,3005,4,26,2650,"Agency 5"
"CO","B2",15.59,647,2,5,602,"Agency 3"
"FL","B2",25.18,1072,1,8,1026,"Agency 3"
"CA","B2",18.34,957,1,11,927,"Agency 3"
"ID","B2",18.95,915,0,4,877,"Agency 5"
"MD","B2",32.66,1726,7,17,1676,"Agency 3"
"UT","B2",3.34,165,0,0,163,"Agency 4"
"OH","B2",17.63,792,0,3,742,"Agency 2"
"NC","B2",35.49,1303,1,19,1267,"Agency 3"
"CA","B2",1.97,200,0,0,198,"Agency 3"
"AZ","B2",41.1,2532,2,22,2394,"Agency 2"
"NC","B2",16.05,534,0,2,506,"Agency 2"
"OK","B2",46.67,2524,1,19,2346,"Agency 2"
"IA","B2",53.37,2651,4,30,2472,"Agency 3"
"CA","B2",44.14,2062,3,15,1896,"Agency 3"
"CA","B2",33.21,2297,3,8,2217,"Agency 2"
"CA","B2",12.42,386,0,0,375,"Agency 3"
"CA","B2",39.08,2372,1,11,2278,"Agency 3"
"CA","B2",32.81,867,1,7,820,"Agency 7"
"WA","B2",31.3,1194,1,8,1069,"Agency 2"
"IA","B2",19.64,1343,3,7,1280,"Agency 3"
"CA","B2",57.54,2473,0,18,2263,"Agency 7"
"FL","B2",41.48,2509,5,49,2390,"Agency 2"
"TX","B2",16.18,932,0,7,861,"Agency 2"
"CA","B2",64.46,3089,1,8,2855,"Agency 2"
"FL","B2",34.9,835,1,8,790,"Agency 8"
"CA","B2",10.24,519,0,2,492,"Agency 4"
"AZ","B2",41.95,2005,4,16,1853,"Agency 5"
"TN","B2",59.82,2472,3,16,2390,"Agency 3"
"CA","B2",50.67,1949,1,13,1832,"Agency 2"
"VT","B2",2.12,242,0,3,227,"Agency 5"
"FL","B2",65.95,3898,4,17,3735,"Agency 2"
"CA","B2",13.79,547,1,4,510,"Agency 3"
"CA","B2",97.76,3842,7,17,3684,"Agency 2"
"OR","B2",29.85,852,0,6,781,"Agency 5"
"CA","B2",3.02,644,0,0,593,"Agency 3"
"IL","B2",1.34,57,0,0,53,"Agency 5"
"CA","B2",41.25,1369,4,16,1242,"Agency 2"
"FL","B2",35.28,1508,0,11,1412,"Agency 3"
"PA","B2",31.73,1361,3,7,1280,"Agency 2"
"CA","B2",6.99,276,1,2,261,"Agency 2"
"FL","B2",64.79,2547,2,11,2488,"Agency 3"
"IL","B2",52.98,2409,1,14,2318,"Agency 8"
"CA","B2",57.81,2239,1,19,2038,"Agency 2"
"CA","B2",10.34,546,1,2,536,"Agency 3"
"MN","B2",34.15,1497,0,1,1399,"Agency 9"
"TX","B2",18.53,527,0,8,509,"Agency 3"
"PA","B2",17.98,606,0,8,552,"Agency 7"
"CO","B2",30.31,1588,4,13,1544,"Agency 3"
"ID","B2",96.73,3860,2,9,3632,"Agency 5"
"CA","B2",31.77,1375,3,14,1213,"Agency 5"
"FL","B2",57.07,2276,0,4,2012,"Agency 6"
"CA","B2",20.41,823,1,13,809,"Agency 3"
"OK","B2",49.85,1956,1,14,1805,"Agency 2"
"IL","B2",35.07,1398,1,16,1320,"Agency 3"
"IL","B2",2.97,98,0,2,93,"Agency 5"
"MA","B2",30.8,1505,3,14,1343,"Agency 3"
"CA","B2",1.96,251,0,0,238,"Agency 3"
"CA","B2",41.35,2502,2,16,2453,"Agency 3"
"CA","B2",2.01,306,0,1,298,"Agency 3"
"IL","B2",5.54,307,0,0,299,"Agency 3"
"CA","B2",32.18,1038,2,6,991,"Agency 2"
"TX","B2",97.88,3133,6,22,2814,"Agency 3"
"CA","B2",29.61,1577,1,9,1539,"Agency 2"
"FL","B2",40.49,1228,3,12,1166,"Agency 2"
"CA","B2",16.09,571,1,6,529,"Agency 2"
"TX","B2",31.92,1589,4,20,1464,"Agency 2"
"CA","B2",19.84,979,1,7,943,"Agency 3"
"OR","B2",0,0,0,0,0,"Agency 5"
"CO","B2",15.77,516,1,8,501,"Agency 3"
"CO","B2",0,0,0,0,0,"Agency 3"
"IL","B2",32.18,1658,1,9,1560,"Agency 2"
"TX","B2",30.12,1111,0,5,1036,"Agency 3"
"OH","B2",24.29,1266,1,6,1208,"Agency 2"
"CA","B2",7.68,551,0,3,546,"Agency 3"
"CA","B2",1.96,124,0,1,122,"Agency 3"
"CA","B2",7.97,345,0,2,333,"Agency 3"
"MO","B2",31.18,1398,1,11,1176,"Agency 3"
"FL","B2",40.33,1331,3,14,1251,"Agency 2"
"VA","B2",3.89,194,0,0,187,"Agency 4"
"TX","B2",16.49,786,0,4,731,"Agency 2"
"TX","B2",31.24,1106,1,7,1003,"Agency 2"
"GA","B2",49.09,1752,4,12,1612,"Agency 3"
"FL","B2",64.45,2975,1,25,2807,"Agency 2"
"IL","B2",62.03,2258,2,19,2061,"Agency 2"
"TX","B2",31.79,1897,2,15,1702,"Agency 2"
"UT","B2",32.51,1651,3,20,1568,"Agency 2"
"MN","B2",17.63,715,3,6,642,"Agency 3"
"TX","B2",64.05,2958,5,23,2819,"Agency 3"
"IL","B2",3.28,497,0,0,423,"Agency 5"
"MA","B2",15.42,1037,0,4,954,"Agency 3"
"PA","B2",18.77,846,2,10,748,"Agency 7"
"CA","B2",33.84,2070,1,13,1963,"Agency 3"
"CO","B2",49.01,2333,2,18,2178,"Agency 2"
"CA","B2",7.2,198,0,1,185,"Agency 2"
"TX","B2",4.68,160,0,1,154,"Agency 3"
"GA","B2",33.58,1238,2,5,1167,"Agency 9"
"CO","B2",32,1369,2,9,1314,"Agency 3"
"CA","B2",69.61,3516,4,11,3172,"Agency 7"
"IL","B2",32.63,1439,5,20,1369,"Agency 2"
"CA","B2",66.34,3054,1,22,2890,"Agency 2"
"MA","B2",17.13,981,1,12,929,"Agency 3"
"CA","B2",7.27,263,1,3,251,"Agency 3"
"TX","B2",4.68,196,0,1,184,"Agency 3"
"TX","B2",0,0,0,0,0,"Agency 3"
"NC","B2",47.4,1681,1,7,1507,"Agency 2"
"TN","B2",1.98,197,0,0,187,"Agency 3"
"AZ","B2",26.59,953,1,7,927,"Agency 3"
"TN","B2",2.13,141,0,1,134,"Agency 3"
"MI","B2",38.31,2051,1,10,2020,"Agency 3"
"CA","B2",7.04,285,2,8,274,"Agency 2"
"CA","B2",32.83,1533,2,11,1422,"Agency 2"
"MO","B2",11.94,504,2,12,487,"Agency 3"
"VA","B2",4,142,0,1,141,"Agency 4"
"VT","B2",37.34,1329,4,11,1235,"Agency 2"
"WI","B2",31.08,1354,0,2,1230,"Agency 9"
"FL","B2",38.08,2814,7,33,2679,"Agency 2"
"TX","B2",18.31,797,1,12,763,"Agency 3"
"NY","B2",36.03,1651,5,21,1482,"Agency 7"
"TX","B2",12.23,676,0,7,649,"Agency 2"
"TX","B2",34.35,1632,4,10,1551,"Agency 9"
"VA","B2",33.49,1631,4,14,1446,"Agency 2"
"IL","B2",48.55,2077,0,19,1663,"Agency 5"
"CA","B2",0,0,0,0,0,"Agency 3"
"CO","B2",31.57,1188,0,9,1085,"Agency 3"
"MN","B2",32.24,1842,1,7,1769,"Agency 3"
"IA","B2",47.41,2645,1,17,2390,"Agency 3"
"MN","B2",23.87,1060,1,7,965,"Agency 3"
"CA","B2",43.25,1709,2,10,1608,"Agency 3"
"FL","B2",15.45,735,1,16,687,"Agency 2"
"TX","B2",32.6,1097,2,6,1028,"Agency 2"
"TN","B2",32.14,1335,0,12,1201,"Agency 3"
"TX","B2",43.48,1606,0,7,1516,"Agency 9"
"MD","B2",19.93,955,1,9,871,"Agency 3"
"FL","B2",39.9,1721,2,10,1618,"Agency 2"
"UT","B2",24.7,1486,1,5,1427,"Agency 4"
"WA","B2",79.11,3389,0,18,3155,"Agency 2"
"GA","B2",31.32,1470,2,11,1366,"Agency 3"
"TN","B2",32.39,1784,1,26,1675,"Agency 3"
"IA","B2",0,0,0,0,0,"Agency 3"
"TN","B2",23.99,1114,2,7,1086,"Agency 3"
"CA","B2",10.62,998,0,9,927,"Agency 7"
"UT","B2",57.13,4201,4,13,3907,"Agency 4"
"CA","B2",9.73,300,0,9,295,"Agency 3"
"TN","B2",4.44,229,0,0,197,"Agency 3"
"OR","B2",49.61,1797,0,6,1650,"Agency 2"
"NV","B2",57.08,3911,3,24,3609,"Agency 2"
"FL","B2",22.41,1206,2,18,1143,"Agency 3"
"IN","B2",32.78,1372,3,9,1246,"Agency 5"
"CA","B2",11.86,540,1,3,515,"Agency 3"
"CA","B2",40.58,3590,3,18,3494,"Agency 3"
"GA","B2",39.81,1756,5,9,1698,"Agency 9"
"CA","B2",0,0,0,0,0,"Agency 2"
"UT","B2",49.45,4065,3,12,3874,"Agency 2"
"TN","B2",1.15,64,0,0,63,"Agency 3"
"CA","B2",41.91,2651,2,22,2619,"Agency 3"
"MO","B2",1.54,88,0,1,85,"Agency 3"
"CA","B2",6.88,273,0,6,254,"Agency 2"
"IL","B2",47.95,2350,2,16,2198,"Agency 5"
"CA","B2",49.15,2652,4,18,2558,"Agency 2"
"FL","B2",65.05,5127,5,16,4863,"Agency 3"
"FL","B2",16.3,653,2,9,607,"Agency 2"
"CA","B2",29.4,1444,2,10,1423,"Agency 3"
"CA","B2",32.78,1441,4,15,1368,"Agency 5"
"NJ","B2",33.17,1548,3,10,1445,"Agency 9"
"CA","B2",52.16,2093,5,17,1993,"Agency 2"
"FL","B2",30.59,1366,1,11,1326,"Agency 3"
"CA","B2",71.39,3861,7,31,3642,"Agency 2"
"OH","B2",18.26,1055,0,38,980,"Agency 2"
"CA","B2",16.38,1166,1,7,1101,"Agency 3"
"FL","B2",41.69,1311,2,18,1257,"Agency 2"
"CA","B2",67.78,2714,2,9,2549,"Agency 2"
"NC","B2",35.64,1903,4,15,1867,"Agency 3"
"CA","B2",33.86,1539,5,46,1459,"Agency 5"
"IN","B2",30.78,1237,1,8,1175,"Agency 3"
"FL","B2",39.91,1237,2,22,1156,"Agency 2"
"FL","B2",17.67,826,0,2,803,"Agency 3"
"NJ","B2",34.6,1520,1,10,1467,"Agency 3"
"CA","B2",7.51,352,1,5,338,"Agency 3"
"IL","B2",8.11,1888,0,2,1616,"Agency 5"
"CA","B2",23.61,1326,2,3,1244,"Agency 2"
"NJ","B2",32.79,1590,1,6,1515,"Agency 3"
"CA","B2",37.19,1873,2,17,1794,"Agency 3"
"IL","B2",56.52,2806,3,22,2693,"Agency 8"
"MO","B2",24.49,2004,1,11,1920,"Agency 3"
"FL","B2",23.44,1243,0,4,1177,"Agency 3"
"VA","B2",29.31,1779,1,4,1696,"Agency 4"
"IA","B2",26.56,1965,0,8,1866,"Agency 3"
"CA","B2",6.79,220,0,4,207,"Agency 2"
"CA","B2",7.07,232,1,2,212,"Agency 2"
"NC","B2",31.94,1459,2,8,1369,"Agency 3"
"CA","B2",1.98,233,0,2,231,"Agency 3"
"OR","B2",49.6,2332,0,18,2114,"Agency 5"
"TN","B2",5.74,307,0,4,277,"Agency 3"
"TX","B2",4.83,2102,0,2,2015,"Agency 3"
"CA","B2",65.65,3734,6,51,3482,"Agency 2"
"NJ","B2",32.2,1893,1,11,1834,"Agency 3"
"TX","B2",33.53,1125,2,12,1051,"Agency 2"
"MN","B2",31.49,1787,2,11,1714,"Agency 3"
"IL","B2",32.24,1408,5,11,1346,"Agency 2"
"WA","B2",50.55,1759,1,8,1672,"Agency 2"
"AZ","B2",50.04,2497,7,24,2386,"Agency 2"
"CA","B2",48.96,2993,3,22,2748,"Agency 2"
"UT","B2",10.69,509,0,0,497,"Agency 4"
"MN","B2",35,1417,1,23,1336,"Agency 3"
"OR","B2",32.38,1155,1,2,1132,"Agency 5"
"FL","B2",22.07,1399,2,13,1329,"Agency 3"
"IL","B2",81.97,3029,1,29,2908,"Agency 8"
"IL","B2",31.11,1193,0,9,1060,"Agency 2"
"CA","B2",21.88,706,2,12,655,"Agency 3"
"IL","B2",32.78,1197,2,7,1069,"Agency 5"
"OK","B2",59.13,2008,4,18,1781,"Agency 2"
"MO","B2",16.55,578,0,5,500,"Agency 3"
"CA","B2",33.31,2099,0,9,1956,"Agency 3"
"FL","B2",4.54,150,1,2,147,"Agency 3"
"CA","B2",31.77,2243,4,9,2167,"Agency 3"
"FL","B2",16.36,1005,2,5,981,"Agency 2"
"NC","B2",36,1780,0,17,1742,"Agency 3"
"TX","B2",0,0,0,0,0,"Agency 2"
"IN","B2",16.09,1207,1,5,1175,"Agency 3"
"WA","B2",49.36,1751,3,9,1624,"Agency 2"
"CA","B2",16.19,1046,0,8,991,"Agency 3"
"CA","B2",16.08,622,1,13,603,"Agency 2"
"TX","B2",32.54,2105,5,62,1996,"Agency 5"
"PA","B2",39.28,1906,1,18,1789,"Agency 2"
"OR","B2",108.83,4919,1,18,4710,"Agency 5"
"TN","B2",25.27,1520,1,4,1450,"Agency 3"
"VA","B2",41.94,1661,3,7,1502,"Agency 2"
"CA","B2",32.42,2626,4,22,2486,"Agency 2"
"CA","B2",8.04,296,3,5,283,"Agency 3"
"FL","B2",54.5,2834,3,22,2660,"Agency 3"
"TX","B2",32.17,1575,3,9,1478,"Agency 2"
"TX","B2",32.6,2465,4,15,2200,"Agency 2"
"MO","B2",52.83,4083,1,29,3995,"Agency 3"
"CA","B2",1.94,149,0,1,144,"Agency 3"
"CA","B2",52.8,2584,8,26,2424,"Agency 7"
"TX","B2",28.34,1369,0,7,1258,"Agency 2"
"CA","B2",86.92,3303,12,46,3190,"Agency 2"
"IA","B2",24.12,1837,0,14,1771,"Agency 3"
"NC","B2",49.43,1778,6,18,1618,"Agency 2"
"IN","B2",31.9,1093,5,13,1018,"Agency 2"
"VA","B2",23.61,1496,4,10,1394,"Agency 2"
"IL","B2",14.22,405,0,2,388,"Agency 5"
"CA","B2",36.37,1511,1,13,1224,"Agency 5"
"NJ","B2",36.61,2119,1,16,2052,"Agency 3"
"NV","B2",32.15,2183,6,27,2096,"Agency 2"
"TX","B2",32.44,1398,0,11,1320,"Agency 2"
"CA","B2",16.28,558,0,5,538,"Agency 2"
"IL","B2",49.93,1769,1,13,1712,"Agency 3"
"MO","B2",31.21,1418,2,11,1272,"Agency 3"
"AZ","B2",41.28,1659,1,17,1592,"Agency 2"
"CA","B2",23.38,684,0,6,630,"Agency 2"
"CO","B2",53.53,2214,0,7,2122,"Agency 3"
"IL","B2",35.89,1179,1,12,1102,"Agency 3"
"CA","B2",17.24,1001,1,6,966,"Agency 3"
"CA","B2",48.78,2177,1,25,2079,"Agency 2"
"CA","B2",6.96,449,0,0,370,"Agency 2"
"VA","B2",31.46,996,0,8,876,"Agency 2"
"NC","B2",15.91,934,1,8,865,"Agency 2"
"CA","B2",54.42,2816,4,25,2477,"Agency 2"
"TX","B2",34.56,757,0,6,699,"Agency 2"
"WI","B2",32.17,2205,3,12,2110,"Agency 9"
"MN","B2",31.63,1358,3,11,1309,"Agency 3"
"AZ","B2",15.96,1150,0,1,1124,"Agency 3"
"MN","B2",0,0,0,0,0,"Agency 3"
"FL","B2",49.17,2046,0,14,1656,"Agency 5"
"WA","B2",32.08,1682,6,21,1603,"Agency 2"
"FL","B2",53.54,1944,3,32,1866,"Agency 3"
"NC","B2",49.09,1746,1,14,1592,"Agency 2"
"CA","B2",32.47,882,6,20,845,"Agency 2"
"CA","B2",35.61,1350,3,9,1333,"Agency 3"
"FL","B2",15.71,802,1,8,756,"Agency 3"
"CA","B2",5.07,225,0,2,220,"Agency 3"
"CA","B2",63.96,2389,3,28,2203,"Agency 2"
"TX","B2",52.43,2779,1,23,2667,"Agency 3"
"VA","B2",5.28,332,0,0,328,"Agency 4"
"OR","B2",127,5640,2,28,5286,"Agency 5"
"UT","B2",9.51,589,0,0,572,"Agency 4"
"NY","B2",33.81,1248,3,17,1149,"Agency 7"
"CO","B2",51.11,2868,5,23,2795,"Agency 3"
"OK","B2",47.75,1742,0,9,1643,"Agency 2"
"CA","B2",40.96,2119,0,15,1931,"Agency 2"
"CA","B2",32.19,1918,1,5,1858,"Agency 5"
"UT","B2",49.95,2991,2,7,2695,"Agency 2"
"AZ","B2",24.09,904,2,4,871,"Agency 2"
"NV","B2",31.72,1168,0,4,1104,"Agency 2"
"WA","B2",48.85,3112,1,14,2934,"Agency 2"
"WA","B2",49.38,1817,2,15,1682,"Agency 2"
"WA","B2",48.7,1659,1,30,1559,"Agency 2"
"CA","B2",32.26,1372,0,12,1333,"Agency 2"
"MO","B2",26.58,1590,3,17,1472,"Agency 3"
"TX","B2",19.69,834,1,5,805,"Agency 2"
"CA","B2",63.96,2867,3,22,2720,"Agency 2"
"VA","B2",3.43,166,0,0,166,"Agency 4"
"IL","B2",32.49,1742,1,11,1598,"Agency 5"
"MO","B2",12.17,663,0,4,617,"Agency 3"
"GA","B2",31.63,1778,0,16,1691,"Agency 3"
"UT","B2",17.52,988,1,3,939,"Agency 4"
"TX","B2",17.15,986,2,8,930,"Agency 2"
"IL","B2",3.21,511,0,0,462,"Agency 5"
"NC","B2",47.25,2146,0,27,1888,"Agency 2"
"TX","B2",23.82,1012,0,8,913,"Agency 2"
"FL","B2",48.69,2348,1,57,2110,"Agency 5"
"CA","B2",6.1,113,0,0,111,"Agency 3"
"GA","B2",67.93,2626,2,13,2402,"Agency 3"
"CA","B2",49.59,1661,1,13,1511,"Agency 7"
"WA","B2",48.77,2252,2,10,2088,"Agency 2"
"CA","B2",32.84,1138,0,6,1099,"Agency 3"
"CA","B2",70.83,3657,2,12,3290,"Agency 7"
"TX","B2",79.27,3213,9,24,3110,"Agency 3"
"PA","B2",40.58,2536,7,32,2393,"Agency 2"
"CA","B2",31.45,1611,2,14,1556,"Agency 5"
"TX","B2",16.15,1469,3,13,1445,"Agency 3"
"MO","B2",46.03,2324,1,13,2198,"Agency 3"
"CA","B2",32.05,1453,2,11,1395,"Agency 3"
"FL","B2",49.72,1611,1,10,1164,"Agency 5"
"CA","B2",34.12,1285,0,49,1216,"Agency 5"
"MA","B2",16.01,1072,3,20,931,"Agency 2"
"IL","B2",53.98,1991,1,24,1937,"Agency 3"
"NJ","B2",81.39,3209,4,30,2808,"Agency 2"
"OR","B2",128.15,4995,4,42,4343,"Agency 5"
"FL","B2",31.08,1456,1,25,1382,"Agency 3"
"CO","B2",0,0,0,0,0,"Agency 2"
"NJ","B2",83.02,2906,1,22,2634,"Agency 2"
"NM","B2",37,1996,1,14,1862,"Agency 2"
"IA","B2",52.74,2602,0,43,2312,"Agency 3"
"CA","B2",32.74,1022,0,4,934,"Agency 2"
"CA","B2",1.83,257,0,0,244,"Agency 3"
"VA","B2",40.5,1925,4,23,1818,"Agency 2"
"CA","B2",2.04,128,0,0,120,"Agency 3"
"NC","B2",33.02,1132,3,13,1108,"Agency 3"
"MO","B2",1.54,79,0,0,78,"Agency 3"
"MN","B2",33.59,1844,2,18,1747,"Agency 9"
"CO","B2",15.76,577,0,7,555,"Agency 3"
"CA","B2",24.35,815,0,9,778,"Agency 3"
"MN","B2",34.14,1412,2,6,1255,"Agency 9"
"GA","B2",32.38,1339,1,4,1261,"Agency 9"
"TX","B2",64.64,2468,4,23,2314,"Agency 3"
"UT","B2",0,0,0,0,0,"Agency 4"
"CA","B2",16.34,695,2,6,665,"Agency 2"
"IA","B2",15.42,969,0,2,844,"Agency 3"
"MO","B2",30.87,1407,1,10,1286,"Agency 3"
"CO","B2",10.55,309,0,3,297,"Agency 3"
"CA","B2",40.06,1873,1,12,1721,"Agency 2"
"FL","B2",26.62,1027,1,5,974,"Agency 3"
"CA","B2",3.71,101,0,0,98,"Agency 3"
"CA","B2",65.34,3073,3,23,2906,"Agency 2"
"TX","B2",11.5,3965,0,1,3648,"Agency 3"
"CA","B2",11.78,495,2,4,457,"Agency 3"
"CA","B2",7.12,206,0,3,194,"Agency 2"
"CA","B2",9.18,653,0,14,635,"Agency 7"
"WA","B2",64.22,2013,0,4,1766,"Agency 2"
"CA","B2",16.19,568,3,8,551,"Agency 2"
"CA","B2",30.01,995,1,6,977,"Agency 2"
"CA","B2",2.17,90,0,0,87,"Agency 3"
"IL","B2",32.53,1380,1,8,1208,"Agency 5"
"CA","B2",24.68,1072,1,7,997,"Agency 2"
"OR","B2",50.73,1675,0,7,1489,"Agency 2"
"CA","B2",49.41,2051,2,16,1900,"Agency 2"
"FL","B2",65.12,3119,2,15,2985,"Agency 2"
"MN","B2",5.83,335,0,2,318,"Agency 3"
"VA","B2",31.98,976,1,5,892,"Agency 2"
"FL","B2",63.51,2764,1,15,2634,"Agency 2"
"MN","B2",0,0,0,0,0,"Agency 3"
"FL","B2",47.47,2448,1,22,2326,"Agency 2"
"TX","B2",48.17,1905,2,19,1799,"Agency 2"
"CA","B2",37.19,1810,2,16,1674,"Agency 2"
"OH","B2",29.66,1093,0,6,1016,"Agency 2"
"NV","B2",31.59,1911,1,11,1818,"Agency 2"
"CA","B2",23.99,1250,1,12,1148,"Agency 2"
"TX","B2",32.28,1171,3,6,1085,"Agency 2"
"TX","B2",38.39,2221,1,16,2095,"Agency 5"
"CA","B2",32.08,1379,0,16,1258,"Agency 5"
"CA","B2",16.24,768,3,21,748,"Agency 2"
"NJ","B2",46.23,1979,2,23,1748,"Agency 7"
"CA","B2",54.25,2322,9,39,2248,"Agency 2"
"OR","B2",31.41,1341,1,6,1284,"Agency 5"
"MO","B2",23.23,670,1,18,582,"Agency 3"
"MO","B2",34.75,2778,2,22,2661,"Agency 3"
"MI","B2",73.91,3886,4,61,3650,"Agency 3"
"CA","B2",32.96,1256,1,12,1193,"Agency 3"
"CA","B2",55.01,1678,0,6,1431,"Agency 7"
"NC","B2",47.33,2131,1,19,1824,"Agency 2"
"TX","B2",39.45,3072,3,34,2919,"Agency 5"
"CA","B2",99.25,4594,8,21,4397,"Agency 2"
"CA","B2",40.9,1296,1,16,1205,"Agency 2"
"CA","B2",2.04,233,0,0,227,"Agency 3"
"CA","B2",32.25,1517,1,12,1429,"Agency 5"
"WA","B2",53.49,2458,3,24,2185,"Agency 2"
"WA","B2",64.66,2721,2,12,2547,"Agency 2"
"FL","B2",62.83,2818,0,11,2613,"Agency 3"
"TX","B2",35.81,1732,1,8,1600,"Agency 3"
"UT","B2",48.67,3352,0,9,3089,"Agency 2"
"KS","B2",50.42,2615,2,6,2482,"Agency 2"
"CA","B2",59.17,2150,0,25,1977,"Agency 2"
"TX","B2",32.05,1553,4,15,1495,"Agency 2"
"FL","B2",16.17,673,1,8,569,"Agency 2"
"GA","B2",67.63,2828,2,17,2509,"Agency 3"
"FL","B2",16.05,1454,3,13,1410,"Agency 2"
"TX","B2",16.29,662,0,3,615,"Agency 2"
"CA","B2",32.02,1175,1,7,1122,"Agency 3"
"FL","B2",40.54,1516,2,14,1466,"Agency 2"
"NM","B2",15.63,652,0,4,604,"Agency 2"
"OH","B2",40.93,1297,1,15,1217,"Agency 3"
"CA","B2",48.71,1967,2,25,1802,"Agency 2"
"CA","B2",6.85,283,0,3,267,"Agency 2"
"CA","B2",7.13,326,1,5,315,"Agency 2"
"CA","B2",41.66,1481,0,21,1397,"Agency 2"
"UT","B2",16.78,1238,1,7,1165,"Agency 4"
"CA","B2",1.97,254,0,0,251,"Agency 3"
"IL","B2",40.7,1910,2,12,1774,"Agency 2"
"CA","B2",48.44,1919,0,8,1824,"Agency 2"
"PA","B2",72.44,3503,1,27,3265,"Agency 2"
"MD","B2",26.02,1415,4,10,1379,"Agency 3"
"FL","B2",15.53,598,0,6,543,"Agency 3"
"CA","B2",32.25,1880,3,17,1825,"Agency 3"
"CA","B2",5.59,234,0,3,234,"Agency 3"
"TN","B2",26.34,1031,1,4,1010,"Agency 3"
"CA","B2",14.78,1060,0,5,1030,"Agency 3"
"FL","B2",65.73,2655,3,15,2433,"Agency 2"
"TX","B2",78.14,2136,2,15,1885,"Agency 3"
"CA","B2",2.03,543,0,0,528,"Agency 3"
"UT","B2",14.41,719,0,4,694,"Agency 4"
"TX","B2",24.04,1066,2,10,1007,"Agency 2"
"FL","B2",71.6,4825,3,20,4546,"Agency 3"
"FL","B2",31.49,1504,1,9,1421,"Agency 3"
"CA","B2",17.81,1180,0,4,1141,"Agency 3"
"IA","B2",46.17,2253,1,14,2082,"Agency 3"
"CA","B2",12.46,543,1,1,528,"Agency 3"
"IA","B2",56.03,4925,2,23,4674,"Agency 3"
"CA","B2",24.05,872,1,11,849,"Agency 3"
"TX","B2",12.96,558,0,5,544,"Agency 3"
"CA","B2",3.12,845,0,2,793,"Agency 3"
"FL","B2",42.6,1509,7,34,1440,"Agency 2"
"KS","B2",32.17,1577,1,10,1507,"Agency 3"
"CA","B2",2.05,204,0,0,200,"Agency 3"
"CA","B2",20.58,787,1,6,739,"Agency 3"
"IL","B2",30.54,1055,0,13,802,"Agency 5"
"MO","B2",17.15,931,1,6,860,"Agency 3"
"FL","B2",48.6,1818,1,13,1685,"Agency 5"
"NM","B2",32.75,1579,1,10,1473,"Agency 2"
"TX","B2",8.74,1824,0,3,1529,"Agency 3"
"CA","B2",32.84,1390,4,26,1328,"Agency 5"
"OR","B2",48.45,2108,2,17,1994,"Agency 2"
"TN","B2",0,0,0,0,0,"Agency 3"
"CA","B2",31.31,1205,2,9,1130,"Agency 5"
"IL","B2",50.68,2255,0,9,2181,"Agency 8"
"OH","B2",23.35,1215,2,22,1141,"Agency 2"
"CA","B2",48.82,2738,2,21,2577,"Agency 2"
"VA","B2",8.68,350,0,2,336,"Agency 4"
"UT","B2",48.28,2516,7,17,2417,"Agency 2"
"CA","B2",66.4,2488,1,31,2310,"Agency 2"
"NV","B2",31.06,1778,3,15,1649,"Agency 2"
"CA","B2",32.36,1035,2,20,1003,"Agency 3"
"FL","B2",69.64,3510,2,15,3323,"Agency 3"
"OR","B2",31.45,1742,4,18,1671,"Agency 5"
"MO","B2",4.84,178,1,3,176,"Agency 3"
"NC","B2",16.05,527,1,4,493,"Agency 2"
"TX","B2",75.56,2110,2,13,1878,"Agency 3"
"CA","B2",32.32,997,0,9,928,"Agency 2"
"TX","B2",38.24,1843,4,32,1760,"Agency 5"
"UT","B2",31.62,2477,5,11,2400,"Agency 4"
"MO","B2",16.83,716,3,8,669,"Agency 3"
"IA","B2",54.04,3123,3,37,2955,"Agency 3"
"MD","B2",12.78,635,1,3,612,"Agency 3"
"CA","B2",18.09,1498,2,5,1459,"Agency 3"
"VA","B2",5.22,143,0,3,133,"Agency 4"
"OK","B2",48.24,2153,2,13,1990,"Agency 2"
"IL","B2",74.87,3115,4,27,2914,"Agency 3"
"CA","B2",38,1243,5,11,1081,"Agency 7"
"WA","B2",49.63,1799,1,8,1701,"Agency 2"
"AZ","B2",19.11,546,3,9,536,"Agency 3"
"NY","B2",36.03,1705,1,14,1480,"Agency 7"
"TX","B2",31.69,1584,0,12,1526,"Agency 2"
"MO","B2",23.75,847,1,2,802,"Agency 3"
"TX","B2",32.96,1628,2,14,1507,"Agency 5"
"FL","B2",40.95,1796,4,12,1711,"Agency 2"
"CA","B2",63.65,3855,5,44,3626,"Agency 2"
"TN","B2",17.9,1200,0,11,1161,"Agency 3"
"IL","B2",33.48,1425,3,15,1385,"Agency 8"
"TX","B2",30.83,1431,2,9,1354,"Agency 2"
"OK","B2",47.87,2023,3,5,1917,"Agency 2"
"WA","B2",26.75,1141,4,8,1076,"Agency 2"
