,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
13920,FL,30.23,1608,1,7,1568,3
13921,MO,51.9,2382,1,33,2289,3
13922,CA,58.2,1731,1,40,1585,3
13923,TX,23.0,944,0,9,928,3
13924,VA,41.91,2365,1,10,2303,3
13925,VA,32.79,1860,1,14,1748,3
13926,TN,44.03,2348,1,16,2237,3
13927,MD,34.46,1919,0,22,1807,3
13928,CA,51.59,1933,1,23,1904,3
13929,CA,51.09,2389,1,6,2329,3
13930,GA,49.33,1907,1,11,1877,3
13931,CA,37.39,1930,1,18,1860,3
13932,CA,70.07,2469,1,31,2378,3
13933,PA,51.49,3382,1,35,3209,3
13934,GA,45.22,2034,1,12,2008,3
13935,CA,53.39,2420,1,27,2357,3
13936,DC,35.97,1335,1,6,1300,3
13937,FL,40.55,2083,1,19,2011,3
13938,MO,56.3,2032,1,9,1957,3
13939,MO,52.12,2177,1,14,1939,3
13940,TX,40.48,1847,1,10,1766,3
13941,CA,66.16,3580,0,42,3473,3
13942,CA,68.09,2302,1,12,2241,3
13943,CA,51.23,2163,1,29,2125,3
13944,MO,22.15,1225,0,18,1196,3
13945,MO,52.95,3202,1,29,3013,3
13946,CA,56.98,1149,1,23,1115,3
13947,MD,33.34,1375,0,10,1285,3
13948,MD,36.21,1910,1,8,1795,3
13949,CA,49.12,1910,1,32,1823,3
13950,MO,49.82,2388,1,39,2299,3
13951,MO,49.01,2333,1,13,2243,3
13952,VA,32.17,1340,0,5,1298,3
13953,MO,49.99,2500,1,15,2426,3
13954,TX,39.43,2237,1,14,2083,3
13955,CA,34.63,956,1,17,910,3
13956,MO,21.78,1662,1,26,1624,3
13957,NY,24.63,1412,1,8,1396,3
13958,TX,38.44,2266,1,11,2151,3
13959,GA,45.26,2263,1,11,2227,3
13960,CA,66.95,3864,1,60,3752,3
13961,MO,48.94,2185,1,10,2095,3
13962,DC,35.23,1394,1,4,1359,3
13963,VA,38.16,1932,0,38,1871,3
13964,CA,34.7,1046,1,8,978,3
13965,GA,49.35,2430,1,12,2316,3
13966,VA,37.53,2190,1,43,2121,3
13967,MD,32.43,2111,0,8,1916,3
13968,PA,46.01,3533,1,35,3343,3
13969,GA,45.76,2020,1,12,1991,3
13970,TX,39.51,1760,1,5,1696,3
13971,MO,55.81,3449,1,59,3283,3
13972,VA,23.38,911,0,12,837,3
13973,NY,25.89,1533,1,21,1516,3
13974,FL,47.17,3459,1,35,3355,3
13975,GA,48.24,2526,1,10,2477,3
13976,MD,34.58,2175,1,10,2060,3
13977,GA,48.3,2144,1,10,2114,3
13978,CA,52.22,2392,1,29,2276,3
13979,CA,53.3,2670,1,22,2579,3
13980,CA,36.13,2293,1,25,2221,3
13981,GA,45.52,1883,1,18,1825,3
13982,MD,36.08,1681,1,26,1573,3
13983,CA,50.28,1986,1,2,1933,3
13984,CA,48.23,2429,1,13,2370,3
13985,CA,59.75,1680,1,30,1621,3
13986,CA,55.37,2498,1,34,2393,3
13987,CA,28.21,1273,1,16,1225,3
13988,GA,42.39,1753,0,8,1713,3
13989,CA,52.63,2291,1,11,2247,3
13990,NC,48.83,2961,1,72,2857,3
13991,DC,35.96,1336,1,1,1277,3
13992,GA,30.21,1351,1,22,1312,3
13993,CA,30.62,1159,0,21,1107,3
13994,GA,33.35,1665,1,33,1603,3
13995,PA,53.44,4337,1,38,4077,3
13996,VA,33.18,1660,1,27,1618,3
13997,FL,35.04,1630,1,45,1589,3
13998,DC,36.29,1393,0,3,1364,3
13999,MO,51.37,2422,1,10,2352,3
14000,GA,50.31,2520,0,5,2408,3
14001,DC,35.02,1424,1,17,1383,3
14002,GA,44.48,2021,1,15,1941,3
14003,CA,53.55,2551,1,67,2440,3
14004,GA,45.84,2203,1,9,2154,3
14005,CA,48.56,2070,1,53,1947,3
14006,MD,32.11,2439,0,15,2261,3
14007,CA,45.07,2338,0,22,2293,3
14008,GA,36.07,2075,1,17,1987,3
14009,GA,47.43,2127,1,12,2096,3
14010,CA,65.17,2665,1,42,2588,3
14011,FL,29.41,1183,0,4,1140,3
14012,MD,30.99,2778,1,13,2639,3
14013,FL,38.68,1518,1,7,1386,3
14014,MO,47.95,3214,1,36,3131,3
14015,FL,31.21,1660,1,21,1603,3
14016,MD,27.23,2118,1,32,2026,3
14017,MD,33.44,2346,1,30,2224,3
14018,MD,34.31,1781,0,27,1684,3
14019,DC,33.18,1236,1,10,1210,3
14020,FL,51.0,3096,1,35,3030,3
14021,VA,50.14,3004,1,36,2820,3
14022,MO,52.39,2153,1,22,2094,3
14023,FL,29.99,2297,1,19,2220,3
14024,TX,5.85,190,0,1,184,3
14025,FL,33.0,1578,1,13,1521,3
14026,MO,51.94,2609,1,49,2506,3
14027,FL,55.53,2770,1,64,2648,3
14028,GA,50.08,2567,1,6,2514,3
14029,VA,37.88,1690,1,7,1602,3
14030,GA,32.24,1584,1,31,1535,3
14031,CA,35.97,1324,1,13,1294,3
14032,FL,36.04,1857,1,22,1792,3
14033,DC,29.49,1309,1,8,1290,3
14034,MD,33.9,2170,1,12,2007,3
14035,GA,64.69,3407,1,26,3341,3
14036,GA,48.45,2380,1,8,2325,3
14037,FL,41.83,2478,1,31,2324,3
14038,FL,36.69,1240,1,23,1225,3
14039,CA,52.62,2213,1,73,2107,3
14040,MD,31.64,2469,1,10,2291,3
14041,MO,71.2,2887,1,16,2776,3
14042,CA,69.8,2652,1,38,2549,3
14043,CA,53.12,1752,1,38,1708,3
14044,CA,52.25,2255,1,4,2211,3
14045,MO,49.28,3208,1,49,3074,3
14046,VA,31.92,1791,1,30,1707,3
14047,GA,51.15,1991,1,14,1915,3
14048,DC,31.18,1000,1,12,959,3
14049,GA,46.5,2099,1,13,2044,3
14050,CA,67.65,3036,1,34,2955,3
14051,CA,49.63,2217,1,44,2124,3
14052,FL,78.48,3661,1,60,3557,3
14053,GA,45.55,1740,1,18,1695,3
14054,TX,41.73,2104,1,42,2002,3
14055,TX,37.18,3633,1,29,3405,3
14056,TX,48.87,2387,1,16,2229,3
14057,DC,34.04,1333,1,11,1305,3
14058,MD,34.32,1791,1,29,1681,3
14059,MO,58.02,1962,1,14,1912,3
14060,VA,49.16,2714,1,16,2599,3
14061,FL,31.09,1459,1,8,1371,3
14062,VA,23.98,915,0,8,848,3
14063,MD,35.87,1677,1,31,1593,3
14064,CA,0.0,0,0,1,0,3
14065,TX,39.17,1719,0,24,1670,3
14066,MO,50.39,2419,1,52,2317,3
14067,FL,37.34,1727,1,13,1658,3
14068,CA,56.29,3167,1,31,3013,3
14069,VA,37.84,1445,1,21,1378,3
14070,DC,30.23,985,0,12,949,3
14071,CA,51.42,2139,1,35,2097,3
14072,DC,31.92,1837,1,18,1766,3
14073,CA,64.57,1984,1,8,1949,3
14074,CA,70.49,2825,1,15,2707,3
14075,MO,54.72,2496,1,23,2454,3
14076,FL,52.72,1796,1,17,1758,3
14077,CA,36.16,1779,0,11,1694,3
14078,MD,18.59,1025,1,4,922,3
14079,CA,51.02,2734,1,41,2642,3
14080,CA,47.45,1950,1,6,1876,3
14081,MD,40.45,2355,0,36,2191,3
14082,GA,49.63,2166,0,8,2079,3
14083,CA,50.57,2293,1,48,2250,3
14084,TX,38.26,1521,1,32,1469,3
14085,MO,54.31,3413,1,77,3228,3
14086,GA,36.75,1726,1,29,1643,3
14087,GA,52.36,2513,1,12,2463,3
14088,FL,33.25,1536,1,27,1490,3
14089,VA,51.25,2605,1,11,2430,3
14090,FL,0.0,0,0,0,0,3
14091,GA,36.71,1647,0,28,1621,3
14092,MD,38.03,2839,1,131,2567,3
14093,GA,48.4,2059,1,8,2008,3
14094,GA,48.43,2308,1,16,2245,3
14095,DC,35.33,1500,1,7,1411,3
14096,CA,53.11,2259,1,6,2211,3
14097,CA,62.66,3538,1,27,3450,3
14098,VA,34.57,1158,1,17,1126,3
14099,FL,32.36,1437,1,22,1408,3
14100,MO,56.37,2892,1,49,2759,3
14101,TX,41.53,1847,1,22,1796,3
14102,MA,35.3,2013,1,19,1967,3
14103,FL,40.0,2189,1,22,2102,3
14104,CA,50.2,2027,1,13,1965,3
14105,MO,52.83,3268,1,23,3188,3
14106,VA,46.78,3314,0,11,3122,3
14107,VA,36.76,1959,1,18,1883,3
14108,GA,1.54,55,0,0,54,3
14109,VA,69.23,4007,1,10,3908,3
14110,MD,36.41,2151,1,10,2033,3
14111,CA,47.89,2963,1,9,2916,3
14112,GA,48.2,2086,1,7,2040,3
14113,CA,36.33,1656,1,8,1615,3
14114,FL,31.64,1499,1,22,1457,3
14115,GA,33.91,1780,1,28,1712,3
14116,VA,34.38,1708,1,25,1681,3
14117,FL,41.48,1532,1,5,1466,3
14118,MO,22.06,1543,1,12,1510,3
14119,TX,42.02,1967,1,14,1903,3
14120,TX,37.62,1679,1,7,1560,3
14121,GA,63.92,2093,1,14,2025,3
14122,CA,42.86,1771,1,41,1731,3
14123,MO,37.01,1801,0,6,1748,3
14124,DC,34.9,1564,1,8,1517,3
14125,FL,35.28,1101,0,9,1080,3
14126,TX,40.57,1752,1,8,1682,3
14127,VA,52.74,3225,1,34,2947,3
14128,CA,55.82,3029,1,33,2944,3
14129,TN,41.95,1703,1,9,1614,3
14130,CA,47.93,2386,1,46,2336,3
14131,TX,39.07,1266,1,18,1228,3
14132,CA,64.15,1855,0,13,1811,3
14133,TX,38.06,1653,1,13,1587,3
14134,MD,16.54,1377,1,3,1248,3
14135,VA,50.17,2931,1,10,2785,3
14136,FL,33.66,1985,1,57,1901,3
14137,CA,29.15,934,1,22,902,3
14138,FL,32.28,2109,1,33,2041,3
14139,CA,49.86,1679,1,17,1646,3
14140,TX,20.62,1129,1,14,1093,3
14141,GA,36.08,1635,1,23,1553,3
14142,CA,63.18,1957,1,10,1888,3
14143,MA,34.7,1351,1,16,1294,3
14144,CA,33.38,1743,1,20,1692,3
14145,MO,54.09,2457,1,26,2368,3
14146,MO,57.86,2330,1,37,2229,3
14147,GA,45.6,1718,1,15,1671,3
14148,VA,33.66,1613,0,19,1562,3
14149,PA,51.61,3113,1,37,2924,3
14150,MA,34.64,1480,1,9,1390,3
14151,MO,55.21,2452,1,29,2383,3
14152,CA,33.78,1143,1,22,1117,3
14153,MA,35.88,1527,1,11,1474,3
14154,GA,30.3,2005,1,6,1959,3
14155,CA,37.5,1594,1,14,1546,3
14156,TX,33.27,2382,1,21,2250,3
14157,MO,54.24,2848,1,10,2745,3
14158,CA,50.43,3626,1,65,3434,3
14159,MO,50.76,2737,0,6,2492,3
14160,CA,64.47,3209,1,35,3143,3
14161,VA,34.82,1248,1,9,1177,3
14162,CA,62.51,2598,1,43,2539,3
14163,TX,39.45,1834,1,4,1777,3
14164,MD,36.41,2358,1,26,2047,3
14165,TX,21.09,1052,1,5,1027,3
14166,PA,49.38,2362,1,37,2183,3
14167,VA,34.52,1985,1,32,1916,3
14168,GA,31.52,1590,1,21,1547,3
14169,FL,37.2,1828,1,21,1767,3
14170,GA,30.83,1680,1,15,1509,3
14171,GA,51.26,2388,1,16,2351,3
14172,VA,32.48,1732,1,8,1706,3
14173,CA,51.03,2315,1,72,2208,3
14174,GA,48.61,2223,1,9,2130,3
14175,MO,56.27,2384,1,22,2320,3
14176,GA,32.4,1795,1,13,1749,3
14177,CA,44.57,2196,1,57,2122,3
14178,GA,48.06,1871,1,10,1809,3
14179,DC,6.51,396,0,4,395,3
14180,CA,34.59,1463,1,13,1428,3
14181,GA,51.86,2057,1,7,1999,3
14182,GA,32.64,1569,0,28,1530,3
14183,DC,32.31,1521,0,7,1469,3
14184,TN,44.17,1682,1,9,1595,3
14185,GA,62.28,2254,1,11,2188,3
14186,MO,53.05,2838,1,15,2758,3
14187,MD,37.17,1742,1,17,1645,3
14188,MO,56.08,1927,1,20,1869,3
14189,VA,23.78,1313,0,4,1180,3
14190,VA,33.94,1674,1,7,1641,3
14191,GA,48.38,1993,1,13,1948,3
14192,GA,62.08,2327,1,16,2238,3
14193,FL,34.24,1728,1,22,1648,3
14194,MO,56.55,2635,1,25,2525,3
14195,GA,31.34,1809,1,27,1765,3
14196,MO,49.66,2591,1,27,2509,3
14197,VA,31.32,1913,0,7,1865,3
14198,DC,35.48,1614,1,7,1559,3
14199,GA,47.1,1990,1,8,1972,3
14200,GA,32.98,1903,1,23,1828,3
14201,GA,44.21,1913,1,9,1884,3
14202,CA,47.96,1533,0,6,1410,3
14203,MD,36.88,2211,0,15,2099,3
14204,GA,48.09,1799,1,3,1774,3
14205,CA,53.24,2441,1,79,2367,3
14206,MO,62.97,2941,1,53,2751,3
14207,GA,45.38,2282,1,9,2254,3
14208,MO,56.88,3649,1,47,3456,3
14209,VA,49.94,2332,1,12,2267,3
14210,MD,33.76,2187,0,8,2031,3
14211,GA,48.48,2374,1,20,2320,3
14212,MD,34.17,1762,0,23,1675,3
14213,DC,31.36,1087,0,5,1050,3
14214,FL,81.24,2988,1,57,2928,3
14215,MO,22.51,1617,1,16,1578,3
14216,GA,48.51,1870,1,17,1842,3
14217,CA,50.58,2408,1,42,2312,3
14218,GA,52.08,1952,1,13,1922,3
14219,VA,36.3,1780,1,26,1723,3
14220,VA,35.42,1689,1,9,1657,3
14221,VA,34.8,1421,1,19,1373,3
14222,DC,33.32,1817,1,10,1796,3
14223,GA,47.0,1996,1,8,1943,3
14224,MD,34.6,2394,1,20,2238,3
14225,TN,42.87,1757,1,12,1687,3
14226,MO,59.46,3110,1,25,2915,3
14227,CA,51.19,2965,1,48,2833,3
14228,MD,18.29,1452,1,7,1363,3
14229,DC,31.89,1682,1,5,1668,3
14230,GA,50.06,2556,1,12,2492,3
14231,DC,34.69,1307,1,10,1268,3
14232,VA,34.49,1261,1,22,1193,3
14233,GA,42.37,2084,1,10,2046,3
14234,VA,43.75,2241,1,14,2213,3
14235,MO,57.93,3615,1,79,3441,3
14236,VA,40.22,2372,1,18,2336,3
14237,CA,54.37,2369,1,65,2274,3
14238,GA,42.76,2337,0,8,2294,3
14239,VA,33.13,1454,1,15,1411,3
14240,GA,36.27,1694,1,15,1599,3
14241,GA,45.55,1514,1,3,1497,3
14242,TX,38.02,1741,0,1,1660,3
14243,FL,36.76,1806,1,29,1759,3
14244,GA,59.48,2896,1,8,2805,3
14245,FL,31.51,1558,1,13,1468,3
14246,MA,33.69,1317,1,7,1224,3
14247,DC,36.92,1413,1,6,1355,3
14248,NC,46.6,2404,1,50,2289,3
14249,VA,33.19,1681,1,9,1647,3
14250,VA,74.86,3569,1,16,3446,3
14251,CA,28.25,1157,0,18,1127,3
14252,FL,52.28,3621,1,40,3492,3
14253,GA,45.48,2003,1,13,1952,3
14254,GA,44.87,2465,1,10,2439,3
14255,MO,12.28,657,0,3,657,3
14256,FL,53.65,3260,1,26,3184,3
14257,TX,39.52,1497,1,5,1451,3
14258,GA,53.17,2815,1,33,2749,3
14259,TX,49.84,2452,0,12,2353,3
14260,FL,78.06,3046,1,80,2971,3
14261,CA,33.99,1093,1,21,1051,3
14262,TX,47.39,2223,1,14,2135,3
14263,GA,62.65,2839,1,9,2750,3
14264,TX,39.82,1643,1,8,1590,3
14265,VA,33.51,1644,0,39,1591,3
14266,MO,58.32,2311,1,19,2215,3
14267,VA,20.38,775,0,6,721,3
14268,DC,35.8,1407,1,14,1360,3
14269,FL,31.81,1422,1,17,1372,3
14270,GA,35.22,1544,1,18,1481,3
14271,CA,48.41,1843,1,38,1781,3
14272,GA,50.86,1831,1,10,1769,3
14273,MO,0.0,0,0,0,0,3
14274,MD,37.92,2235,1,26,2122,3
14275,CA,50.43,2190,0,54,2125,3
14276,MD,36.67,2445,1,9,2320,3
14277,CA,33.79,2307,1,16,2256,3
14278,CA,59.98,2713,1,41,2649,3
14279,GA,49.58,1865,1,10,1838,3
14280,GA,50.92,2036,1,6,1980,3
14281,DC,33.78,1713,1,10,1683,3
14282,CA,57.34,2314,1,89,2189,3
14283,MA,34.43,1955,1,15,1885,3
14284,VA,34.33,1000,1,14,965,3
14285,DC,32.4,1376,1,8,1339,3
14286,VA,32.26,1312,1,23,1272,3
14287,VA,32.79,1215,1,14,1176,3
14288,TX,41.0,1640,1,29,1569,3
14289,GA,63.4,3279,1,47,3165,3
14290,NC,48.85,2894,1,70,2731,3
14291,MO,50.55,2924,1,39,2833,3
14292,FL,50.46,3175,1,25,3096,3
14293,TX,32.47,1219,1,22,1187,3
14294,MO,56.65,2695,1,42,2595,3
14295,VA,35.34,2207,1,9,2151,3
14296,MO,57.98,2693,1,18,2610,3
14297,VA,48.6,2774,1,13,2623,3
14298,CA,54.44,3366,1,33,3235,3
14299,TX,36.1,1241,0,19,1189,3
14300,VA,28.85,1553,1,21,1511,3
14301,TX,42.48,2633,1,12,2487,3
14302,CA,10.28,593,1,38,542,3
14303,MD,34.78,2534,1,54,2356,3
14304,FL,53.77,4108,1,21,3930,3
14305,VA,49.14,2303,1,9,2173,3
14306,MO,50.88,2863,1,17,2775,3
14307,GA,52.77,2445,1,9,2430,3
14308,MD,32.08,1928,1,8,1748,3
14309,FL,51.27,3359,1,26,3288,3
14310,FL,37.36,1711,1,41,1653,3
14311,MD,32.22,2065,1,4,1884,3
14312,TX,34.1,1515,1,8,1475,3
14313,NC,51.68,3655,1,67,3501,3
14314,NY,24.76,1077,1,13,1072,3
14315,CA,55.5,2848,1,42,2597,3
14316,VA,0.0,0,0,1,0,3
14317,MO,47.78,2475,1,11,2376,3
14318,FL,33.82,1774,1,52,1719,3
14319,CA,53.96,2185,1,43,2130,3
14320,VA,32.16,1569,0,12,1544,3
14321,CA,56.37,1530,1,32,1479,3
14322,TX,47.66,1697,1,13,1587,3
14323,VA,43.51,2125,1,18,2088,3
14324,MA,33.88,1553,1,13,1499,3
14325,FL,46.62,2272,1,16,2223,3
14326,CA,54.16,2182,0,12,2130,3
14327,GA,48.14,1544,0,6,1513,3
14328,CA,60.12,2724,1,17,2661,3
14329,TX,39.34,1759,1,16,1670,3
14330,GA,51.28,2140,0,1,2088,3
14331,CA,54.21,2559,1,24,2472,3
14332,CA,33.25,1060,1,20,984,3
14333,VA,32.25,1344,1,15,1303,3
14334,MO,39.38,1980,1,10,1911,3
14335,TX,32.72,2246,1,10,2100,3
14336,MO,36.56,1937,1,4,1879,3
14337,MD,31.63,2475,1,80,2344,3
14338,CA,49.61,1682,1,11,1646,3
14339,VA,32.9,1594,1,9,1558,3
14340,GA,47.13,2209,1,9,2157,3
14341,TX,37.62,2205,0,18,2131,3
14342,DC,34.75,1414,1,12,1382,3
14343,NC,47.79,3178,1,128,2876,3
14344,MD,35.23,2332,1,8,2188,3
14345,CA,63.29,2010,0,8,1945,3
14346,MO,72.45,3841,0,11,3685,3
14347,VA,34.96,2102,1,11,2061,3
14348,CA,65.05,3131,1,30,3033,3
14349,MD,33.27,1544,1,21,1442,3
14350,GA,34.37,1527,1,12,1478,3
14351,TX,36.74,2975,1,9,2839,3
14352,CA,50.48,1627,0,35,1599,3
14353,CA,63.97,2935,1,43,2831,3
14354,TX,7.78,321,1,3,307,3
14355,MD,32.16,2119,1,29,2004,3
14356,CA,50.8,1893,1,28,1794,3
14357,TX,38.48,2068,1,27,1956,3
14358,VA,37.19,2008,1,15,1842,3
14359,GA,50.67,2081,1,36,2036,3
14360,GA,33.19,1372,1,17,1324,3
14361,MO,63.82,3387,1,91,3158,3
14362,CA,45.36,1729,1,9,1667,3
14363,MO,50.48,2855,1,44,2742,3
14364,CA,51.95,2273,0,49,2203,3
14365,FL,50.55,3725,1,29,3554,3
14366,GA,51.09,3037,1,31,2948,3
14367,PA,0.1,6,0,0,6,3
14368,MO,53.31,3235,1,35,3122,3
14369,FL,45.55,2367,1,59,2295,3
14370,TX,39.09,1641,1,23,1553,3
14371,CA,26.92,1025,1,23,965,3
14372,MO,58.69,1992,0,14,1919,3
14373,CA,47.72,1764,0,4,1714,3
14374,GA,51.85,2122,1,15,2090,3
14375,CA,60.5,2795,1,34,2697,3
14376,MO,52.0,2149,1,13,2049,3
14377,FL,21.26,1397,0,8,1354,3
14378,FL,33.62,1823,1,13,1777,3
14379,CA,64.35,3421,1,32,3333,3
14380,TX,50.16,2876,1,21,2725,3
14381,GA,53.31,2508,0,27,2439,3
14382,TX,41.6,1503,1,27,1447,3
14383,GA,44.21,1688,1,26,1662,3
14384,MD,30.76,2401,1,10,2220,3
14385,FL,30.78,1480,1,7,1411,3
14386,TX,35.38,1434,1,8,1401,3
14387,MO,51.75,2449,1,18,2386,3
14388,TX,9.32,315,0,4,299,3
14389,CA,49.83,1578,1,35,1537,3
14390,GA,35.29,1616,1,20,1568,3
14391,GA,33.83,1748,1,22,1699,3
14392,MO,53.6,2688,1,16,2577,3
14393,MD,30.99,2165,1,14,2050,3
14394,MD,34.02,2554,1,13,2366,3
14395,VA,51.98,2830,1,26,2724,3
14396,CA,50.27,2593,1,26,2487,3
14397,CA,34.61,1066,0,7,1008,3
14398,CA,34.56,1281,1,15,1193,3
14399,GA,47.18,1811,1,12,1787,3
14400,MD,37.09,2065,1,17,1963,3
14401,VA,44.8,2246,1,8,2190,3
14402,FL,29.45,1500,1,16,1426,3
14403,GA,49.87,2310,1,10,2214,3
14404,VA,49.53,2932,1,39,2774,3
14405,CA,53.64,2145,1,22,2076,3
14406,VA,52.99,2528,1,34,2403,3
14407,CA,67.9,2955,0,9,2888,3
14408,CA,52.05,1504,0,24,1466,3
14409,FL,28.87,1913,1,9,1864,3
14410,VA,49.58,1985,1,13,1882,3
14411,NY,26.55,1485,1,18,1472,3
14412,GA,59.3,2825,1,11,2744,3
14413,GA,32.12,1695,1,19,1634,3
14414,VA,23.06,767,0,6,727,3
14415,PA,50.45,3133,1,38,2971,3
14416,FL,35.57,1715,1,20,1680,3
14417,FL,32.9,1750,1,26,1700,3
14418,VA,34.28,1899,1,54,1780,3
14419,CA,33.35,1592,1,21,1550,3
14420,FL,50.41,2903,1,16,2826,3
14421,MO,53.55,2810,1,31,2712,3
14422,VA,23.65,964,0,4,886,3
14423,GA,38.26,1601,1,34,1556,3
14424,NY,24.93,1513,1,14,1505,3
14425,GA,35.11,2080,1,22,2019,3
14426,MA,33.11,2134,0,15,2073,3
14427,MA,35.51,1311,0,10,1248,3
14428,FL,30.97,1441,1,13,1381,3
14429,CA,64.51,3478,1,28,3392,3
14430,NY,26.69,1229,1,23,1211,3
14431,CA,45.71,1718,0,14,1644,3
14432,FL,34.8,1181,1,9,1144,3
14433,GA,61.58,2103,1,4,2022,3
14434,CA,66.68,3488,1,26,3424,3
14435,VA,32.7,2075,1,10,2054,3
14436,GA,44.13,1752,1,8,1704,3
14437,MO,52.14,1374,1,32,1335,3
14438,MD,36.01,2570,1,27,2442,3
14439,MO,54.84,2572,1,24,2498,3
14440,FL,48.36,3396,1,42,3281,3
14441,CA,48.73,2170,1,13,2090,3
14442,MO,51.0,2938,0,19,2821,3
14443,TN,45.06,2093,1,11,1995,3
14444,VA,47.27,2613,1,15,2509,3
14445,MD,36.4,2328,1,8,2180,3
14446,MO,60.11,2657,1,26,2577,3
14447,MA,34.46,1613,1,7,1540,3
14448,GA,36.68,2313,1,9,2180,3
14449,MD,40.45,2091,1,39,1950,3
14450,VA,31.69,1466,0,7,1414,3
14451,VA,35.07,1852,1,27,1771,3
14452,VA,34.98,1236,1,13,1205,3
14453,GA,37.35,1908,1,23,1842,3
14454,VA,32.98,1469,1,10,1363,3
14455,CA,53.32,1640,1,39,1605,3
14456,CA,69.43,2935,1,6,2805,3
14457,FL,40.45,1798,1,18,1698,3
14458,GA,54.3,2222,1,20,2174,3
14459,GA,52.58,2125,1,17,2031,3
14460,CA,71.63,3210,1,35,3131,3
14461,CA,35.45,1632,1,32,1540,3
14462,TN,41.37,1769,0,8,1697,3
14463,TX,40.31,1450,0,4,1409,3
14464,GA,49.79,2242,1,9,2194,3
14465,GA,60.46,2131,1,12,2083,3
14466,MO,56.86,2785,1,49,2718,3
14467,CA,48.68,1685,1,8,1619,3
14468,FL,9.15,514,1,3,496,3
14469,PA,51.77,2001,1,34,1873,3
14470,GA,52.97,2618,1,17,2576,3
14471,GA,33.33,1476,0,22,1420,3
14472,NC,48.77,2843,1,70,2748,3
14473,FL,33.59,1843,1,26,1759,3
14474,FL,52.24,3065,1,36,2939,3
14475,CA,50.88,2120,1,58,2049,3
14476,CA,42.58,2087,0,12,2051,3
14477,VA,54.55,3018,1,36,2789,3
14478,FL,35.29,1758,1,32,1704,3
14479,GA,49.78,2114,1,9,2091,3
14480,FL,50.82,2538,1,13,2445,3
14481,FL,47.31,3046,1,35,2953,3
14482,FL,32.58,1805,1,19,1636,3
14483,MA,34.32,1574,1,8,1527,3
14484,VA,35.01,1486,1,20,1429,3
14485,CA,10.93,547,0,8,540,3
14486,FL,35.29,1468,1,34,1429,3
14487,MO,52.67,2381,1,9,2264,3
14488,FL,42.69,2526,1,60,2350,3
14489,CA,52.55,2783,1,43,2691,3
14490,DC,36.35,932,1,6,875,3
14491,NY,26.97,1098,1,18,1092,3
14492,TN,32.65,1121,1,11,1066,3
14493,MO,53.63,3982,1,63,3704,3
14494,MD,30.36,1915,0,23,1846,3
14495,TX,37.5,3228,1,16,3045,3
14496,CA,48.63,1700,0,44,1644,3
14497,GA,48.53,2451,1,6,2398,3
14498,TX,41.44,1570,1,13,1517,3
14499,TN,41.76,2090,0,7,1984,3
14500,FL,36.19,2183,1,26,2100,3
14501,NC,46.64,2897,1,88,2735,3
14502,MD,33.56,1553,1,19,1428,3
14503,FL,55.49,3126,1,38,2968,3
14504,CA,10.02,863,0,38,808,3
14505,VA,32.94,1509,1,15,1484,3
14506,CA,55.68,2961,1,26,2730,3
14507,GA,62.69,3561,1,37,3434,3
14508,CA,64.11,3395,1,21,3344,3
14509,VA,69.09,2427,0,4,2317,3
14510,FL,30.46,1150,1,10,1106,3
14511,FL,49.21,2763,1,27,2662,3
14512,VA,51.09,2833,1,48,2669,3
14513,MO,52.82,2402,1,14,2305,3
14514,DC,34.59,1771,1,10,1740,3
14515,VA,73.57,2476,1,9,2412,3
14516,GA,59.92,2899,1,10,2794,3
14517,MO,61.29,2193,0,20,2122,3
14518,MO,51.05,2251,1,17,2178,3
14519,MO,56.67,3678,1,66,3516,3
14520,VA,36.57,1703,1,19,1680,3
14521,CA,53.74,2102,1,12,2049,3
14522,TX,42.78,2061,1,24,2001,3
14523,FL,49.62,2285,1,27,2229,3
14524,TX,22.25,1291,1,20,1245,3
14525,TX,35.04,4170,1,12,3795,3
14526,MO,56.35,1872,1,21,1826,3
14527,MO,53.04,2400,1,16,2282,3
14528,MO,50.66,2411,1,9,2303,3
14529,FL,35.45,1808,1,32,1748,3
14530,CA,69.1,3546,1,38,3440,3
14531,FL,34.35,1982,1,12,1915,3
14532,DC,37.11,1546,0,10,1503,3
14533,MO,55.67,2971,1,16,2783,3
14534,GA,52.47,2261,1,8,2200,3
14535,CA,45.22,2146,0,8,2084,3
14536,DC,31.76,1309,1,9,1278,3
14537,DC,32.16,1592,1,6,1584,3
14538,TX,40.2,1416,0,4,1340,3
14539,MA,35.5,1579,1,5,1545,3
14540,FL,31.0,1592,1,28,1553,3
14541,FL,35.47,2019,1,34,1952,3
14542,TX,48.77,2070,1,11,1956,3
14543,FL,40.9,1675,1,16,1606,3
14544,DC,31.91,1766,1,17,1739,3
14545,CA,42.38,2255,0,28,2141,3
14546,VA,31.5,865,0,7,846,3
14547,TN,38.58,2032,1,13,1918,3
14548,MO,58.95,2081,0,22,2018,3
14549,MO,53.55,3041,1,24,2933,3
14550,NY,25.45,1814,1,28,1789,3
14551,CA,54.84,3038,1,37,2726,3
14552,VA,69.45,3309,1,14,3207,3
14553,CA,53.25,2151,1,55,2076,3
14554,GA,47.51,2092,1,13,2043,3
14555,MD,16.49,1113,0,7,1041,3
14556,CA,70.16,3150,1,10,3094,3
