,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
44207,FL,32.58,2368,1,5,2131,
44208,IN,65.19,3941,1,18,3608,
44209,IN,69.14,2728,1,11,2442,
44210,PA,31.36,1765,1,11,1680,
44211,FL,48.94,4533,1,7,3962,
44212,TX,32.12,2674,1,9,2512,
44213,OH,32.27,2305,1,13,2257,
44214,WI,28.66,1456,1,26,1395,
44215,CO,41.59,1933,1,13,1857,
44216,PA,32.23,1731,1,12,1619,
44217,CO,40.62,1303,1,25,1233,
44218,OH,31.7,1359,1,21,1260,
44219,NY,31.92,1575,1,18,1470,
44220,CO,39.81,2849,1,26,2695,
44221,OH,32.22,2139,1,26,2017,
44222,NJ,16.17,961,1,8,911,
44223,MI,32.0,2257,1,15,2113,
44224,AZ,65.35,4529,1,44,4245,
44225,TN,31.62,1920,1,15,1795,
44226,TX,30.28,1987,1,8,1876,
44227,TX,32.27,2773,1,17,2593,
44228,TX,32.78,1803,1,17,1712,
44229,WA,40.81,4477,1,36,3813,
44230,TX,32.45,1803,1,20,1681,
44231,CA,24.09,1997,1,16,1864,
44232,FL,32.11,2289,1,30,2178,
44233,MI,64.52,3818,1,74,3568,
44234,IN,30.85,1682,0,5,1510,
44235,CA,32.4,2537,1,21,2379,
44236,OH,23.9,1157,1,6,1087,
44237,TX,32.21,1728,1,27,1576,
44238,FL,49.44,3033,1,8,2846,
44239,CA,32.22,1729,1,18,1519,
44240,CA,63.8,2713,1,31,2546,
44241,TX,32.07,1760,1,18,1681,
44242,CA,37.22,2975,1,34,2781,
44243,OH,31.35,1736,1,26,1587,
44244,WI,23.98,1890,1,12,1753,
44245,NC,0.0,0,0,0,0,
44246,CA,49.46,2178,1,33,1960,
44247,NJ,0.0,0,0,0,0,
44248,IN,32.38,1287,0,9,1116,
44249,CA,48.74,2499,1,8,2311,
44250,CA,31.85,1850,0,21,1758,
44251,NV,41.74,3505,1,23,3344,
44252,CA,15.59,860,0,7,801,
44253,PA,30.81,1817,1,19,1738,
44254,NV,15.47,1616,1,6,1572,
44255,NV,42.45,2039,0,8,1854,
44256,FL,31.45,2352,1,18,2250,
44257,FL,32.19,3066,1,67,2438,
44258,TX,31.66,2494,0,8,2320,
44259,WI,24.37,1535,1,3,1388,
44260,OH,25.74,1075,1,19,1012,
44261,MI,31.76,1400,0,7,1289,
44262,TX,32.24,2857,1,14,2732,
44263,TX,32.45,1950,1,6,1733,
44264,CA,32.34,1865,1,20,1751,
44265,UT,151.04,8353,1,36,7551,
44266,WA,39.66,2647,1,38,2329,
44267,OH,31.84,2283,1,40,2163,
44268,TN,31.13,2534,1,4,2335,
44269,CA,32.09,1076,0,12,1036,
44270,TN,54.59,2591,1,8,2361,
44271,MO,32.28,1726,1,7,1627,
44272,FL,31.94,1556,0,17,1495,
44273,TX,32.39,2110,1,20,2013,
44274,TX,40.01,3172,1,37,3028,
44275,TN,32.3,2609,1,2,2441,
44276,CA,30.78,1467,1,26,1373,
44277,CA,37.4,2780,1,31,2608,
44278,TX,16.12,1412,1,17,1333,
44279,CA,23.99,1996,0,16,1861,
44280,UT,32.49,1742,1,5,1642,
44281,TX,31.21,1831,0,14,1775,
44282,CA,31.11,1504,0,8,1407,
44283,NY,32.07,2390,1,19,2226,
44284,TX,16.15,1162,1,12,1104,
44285,IN,32.78,1808,1,13,1674,
44286,OH,24.35,1323,1,3,1286,
44287,TX,16.22,1712,0,9,1584,
44288,NJ,32.54,2511,1,16,2398,
44289,CA,15.74,923,0,5,878,
44290,WA,80.62,3395,1,51,3260,
44291,CA,32.71,1592,1,9,1453,
44292,WA,43.67,3150,1,21,2867,
44293,IL,41.0,2643,1,12,2383,
44294,TX,30.72,1119,1,11,1084,
44295,TN,32.77,1371,1,10,1261,
44296,CO,31.61,1199,1,2,1115,
44297,UT,32.12,1653,1,3,1516,
44298,AZ,48.13,2604,1,11,2528,
44299,MO,32.5,2304,0,6,2174,
44300,AZ,49.05,2340,1,11,2146,
44301,WA,48.43,1623,1,8,1481,
44302,TX,16.17,1162,1,8,1088,
44303,TX,31.3,1809,1,13,1740,
44304,WA,24.8,1419,0,8,1318,
44305,VA,48.85,2117,1,12,1983,
44306,AL,24.14,1675,1,19,1573,
44307,AL,24.18,1797,1,36,1747,
44308,WI,24.58,1629,1,8,1519,
44309,AZ,48.49,2528,1,20,2456,
44310,TX,15.54,1014,1,12,980,
44311,CA,32.4,1481,1,21,1380,
44312,TX,37.29,2696,1,2,2575,
44313,TN,30.91,2016,1,8,1895,
44314,FL,49.48,2712,1,21,2474,
44315,WI,24.32,1213,1,3,1080,
44316,TN,32.64,1691,0,15,1545,
44317,OH,31.7,2404,1,17,2330,
44318,UT,22.67,1381,1,8,1071,
44319,CA,32.33,1369,1,5,1307,
44320,CA,37.64,2051,1,17,1947,
44321,FL,32.33,2359,1,16,2073,
44322,OH,23.08,759,1,1,589,
44323,WI,28.14,1534,0,13,1390,
44324,IN,32.9,2114,0,5,1925,
44325,NC,31.08,1742,1,16,1617,
44326,TX,32.05,1954,1,9,1873,
44327,TX,63.67,6323,1,38,5864,
44328,CA,24.92,827,1,6,654,
44329,WI,28.48,2517,1,17,2380,
44330,MO,32.44,2100,1,22,1923,
44331,CA,23.98,1925,1,19,1748,
44332,UT,32.49,2035,0,6,1901,
44333,CA,30.95,1502,1,22,1393,
44334,UT,30.92,1441,0,4,1368,
44335,CA,15.91,977,1,14,952,
44336,CO,41.08,1980,1,25,1824,
44337,WI,23.93,1234,0,4,1148,
44338,FL,48.67,2484,1,7,2239,
44339,FL,31.69,2604,1,22,2468,
44340,VA,49.57,2788,1,16,2576,
44341,NV,16.0,651,0,2,629,
44342,NY,32.01,1588,1,19,1475,
44343,CA,15.93,948,1,13,902,
44344,TN,64.26,4024,1,53,3667,
44345,TX,67.02,5751,1,34,5395,
44346,WA,44.99,3037,1,22,2831,
44347,NJ,31.44,998,0,5,965,
44348,CA,16.27,752,0,3,707,
44349,UT,31.97,2168,0,2,1993,
44350,WA,23.96,1506,1,23,1448,
44351,TX,37.31,2132,1,15,1987,
44352,MO,31.62,2154,0,4,1889,
44353,CA,65.0,3119,1,15,2855,
44354,WI,24.25,1355,1,7,1238,
44355,WI,23.47,1790,1,4,1677,
44356,OH,23.77,1253,1,9,1191,
44357,UT,31.73,2062,1,8,1838,
44358,UT,31.72,4106,1,28,3832,
44359,FL,32.86,1501,1,15,1242,
44360,CA,34.41,1169,1,15,1056,
44361,CA,65.08,3233,0,29,3123,
44362,TX,32.17,2076,1,15,1964,
44363,TX,31.93,2240,1,31,2084,
44364,TX,32.43,2574,1,16,2502,
44365,FL,31.79,3306,1,16,2968,
44366,TX,32.0,1537,1,7,1437,
44367,FL,32.19,1668,1,15,1585,
44368,NJ,28.64,1346,1,9,1271,
44369,CO,40.25,1928,1,9,1767,
44370,CA,48.44,2417,1,7,2212,
44371,PA,31.86,2260,1,12,2085,
44372,TX,41.82,2699,1,8,2587,
44373,CO,41.0,2464,1,22,2346,
44374,IN,32.39,1850,1,17,1701,
44375,CO,32.87,1276,1,10,1175,
44376,CA,37.02,2368,1,23,2220,
44377,PA,32.03,1630,0,9,1557,
44378,TX,31.75,2002,1,24,1901,
44379,NJ,0.0,0,0,0,0,
44380,CO,40.87,2239,0,6,2066,
44381,MI,64.2,3212,1,36,2982,
44382,WA,23.53,1476,1,12,1401,
44383,OH,32.17,2572,1,52,2382,
44384,CA,49.93,1807,1,5,1543,
44385,CA,24.43,1068,1,8,988,
44386,TX,31.96,2818,1,17,2667,
44387,OH,23.93,1118,0,7,1029,
44388,FL,49.95,2774,1,14,2444,
44389,UT,23.74,1537,1,4,1245,
44390,FL,32.09,2256,1,6,2122,
44391,UT,0.0,0,0,0,0,
44392,NV,15.65,722,0,5,691,
44393,TX,32.06,1739,1,22,1669,
44394,WA,48.13,2290,1,13,2000,
44395,WA,24.08,1807,1,23,1721,
44396,NV,30.96,1498,1,10,1388,
44397,AZ,48.34,2236,1,10,2143,
44398,NJ,0.0,0,0,0,0,
44399,CA,23.32,1031,0,6,983,
44400,WI,27.49,1508,1,16,1390,
44401,FL,31.21,1829,0,11,1745,
44402,NJ,15.97,1022,1,8,958,
44403,WI,22.59,1331,1,3,1161,
44404,TX,31.66,2323,1,13,2204,
44405,NV,15.68,947,1,14,897,
44406,PA,31.81,1494,1,7,1421,
44407,FL,50.68,2746,0,11,2584,
44408,OK,31.55,3522,1,37,3202,
44409,FL,49.12,5242,1,21,4731,
44410,CA,31.02,1257,1,11,1194,
44411,OK,32.47,2447,1,24,2273,
44412,CA,24.16,939,0,6,869,
44413,WA,23.55,1051,1,10,975,
44414,CO,27.94,1272,1,10,1120,
44415,NJ,15.81,891,0,9,849,
44416,WI,32.51,2196,0,3,2001,
44417,CA,24.06,1400,1,9,1369,
44418,NJ,31.87,1649,1,19,1594,
44419,WA,24.08,1453,1,20,1396,
44420,AZ,48.07,2828,1,9,2693,
44421,CA,31.15,2793,1,22,2597,
44422,WA,32.38,2435,1,26,2280,
44423,TX,32.92,1764,1,11,1635,
44424,CA,60.29,2218,1,22,2094,
44425,PA,32.54,1924,1,16,1828,
44426,WI,24.3,1424,0,2,1345,
44427,AL,23.21,2101,1,20,1957,
44428,TX,42.07,2865,1,12,2700,
44429,NY,32.32,3081,1,18,2761,
44430,TX,30.91,1961,1,9,1902,
44431,WA,37.07,2431,1,16,2279,
44432,PA,32.72,1575,1,9,1480,
44433,OH,23.99,1575,1,13,1476,
44434,IL,32.65,1518,1,12,1424,
44435,OH,32.54,2411,1,8,2351,
44436,OH,32.07,1971,1,24,1829,
44437,TX,32.56,1955,1,15,1893,
44438,IN,32.36,1417,0,14,1326,
44439,AL,24.23,2072,1,45,1968,
44440,WI,28.42,1628,1,20,1519,
44441,CA,15.87,627,0,0,606,
44442,TX,32.48,2083,1,15,1983,
44443,OH,24.2,1052,1,3,999,
44444,TX,31.73,1759,0,11,1575,
44445,IN,31.7,1830,1,5,1681,
44446,CA,49.04,1936,0,14,1781,
44447,PA,31.9,1540,1,11,1443,
44448,MO,31.51,1637,1,10,1543,
44449,IL,40.35,1958,1,6,1749,
44450,CA,14.62,1103,1,12,1057,
44451,AZ,64.7,4652,1,20,4332,
44452,AL,24.43,2021,1,17,1911,
44453,WA,44.93,3668,1,29,3370,
44454,MO,32.14,2168,1,19,2008,
44455,IN,32.43,1426,0,13,1315,
44456,CA,32.15,1388,1,10,1313,
44457,MO,31.64,2017,1,19,1894,
44458,TX,31.6,1678,1,17,1623,
44459,TX,15.7,1146,0,5,1066,
44460,TX,16.04,987,1,12,943,
44461,AZ,73.77,4295,1,19,3785,
44462,FL,49.06,2708,1,11,2458,
44463,FL,49.66,2962,1,11,2754,
44464,OH,24.45,1430,1,7,1372,
44465,OH,32.3,1789,1,22,1674,
44466,TX,31.97,2245,1,21,2169,
44467,CO,43.69,1871,0,10,1759,
44468,NC,15.45,957,1,3,887,
44469,CA,49.95,2405,1,15,2243,
44470,NC,0.0,0,0,0,0,
44471,AL,24.16,1427,0,22,1338,
44472,FL,32.16,1923,1,10,1732,
44473,TX,17.46,697,1,4,655,
44474,FL,50.15,4846,1,10,4261,
44475,NV,43.33,2451,1,17,2364,
44476,FL,31.47,2192,1,13,1875,
44477,CA,54.01,3418,1,19,2808,
44478,VA,49.61,3597,1,13,3431,
44479,TN,34.7,2858,1,15,2656,
44480,FL,31.97,2168,1,26,2036,
44481,TX,31.95,2668,0,20,2547,
44482,NV,40.15,2051,0,9,1923,
44483,NJ,32.46,1658,1,13,1603,
44484,CA,52.16,2706,1,15,2502,
44485,WI,27.6,1733,1,12,1606,
44486,TX,16.06,1514,1,14,1407,
44487,CA,16.6,949,1,6,906,
44488,NC,15.98,1097,1,10,1011,
44489,TX,33.44,1748,1,37,1576,
44490,UT,148.63,11041,1,46,9852,
44491,IN,31.34,1813,0,3,1632,
44492,TX,32.06,2973,1,33,2829,
44493,AZ,48.78,2981,1,2,2780,
44494,IL,41.47,3130,1,13,2832,
44495,NC,16.46,1238,0,0,1134,
44496,NV,30.97,1481,0,8,1383,
44497,CA,16.13,1136,1,28,1101,
44498,TX,16.44,1128,0,14,1068,
44499,CO,43.09,2219,1,19,2104,
44500,NJ,32.05,2234,1,12,2159,
44501,TX,32.33,2053,1,26,1946,
44502,FL,32.2,2672,1,27,2501,
44503,FL,32.52,1539,1,17,1324,
44504,WI,23.85,1818,1,9,1675,
44505,FL,48.33,3037,1,16,2781,
44506,NC,16.65,1064,1,8,985,
44507,CO,24.12,1456,1,4,1342,
44508,VA,56.82,2948,1,5,2734,
44509,TX,41.06,3152,1,15,2957,
44510,OH,31.14,2246,1,6,2074,
44511,TX,31.61,1705,1,15,1598,
44512,CA,15.72,700,0,3,655,
44513,FL,34.02,2252,1,23,2141,
44514,FL,32.37,2848,1,49,2689,
44515,CA,24.11,1424,1,11,1374,
44516,CA,33.69,2871,0,7,2781,
44517,IN,48.75,1921,0,3,1742,
44518,TX,31.85,1990,1,10,1909,
44519,TX,32.51,1756,1,8,1678,
44520,AZ,49.88,2025,0,13,1948,
44521,TX,32.06,2836,1,34,2732,
44522,WI,28.27,1505,1,17,1418,
44523,FL,30.78,2448,1,15,2286,
44524,OH,23.27,1060,0,4,1003,
44525,TX,31.95,1709,0,6,1607,
44526,TX,42.14,3250,1,27,3026,
44527,NE,32.15,1469,1,4,1347,
44528,TX,31.86,2147,1,6,2067,
44529,IN,17.82,887,0,2,799,
44530,OH,32.34,2145,1,14,2066,
44531,WA,79.28,4686,1,35,4397,
44532,CA,15.96,932,1,5,887,
44533,FL,30.63,1575,1,22,1474,
44534,WI,27.41,1642,1,10,1561,
44535,FL,32.69,1942,1,9,1763,
44536,CA,32.0,2716,1,12,2210,
44537,TN,31.01,1513,1,8,1467,
44538,OH,23.77,1297,1,11,1258,
44539,OH,31.68,1580,0,7,1485,
44540,CA,24.51,1254,1,8,1211,
44541,TN,32.76,1953,1,6,1825,
44542,CA,23.79,1480,1,8,1438,
44543,IN,32.0,1960,0,7,1826,
44544,MI,32.47,1782,1,15,1694,
44545,CA,30.87,1052,1,5,958,
44546,CA,48.17,2704,1,22,2411,
44547,TX,32.31,2902,1,29,2694,
44548,WA,24.45,927,1,11,831,
44549,TX,31.85,1349,0,8,1279,
44550,TX,15.8,1236,1,4,1166,
44551,TX,31.18,1350,0,5,1282,
44552,TN,52.43,3571,0,9,3208,
44553,TX,31.58,1508,1,9,1418,
44554,CA,16.26,946,1,26,924,
44555,CA,32.27,1602,1,15,1532,
44556,WI,24.05,1569,1,4,1455,
44557,CA,84.19,2960,1,36,2769,
44558,IN,31.7,1521,0,11,1413,
44559,TX,30.59,1222,0,3,1129,
44560,CA,48.66,3322,1,17,3059,
44561,CO,49.26,2481,1,14,2372,
44562,OH,23.89,1438,1,11,1358,
44563,IN,32.74,2035,0,10,1846,
44564,FL,49.98,3005,1,23,2590,
44565,TX,41.22,2468,1,50,2378,
44566,TX,66.42,5459,1,49,5126,
44567,CO,49.44,2556,0,9,2394,
44568,TX,32.26,1516,0,9,1416,
44569,NC,0.0,0,0,0,0,
44570,MI,55.62,3560,1,64,3347,
44571,AZ,49.9,2531,1,11,2367,
44572,MI,32.07,2095,0,25,1983,
44573,CA,32.94,1491,1,7,1351,
44574,AZ,65.75,4550,1,19,4193,
44575,TX,32.17,1948,1,20,1823,
44576,TX,32.2,1642,1,14,1575,
44577,TX,32.23,2281,0,5,2190,
44578,WI,23.75,1717,0,8,1585,
44579,TX,23.75,1579,1,17,1506,
44580,VA,47.43,3150,1,14,2978,
44581,CO,40.37,2193,1,9,2017,
44582,WI,27.86,2027,1,20,1874,
44583,NJ,52.74,2473,0,6,2308,
44584,TX,31.05,1425,1,6,1329,
44585,CO,31.62,2332,1,6,2103,
44586,FL,49.04,2612,1,22,2390,
44587,IN,32.46,2342,1,11,2086,
44588,OH,21.52,1095,0,7,1034,
44589,CA,32.9,1860,0,11,1731,
44590,AL,24.13,828,0,7,767,
44591,WI,24.34,1343,1,4,1190,
44592,TX,32.23,2505,1,16,2395,
44593,FL,31.46,1921,1,18,1833,
44594,TX,32.21,2204,1,8,2058,
44595,PA,31.84,1566,1,4,1429,
44596,NJ,32.5,1492,0,8,1418,
44597,TN,33.12,2238,1,10,2028,
44598,NV,9.9,477,1,4,473,
44599,CA,16.23,805,1,18,752,
44600,TX,15.64,988,0,1,904,
44601,CA,32.9,1966,1,14,1841,
44602,FL,49.42,3821,1,12,3547,
44603,CA,31.5,1003,1,8,939,
44604,CO,15.29,556,1,6,536,
44605,TN,32.16,2857,0,16,2695,
44606,WI,27.1,1950,0,13,1677,
44607,CA,60.4,3979,1,39,3805,
44608,CO,41.14,1847,1,4,1575,
44609,CA,33.54,1494,1,11,1340,
44610,TN,32.14,1758,0,3,1586,
44611,NY,25.67,1337,1,7,1233,
44612,CO,32.0,1168,1,9,1039,
44613,TX,16.08,1218,1,8,1090,
44614,CO,32.34,1445,0,16,1346,
44615,OH,30.94,1637,1,10,1596,
44616,TX,32.54,1880,1,10,1806,
44617,CA,32.32,1297,0,13,1180,
44618,CA,23.6,787,0,10,751,
44619,TX,31.82,3260,1,38,2885,
44620,TN,72.34,4414,1,18,3963,
44621,NV,42.13,2551,1,37,2424,
44622,PA,32.85,1782,0,7,1711,
44623,WI,24.21,1449,1,7,1337,
44624,MI,31.42,1685,1,10,1510,
44625,WI,32.52,2061,1,10,1930,
44626,TX,32.37,1326,1,9,1266,
44627,CA,16.13,637,0,4,618,
44628,WI,24.45,1407,1,5,1251,
44629,WA,48.83,1904,1,19,1756,
44630,WA,47.59,2211,0,12,2033,
44631,NV,15.55,677,0,1,646,
44632,WA,23.38,1396,1,12,1308,
44633,CO,31.67,1702,1,7,1538,
44634,PA,36.94,2397,1,21,2218,
44635,VA,50.08,2721,1,6,2588,
44636,TN,31.75,1854,1,4,1749,
44637,TX,32.45,2190,1,17,2098,
44638,IN,28.33,1455,1,11,1322,
44639,CA,24.74,1093,1,3,1036,
44640,WA,40.83,2384,1,6,2215,
44641,MI,68.1,3722,1,39,3554,
44642,TN,33.76,1860,1,7,1673,
44643,TX,32.44,2018,1,18,1926,
44644,AL,24.45,1873,1,15,1710,
44645,CA,32.75,1340,1,16,1253,
44646,CA,32.62,2251,1,16,2091,
44647,WI,24.54,1185,1,11,1099,
44648,VA,49.06,3601,1,14,3156,
44649,MO,31.99,1351,1,5,1274,
44650,UT,147.92,9568,1,15,8399,
44651,IN,33.25,1875,0,16,1735,
44652,CA,32.47,2163,1,27,2010,
44653,TX,37.07,3689,1,16,3531,
44654,CO,12.17,541,0,6,492,
44655,CA,32.03,1514,1,5,1429,
44656,FL,33.23,1736,1,11,1642,
44657,FL,48.3,3298,1,14,2962,
44658,WA,39.7,2853,0,14,2551,
44659,CA,16.15,948,1,27,911,
44660,TX,31.63,2718,1,29,2566,
44661,IN,31.79,1940,0,3,1679,
44662,FL,47.98,2712,1,13,2510,
44663,TX,33.29,1709,1,16,1629,
44664,OH,32.02,2512,1,19,2400,
44665,MO,31.27,2097,1,16,1959,
44666,TN,31.58,1174,1,7,1093,
44667,TX,31.37,1597,1,14,1509,
44668,CA,32.25,1583,1,11,1460,
44669,OK,0.0,0,0,0,0,
44670,TX,31.0,1557,1,19,1382,
44671,TX,16.0,1135,1,8,1070,
44672,TX,39.88,3683,1,22,3378,
44673,WI,27.69,1721,1,7,1555,
44674,IN,32.06,1754,1,11,1641,
44675,TN,31.44,1836,1,8,1677,
44676,TX,32.72,1708,1,11,1639,
44677,PA,32.93,1721,1,20,1590,
44678,OH,23.62,1516,1,5,1421,
44679,WI,31.93,2063,0,2,1892,
44680,CA,36.96,1723,1,11,1627,
44681,OH,24.33,1345,1,6,1300,
44682,UT,32.66,2290,0,5,2229,
44683,TX,15.87,1135,0,19,1070,
44684,CA,32.57,1628,0,14,1422,
44685,MI,31.85,2251,1,32,2003,
44686,TX,42.26,3982,1,35,3830,
44687,CA,31.3,2464,1,10,2307,
44688,FL,47.77,6140,1,41,4954,
44689,WA,79.34,4377,1,45,4178,
44690,WA,23.64,1313,1,17,1246,
44691,AL,24.28,952,1,12,873,
44692,TN,32.17,1798,0,10,1684,
44693,PA,31.36,1849,1,17,1765,
44694,CA,33.02,1118,1,13,1050,
44695,FL,31.98,1539,1,16,1453,
44696,TN,32.4,2015,1,3,1893,
44697,MI,31.23,2364,1,24,2287,
44698,CA,31.85,1152,1,9,1095,
44699,NY,31.92,2257,1,11,2067,
44700,IN,32.51,1921,0,29,1835,
44701,FL,49.28,3758,1,15,3486,
44702,AZ,49.4,2120,1,7,1981,
44703,WI,23.68,1536,1,11,1400,
44704,CA,49.36,2382,1,11,2139,
44705,MO,31.85,2213,0,16,2030,
44706,MI,32.34,2239,1,33,2106,
44707,TX,15.52,882,0,15,793,
44708,WA,49.38,2604,0,7,2427,
44709,MI,64.36,4040,1,51,3821,
44710,NV,16.57,1173,1,8,1079,
44711,FL,32.16,1832,1,19,1688,
44712,CO,41.12,2764,1,26,2603,
44713,TX,32.31,2260,1,11,2122,
44714,CA,15.95,980,1,21,926,
44715,WA,24.29,910,0,2,825,
44716,IN,32.06,1096,0,2,1016,
44717,FL,49.27,5269,1,16,4717,
44718,TN,33.15,2040,0,7,1946,
44719,TX,32.41,3067,1,23,2918,
44720,PA,31.74,2071,1,18,1956,
44721,CO,11.88,461,1,2,455,
44722,IN,30.96,1892,0,5,1763,
44723,CO,40.47,1421,0,12,1319,
44724,CA,22.73,860,1,9,820,
44725,TX,16.69,1229,0,4,1104,
44726,IN,56.67,1768,0,11,1621,
44727,WA,28.16,2165,1,27,2063,
44728,TX,16.0,1799,1,11,1687,
44729,OH,23.83,1562,1,10,1489,
44730,OH,23.79,1199,1,9,1143,
44731,WI,23.72,1833,1,12,1691,
44732,IN,50.24,2113,1,4,1875,
44733,NV,55.96,2695,1,11,2524,
44734,PA,32.05,2372,1,17,2222,
44735,FL,32.16,2186,1,22,2087,
44736,MO,30.61,1825,1,21,1714,
44737,AZ,61.76,5073,1,23,4552,
44738,FL,32.24,2505,1,15,2250,
44739,IN,32.56,1983,0,16,1904,
44740,TX,31.15,2747,1,13,2591,
44741,CO,41.06,2131,1,24,1902,
44742,TX,31.71,2030,1,13,1872,
44743,CA,64.37,3297,1,27,3094,
44744,CA,31.59,1386,0,3,1348,
44745,TX,31.45,1442,1,14,1377,
44746,TX,31.31,1640,0,4,1561,
44747,PA,33.67,1956,0,6,1815,
44748,CA,64.37,3381,1,20,3155,
44749,CO,48.19,2167,1,11,2039,
44750,CA,65.66,2738,1,21,2583,
44751,TX,16.15,991,0,5,926,
44752,CA,31.67,2029,0,14,1864,
44753,NV,42.25,3237,1,15,3136,
44754,TX,40.48,2528,0,21,2370,
44755,NJ,31.45,1583,1,14,1544,
44756,IN,65.32,3930,1,44,3528,
44757,CA,24.34,1424,1,16,1381,
44758,WI,24.3,1490,1,6,1323,
44759,TN,31.04,1432,0,5,1257,
44760,FL,32.3,1778,1,14,1686,
44761,AL,27.13,1403,1,6,1252,
44762,NV,40.63,2828,0,29,2672,
44763,VA,49.09,3293,1,13,3105,
44764,TX,41.2,3143,1,24,3039,
44765,TX,24.28,1462,1,11,1386,
44766,FL,31.28,1684,1,18,1594,
44767,FL,82.44,7930,1,28,6948,
44768,CA,32.02,1440,1,13,1315,
44769,WA,49.43,1789,1,14,1676,
44770,TX,42.55,2691,1,26,2569,
44771,CA,60.53,3012,1,24,2798,
44772,TX,30.71,2833,1,13,2720,
44773,CO,41.28,2718,1,28,2567,
44774,TX,32.09,2804,1,21,2653,
44775,WA,49.29,2018,1,17,1872,
44776,CA,32.24,1437,0,4,1358,
44777,OH,23.68,1227,0,10,1167,
44778,AL,24.29,1680,1,32,1587,
44779,CO,30.76,1314,0,14,1225,
44780,CA,15.67,669,0,3,621,
44781,CA,32.16,2388,1,25,2152,
44782,PA,31.55,2350,1,18,2167,
44783,UT,151.61,13061,1,47,11815,
44784,NV,42.52,1907,1,25,1810,
44785,TX,32.31,1699,1,13,1612,
44786,CA,24.01,1055,0,5,977,
44787,IN,31.69,2157,0,7,1841,
44788,TX,32.01,2030,1,24,1912,
44789,OH,24.01,1439,1,7,1357,
44790,NJ,31.66,2232,1,12,2161,
44791,TX,15.78,1108,0,8,1046,
44792,TX,31.03,1686,1,54,1625,
44793,CA,32.2,2080,1,11,1963,
44794,AL,23.94,2208,1,25,2108,
44795,OH,23.09,1916,0,3,1810,
44796,TX,33.38,1851,1,17,1747,
44797,WI,28.33,1886,1,10,1585,
44798,TN,33.37,1675,1,6,1529,
44799,TX,32.59,1494,1,4,1376,
44800,NV,40.82,2950,1,24,2851,
44801,CA,31.93,1816,0,9,1615,
44802,CO,41.69,2585,1,9,2439,
44803,NV,41.12,2436,1,10,2307,
44804,TN,32.14,1404,1,13,1302,
44805,TX,17.3,1082,1,17,1040,
44806,CO,40.32,1848,1,21,1670,
44807,MO,31.89,1615,1,8,1457,
44808,FL,49.84,2530,0,4,2379,
44809,IN,32.97,2007,0,9,1828,
44810,WI,23.85,956,0,8,890,
44811,PA,31.44,1753,0,9,1631,
44812,WA,78.53,5053,1,68,4734,
44813,CO,42.02,1776,1,17,1681,
44814,NY,31.57,2702,1,20,2421,
44815,UT,32.34,1787,1,5,1690,
44816,VA,49.37,3237,1,17,2806,
44817,NC,15.79,1266,0,4,1133,
44818,AL,24.35,1871,1,17,1800,
44819,NY,31.49,1996,1,13,1830,
44820,TX,16.2,1160,0,7,1065,
44821,CA,74.89,4583,1,34,4368,
44822,NV,42.63,2065,1,12,1889,
44823,MO,33.14,1912,0,11,1759,
44824,CO,48.22,2097,1,16,2001,
44825,WI,37.94,1775,1,13,1665,
44826,PA,31.92,1780,1,9,1641,
44827,NV,41.93,2080,1,26,1912,
44828,OH,31.84,1553,1,27,1437,
44829,WI,23.88,1286,0,11,1189,
44830,NJ,0.0,0,0,0,0,
44831,TX,32.48,2650,1,18,2485,
44832,FL,31.84,1995,1,24,1916,
44833,UT,31.81,3140,1,12,2962,
44834,CA,16.06,1018,1,17,973,
44835,WI,22.57,754,0,1,656,
44836,AL,23.57,1854,1,27,1752,
44837,CO,32.51,1531,1,2,1431,
44838,TX,31.58,1347,1,8,1291,
44839,CA,60.5,3964,1,30,3816,
44840,MO,31.48,2224,1,17,2109,
44841,TX,31.38,1582,0,9,1484,
44842,OK,32.43,2655,1,20,2422,
44843,PA,31.69,1344,0,12,1271,
44844,TN,66.01,4866,1,12,4507,
44845,TN,54.43,3150,1,19,2922,
44846,WI,23.51,1705,1,5,1610,
44847,CA,52.4,2482,1,17,2243,
44848,IN,32.3,2156,1,11,1957,
44849,NJ,40.79,1752,1,12,1566,
44850,CA,22.61,1297,1,7,1185,
44851,NV,15.99,912,1,8,880,
44852,NJ,32.11,2773,1,12,2703,
44853,CA,65.55,2973,1,23,2770,
44854,IL,32.53,1643,0,15,1465,
44855,TX,16.14,1765,0,3,1650,
44856,OK,0.0,0,0,0,0,
44857,WA,24.42,1274,0,13,1129,
44858,OK,32.57,3362,1,31,3050,
44859,TX,32.79,2508,1,26,2375,
44860,CA,32.45,1581,0,5,1385,
44861,TX,65.75,6615,1,60,6280,
44862,OH,31.33,2419,1,19,2302,
44863,OH,32.73,1536,1,19,1472,
44864,TX,32.27,1324,1,7,1241,
44865,WA,40.71,2758,1,14,2548,
44866,TX,32.07,1863,0,14,1775,
44867,FL,30.51,1611,1,9,1548,
44868,OH,23.96,1638,1,17,1578,
44869,UT,32.25,2106,1,5,1997,
44870,WA,40.37,2631,1,12,2342,
44871,TX,32.01,2389,1,20,2254,
44872,CA,31.43,1241,1,6,1179,
44873,CA,31.96,1748,1,14,1620,
44874,OK,32.71,2857,1,29,2716,
44875,OH,31.99,2753,1,9,2634,
