,state,spend,Impressions,leads,link_clicks,reach,Agency Tiers
52781,CA,61.54,2644,0,12,2394,3
52782,NY,40.3,2057,1,14,1821,3
52783,NJ,0.0,0,0,0,0,3
52784,NJ,52.57,2145,1,20,1866,3
52785,CA,35.09,1534,1,16,1423,3
52786,NY,37.05,1458,1,23,1319,3
52787,NY,34.41,1504,1,22,1381,3
52788,NY,35.39,1258,1,14,1152,3
52789,CA,35.09,1380,1,9,1299,3
52790,CA,59.05,1878,1,15,1694,3
52791,CA,39.4,1388,0,10,1209,3
52792,CA,35.5,1695,1,13,1496,3
52793,CA,53.6,2245,1,9,1953,3
52794,CA,70.14,4296,1,22,3825,3
52795,NY,36.46,1293,1,23,1152,3
52796,CA,54.12,1650,0,7,1447,3
52797,CA,34.05,1777,1,9,1693,3
52798,CA,54.51,2877,1,22,2574,3
52799,CA,51.93,1774,1,20,1622,3
52800,NJ,17.87,760,1,4,693,3
52801,CA,37.97,1293,1,4,1106,3
52802,CA,5.91,559,0,8,514,3
52803,CA,35.08,1425,1,5,1233,3
52804,CA,71.66,3236,1,36,3016,3
52805,NJ,36.53,1484,1,16,1381,3
52806,NY,36.26,1599,1,21,1439,3
52807,CA,53.38,2391,1,28,2264,3
52808,NJ,50.18,2451,1,10,2238,3
52809,CA,9.95,658,1,8,606,3
52810,PA,18.53,566,1,12,520,3
52811,CA,55.84,1726,0,8,1404,3
52812,CA,56.0,2392,1,28,2224,3
52813,NJ,46.35,1943,1,24,1701,3
52814,NJ,55.16,2853,1,25,2420,3
52815,CA,31.74,1139,1,3,1017,3
52816,NY,36.16,1313,1,11,1208,3
52817,CA,64.0,1989,1,33,1769,3
52818,PA,18.71,924,1,11,810,3
52819,CA,33.14,1078,0,3,964,3
52820,CA,34.24,1211,0,9,1050,3
52821,CA,51.92,1711,1,24,1545,3
52822,CA,36.9,1549,1,8,1361,3
52823,NJ,53.71,1666,1,10,1416,3
52824,CA,63.97,2365,1,13,2185,3
52825,CA,14.76,562,0,2,533,3
52826,CA,54.25,1781,1,19,1651,3
52827,CA,70.46,3182,1,13,2831,3
52828,CA,54.5,1810,1,16,1392,3
52829,CA,34.5,1370,1,19,1283,3
52830,CA,11.89,416,1,9,388,3
52831,NJ,43.93,1652,1,16,1478,3
52832,NY,34.34,2552,1,24,2251,3
52833,CA,35.03,1393,1,10,1302,3
52834,CA,52.38,2080,1,9,1739,3
52835,CA,36.03,1662,1,15,1554,3
52836,PA,17.92,699,1,18,638,3
52837,NJ,61.82,3181,1,19,2777,3
52838,CA,58.93,1989,1,19,1827,3
52839,PA,17.05,699,1,21,597,3
52840,CA,57.0,2354,1,10,2071,3
52841,NJ,28.61,1552,1,9,1427,3
52842,CA,38.35,1428,0,7,1280,3
52843,CA,53.32,2231,1,15,1849,3
52844,CA,55.88,2087,1,16,1762,3
52845,CA,99.05,4753,1,22,4115,3
52846,CA,36.31,1186,1,14,972,3
52847,CA,35.05,1955,1,16,1821,3
52848,CA,9.23,701,0,10,661,3
52849,PA,32.91,1601,1,13,1319,3
52850,CA,9.9,399,1,2,377,3
52851,CA,71.79,3151,1,12,2806,3
52852,CA,36.8,1177,1,5,1081,3
52853,CA,54.74,2190,1,11,1981,3
52854,NY,37.01,1583,1,16,1436,3
52855,NJ,48.91,3042,1,25,2707,3
52856,NY,42.86,2066,1,18,1888,3
52857,CA,70.19,3063,1,23,2875,3
52858,NY,36.07,1699,1,19,1509,3
52859,CA,71.79,3141,1,21,2892,3
52860,NY,31.84,1829,1,21,1607,3
52861,CA,37.16,1527,1,17,1399,3
52862,NY,32.03,1570,1,13,1380,3
52863,CA,52.85,2407,1,19,2198,3
52864,NY,34.46,1546,1,23,1409,3
52865,NJ,51.88,1999,1,14,1778,3
52866,CA,33.72,1303,0,5,1084,3
52867,CA,35.99,1384,1,12,1287,3
52868,NJ,35.51,1459,1,11,1310,3
52869,CA,35.96,1283,1,12,1174,3
52870,CA,52.56,1981,1,21,1777,3
52871,CA,26.6,525,1,6,442,3
52872,NJ,50.78,2208,1,17,1981,3
52873,CA,37.24,1132,1,5,946,3
52874,CA,53.4,2072,1,21,1821,3
52875,NY,40.33,1699,1,30,1464,3
52876,CA,31.34,755,0,2,683,3
52877,NY,34.53,1643,1,24,1443,3
52878,NJ,53.49,2905,1,28,2563,3
52879,CA,64.03,2262,1,21,2000,3
52880,NJ,42.63,1291,1,12,1156,3
52881,NJ,49.23,2152,0,14,1654,3
52882,CA,56.83,2531,1,19,2357,3
52883,CA,18.93,888,1,5,853,3
52884,NJ,51.3,2189,1,34,1850,3
52885,NY,35.31,1453,0,7,1369,3
52886,PA,35.71,1545,1,11,1257,3
52887,NY,32.76,1439,1,15,1314,3
52888,NY,35.48,1366,1,19,1273,3
52889,CA,32.97,2207,1,14,1981,3
52890,NJ,51.23,2193,1,21,1851,3
52891,CA,35.72,1274,1,11,1132,3
52892,PA,16.82,714,0,2,659,3
52893,NJ,56.72,2932,1,28,2512,3
52894,PA,18.84,564,1,6,515,3
52895,CA,52.24,2852,1,26,2664,3
52896,PA,18.32,747,1,14,666,3
52897,CA,53.38,2135,1,23,1964,3
52898,NY,39.07,1851,1,29,1649,3
52899,NY,37.18,1448,1,19,1328,3
52900,NY,56.39,2606,1,44,2147,3
52901,NJ,17.84,407,1,5,373,3
52902,NY,36.56,2073,1,32,1788,3
52903,PA,18.35,712,1,13,621,3
52904,CA,10.35,846,0,5,786,3
52905,NY,31.97,2110,1,25,1892,3
52906,CA,34.78,971,0,3,879,3
52907,CA,72.23,3246,1,14,2832,3
52908,NY,34.4,1443,1,14,1335,3
52909,CA,52.63,1380,1,17,1254,3
52910,NJ,55.57,2253,1,17,1993,3
52911,CA,58.71,1823,1,20,1686,3
52912,NY,38.37,1638,1,24,1417,3
52913,NY,32.8,2170,1,19,1989,3
52914,NY,36.03,1641,1,17,1441,3
52915,CA,35.35,838,1,9,720,3
52916,CA,72.61,2964,1,23,2614,3
52917,NY,36.69,1980,1,19,1730,3
52918,NJ,41.47,1333,1,18,1201,3
52919,CA,10.34,915,0,15,872,3
52920,CA,55.94,2021,1,31,1817,3
52921,CA,52.06,2093,0,18,1834,3
52922,CA,34.45,1385,0,11,1302,3
52923,CA,6.25,254,1,2,248,3
52924,CA,50.83,2000,1,12,1833,3
52925,CA,54.48,1885,1,21,1745,3
52926,NY,36.69,1803,1,22,1616,3
52927,CA,1.67,68,0,0,68,3
52928,PA,17.43,642,1,13,577,3
52929,CA,45.62,2244,1,16,2051,3
52930,CA,37.63,1478,1,16,1337,3
52931,CA,50.23,1691,1,20,1384,3
52932,NJ,5.91,289,0,0,284,3
52933,PA,19.27,1086,1,21,956,3
52934,NJ,41.67,1571,0,22,1417,3
52935,NY,35.44,1272,1,38,1152,3
52936,CA,54.19,1745,1,18,1504,3
52937,CA,54.39,1957,1,25,1749,3
52938,CA,53.29,1931,1,9,1598,3
52939,CA,50.65,2128,1,20,1866,3
52940,NJ,56.09,1992,1,20,1727,3
52941,CA,36.56,1346,1,9,1160,3
52942,NJ,4.37,228,1,4,220,3
52943,CA,31.82,1509,1,14,1439,3
52944,CA,35.6,1540,1,13,1361,3
52945,CA,80.64,4011,0,10,3624,3
52946,CA,35.46,1744,1,12,1627,3
52947,NJ,60.07,2010,1,14,1726,3
52948,CA,30.03,978,1,5,893,3
52949,PA,18.98,771,1,19,701,3
52950,NJ,15.7,663,1,12,600,3
52951,CA,31.93,1764,1,16,1641,3
52952,PA,18.1,700,1,15,638,3
52953,CA,71.41,3248,1,15,2899,3
52954,CA,74.58,3884,1,17,3434,3
52955,NY,45.73,2335,1,24,2028,3
52956,PA,19.48,1285,1,17,1110,3
52957,NY,44.51,2527,1,35,2054,3
52958,CA,59.23,2569,1,16,2326,3
52959,CA,51.83,1944,1,9,1788,3
52960,NJ,43.35,2509,1,10,2233,3
52961,NJ,55.99,2305,1,13,1993,3
52962,CA,43.2,1895,1,7,1794,3
52963,CA,33.34,1309,0,4,1186,3
52964,CA,22.36,808,1,5,734,3
52965,CA,8.81,919,0,9,867,3
52966,NY,55.79,3124,1,31,2524,3
52967,NY,32.32,1566,1,14,1392,3
52968,NJ,50.02,2349,1,13,2066,3
52969,PA,19.07,600,1,8,554,3
52970,CA,53.18,2005,1,14,1787,3
52971,CA,48.16,1921,1,18,1733,3
52972,NY,34.98,1270,1,21,1160,3
52973,CA,35.43,1499,1,15,1355,3
52974,NY,36.17,1533,1,19,1357,3
52975,CA,28.24,1177,1,14,1127,3
52976,CA,66.64,2115,1,11,1869,3
52977,NY,36.45,1582,1,35,1380,3
52978,CA,52.25,1943,1,22,1763,3
52979,NY,56.6,2313,1,29,1997,3
52980,CA,51.46,1876,0,16,1643,3
52981,CA,56.99,1606,1,16,1459,3
52982,CA,72.78,3209,1,17,2879,3
52983,NJ,48.21,2239,1,16,1988,3
52984,NJ,54.08,2180,0,20,1868,3
52985,NJ,43.91,2097,1,12,1769,3
52986,NJ,9.42,571,0,2,545,3
52987,CA,53.21,1599,1,14,1435,3
52988,CA,56.24,2456,1,12,2185,3
52989,NJ,16.83,552,1,6,503,3
52990,CA,16.52,643,0,5,557,3
52991,NY,36.26,1382,1,11,1265,3
52992,CA,67.94,3273,1,7,2938,3
52993,CA,5.82,459,0,7,429,3
52994,NY,36.72,1684,1,13,1516,3
52995,CA,54.57,2458,1,16,2112,3
52996,CA,54.82,2005,1,14,1754,3
52997,CA,34.11,1150,1,10,1042,3
52998,CA,33.85,1235,1,9,1112,3
52999,CA,54.98,3242,1,42,3024,3
53000,PA,30.49,1718,1,8,1427,3
53001,NJ,50.49,2055,1,12,1842,3
53002,PA,32.6,1342,1,13,1193,3
53003,CA,25.01,1119,1,10,1057,3
53004,CA,35.37,1367,0,16,1279,3
53005,CA,52.45,2596,1,16,2441,3
53006,NJ,51.92,2672,1,15,2312,3
53007,NY,36.65,1469,1,14,1313,3
53008,CA,52.34,2302,1,13,2064,3
53009,NY,46.35,2669,1,16,2395,3
53010,PA,17.84,666,0,13,596,3
53011,CA,16.1,570,0,2,513,3
53012,CA,39.69,837,0,4,783,3
53013,CA,52.55,1749,1,15,1577,3
53014,PA,32.92,1798,1,11,1493,3
53015,CA,46.31,2637,1,26,2496,3
53016,NJ,45.07,1997,1,9,1819,3
53017,CA,33.76,1585,1,16,1519,3
53018,CA,18.79,634,0,4,586,3
53019,CA,52.43,1978,0,17,1767,3
53020,NJ,51.84,2134,1,18,1915,3
53021,CA,48.12,1925,1,12,1758,3
53022,CA,70.97,3400,1,32,3147,3
53023,CA,59.14,2118,0,18,1652,3
53024,PA,18.8,711,1,11,640,3
53025,NJ,52.01,2690,1,20,2379,3
53026,CA,51.33,1963,1,19,1712,3
53027,CA,70.14,2875,1,17,2598,3
53028,NJ,51.17,2656,1,21,2403,3
53029,CA,31.86,1421,0,8,1348,3
53030,NY,36.16,1585,1,29,1415,3
53031,NY,12.92,687,0,8,670,3
53032,CA,4.03,106,0,3,105,3
53033,CA,53.03,1528,1,18,1299,3
53034,CA,51.8,2368,1,17,1996,3
53035,CA,34.66,1754,1,18,1607,3
53036,NJ,36.43,1280,1,21,1118,3
53037,CA,56.95,2418,1,12,2133,3
53038,NY,36.54,1591,1,18,1401,3
53039,NJ,17.62,554,1,13,514,3
53040,CA,59.83,2689,1,23,2453,3
53041,NJ,39.67,1225,1,17,1002,3
53042,NJ,40.23,1081,1,14,931,3
53043,NJ,54.48,1923,1,12,1667,3
53044,NY,36.03,1438,1,11,1347,3
53045,CA,9.02,1026,0,18,957,3
53046,NY,35.22,1354,1,21,1245,3
53047,NY,35.17,1329,1,23,1253,3
53048,CA,70.98,3405,1,25,3066,3
53049,CA,34.76,1895,1,21,1713,3
53050,NJ,51.95,2424,1,18,2085,3
53051,PA,17.97,955,1,20,847,3
53052,CA,10.49,945,0,17,896,3
53053,CA,35.72,1498,1,20,1383,3
53054,CA,8.85,569,0,9,515,3
53055,CA,35.12,1126,1,6,1064,3
53056,CA,70.33,2957,1,14,2683,3
53057,CA,54.68,2508,1,12,2301,3
53058,NY,35.7,1782,1,30,1645,3
53059,NJ,46.04,2360,1,21,1923,3
53060,CA,53.39,2372,1,15,2131,3
53061,PA,33.8,1664,1,19,1419,3
53062,NJ,54.52,2861,1,28,2546,3
53063,CA,35.64,1649,1,12,1496,3
53064,CA,18.59,610,0,2,568,3
53065,NJ,53.76,2163,1,17,1875,3
53066,CA,29.58,769,1,5,691,3
53067,CA,52.62,2097,1,13,1789,3
53068,CA,58.19,2429,1,10,2151,3
53069,NY,38.58,1282,1,20,1148,3
53070,NY,36.33,1774,1,18,1578,3
53071,CA,34.75,1731,1,11,1662,3
53072,NY,29.38,1215,1,30,1095,3
53073,CA,4.15,159,0,1,156,3
53074,CA,54.08,2035,1,13,1855,3
53075,CA,35.44,1415,1,12,1328,3
53076,CA,53.84,1714,1,10,1592,3
53077,NY,37.08,1977,1,18,1780,3
53078,CA,0.0,0,0,0,0,3
53079,NJ,40.79,1933,1,22,1681,3
53080,CA,35.07,1276,1,10,1199,3
53081,NJ,1.46,66,0,1,65,3
53082,CA,9.06,651,0,20,607,3
53083,CA,50.28,1738,1,24,1579,3
53084,CA,50.81,1694,1,14,1510,3
53085,NJ,49.98,2166,1,13,1942,3
53086,NJ,50.45,2281,1,25,1964,3
53087,CA,36.98,1397,1,4,1237,3
53088,CA,33.46,1447,0,4,1158,3
53089,CA,52.13,1652,1,19,1400,3
53090,NY,35.92,1990,1,17,1762,3
53091,CA,19.66,676,0,4,617,3
53092,CA,33.55,1305,1,12,1193,3
53093,CA,67.14,1935,1,19,1500,3
53094,CA,5.83,323,0,9,304,3
53095,CA,67.01,2920,1,14,2654,3
53096,CA,53.18,1734,1,14,1594,3
53097,NJ,17.09,514,1,10,479,3
53098,CA,49.83,1552,1,12,1234,3
53099,CA,35.73,1070,1,9,1006,3
53100,NY,35.41,1438,1,17,1310,3
53101,NY,56.75,2297,1,25,2028,3
53102,PA,18.51,808,1,13,749,3
53103,NJ,41.75,2144,1,16,1875,3
53104,CA,35.66,1725,1,16,1646,3
53105,CA,37.18,1101,1,11,955,3
53106,NY,34.43,1871,1,20,1663,3
53107,NY,35.55,1282,1,19,1169,3
53108,CA,52.87,1711,0,10,1372,3
53109,CA,56.73,2259,1,21,1916,3
53110,CA,18.72,571,0,2,539,3
53111,CA,57.54,1854,0,24,1689,3
53112,PA,17.94,657,1,19,611,3
53113,CA,16.76,595,0,3,553,3
53114,CA,36.81,1564,1,11,1480,3
53115,NY,54.1,2154,1,14,1905,3
53116,CA,51.77,1604,1,17,1486,3
53117,NJ,17.61,571,1,7,513,3
53118,CA,12.28,476,0,4,457,3
53119,NY,36.55,1350,1,19,1192,3
53120,CA,32.76,1181,0,5,1122,3
53121,NJ,51.76,2155,1,10,1957,3
53122,PA,35.69,1964,1,13,1661,3
53123,CA,53.38,1905,1,11,1610,3
53124,NJ,40.06,1554,1,14,1329,3
53125,CA,9.21,554,0,16,513,3
53126,NJ,44.99,1739,1,15,1365,3
53127,NJ,2.64,92,0,0,89,3
53128,NJ,51.07,2144,1,12,1913,3
53129,NY,8.49,288,0,1,275,3
53130,CA,53.0,1542,1,13,1406,3
53131,NY,42.9,2587,1,19,2254,3
53132,PA,35.4,1464,1,13,1240,3
53133,CA,35.47,1284,0,12,1174,3
53134,CA,59.59,2610,1,12,2357,3
53135,CA,33.19,2087,1,7,1858,3
53136,NJ,54.08,3112,1,27,2641,3
53137,CA,34.52,1732,1,13,1586,3
53138,PA,33.72,1354,1,10,1193,3
53139,CA,35.49,1342,1,11,1217,3
53140,PA,33.18,1507,1,7,1240,3
53141,CA,33.29,1259,1,8,1180,3
53142,NY,32.31,1351,1,22,1202,3
53143,CA,58.39,2426,1,36,2006,3
53144,PA,37.48,1635,1,12,1399,3
53145,CA,79.64,3186,1,30,2708,3
53146,NY,35.74,1559,1,8,1381,3
53147,NY,35.28,1657,1,16,1438,3
53148,CA,35.64,1347,1,11,1263,3
53149,CA,52.03,2143,1,16,1920,3
53150,NJ,39.04,1054,1,22,887,3
53151,CA,78.6,2229,1,20,1873,3
53152,CA,53.13,1422,0,7,1239,3
53153,CA,10.25,753,0,4,668,3
53154,CA,9.89,970,0,12,894,3
53155,NY,36.23,1544,1,18,1399,3
53156,NY,35.03,1559,1,19,1373,3
53157,NJ,64.23,2531,1,26,2180,3
53158,NY,35.14,1578,1,19,1364,3
53159,CA,45.62,2173,1,10,1732,3
53160,NY,33.56,1666,1,16,1472,3
53161,CA,6.66,574,0,8,492,3
53162,PA,16.9,651,1,14,598,3
53163,CA,9.13,719,0,11,691,3
53164,CA,50.14,2052,1,23,1814,3
53165,CA,10.37,894,0,9,855,3
53166,CA,48.85,2212,1,13,2112,3
53167,PA,18.49,733,1,17,674,3
53168,CA,79.17,3591,1,14,3181,3
53169,CA,65.76,2610,1,26,2315,3
53170,CA,58.82,2124,1,15,1943,3
53171,PA,18.05,646,1,9,582,3
53172,CA,52.78,2107,1,14,1943,3
53173,NY,32.61,2133,1,21,1967,3
53174,NY,53.88,2455,1,29,1978,3
53175,NJ,34.65,1799,1,19,1598,3
53176,NJ,18.16,492,0,3,482,3
53177,CA,71.3,3207,1,30,2870,3
53178,NJ,49.03,2011,1,7,1717,3
53179,CA,34.4,1548,1,11,1451,3
53180,NJ,53.45,2632,1,14,2309,3
53181,NJ,41.85,2270,0,16,1880,3
53182,CA,35.35,1505,1,15,1402,3
53183,NJ,50.36,2522,1,36,1965,3
53184,CA,35.98,1351,1,13,1237,3
53185,NY,32.98,1324,1,11,1191,3
53186,NY,35.9,2021,1,25,1741,3
53187,CA,45.06,1833,1,23,1720,3
53188,CA,52.54,1497,1,7,1061,3
53189,CA,36.84,1847,0,14,1736,3
53190,CA,54.5,2052,1,21,1758,3
53191,CA,70.65,3123,1,14,2717,3
53192,NY,35.86,2107,1,22,1926,3
53193,CA,0.0,0,0,0,0,3
53194,NJ,17.14,1039,1,7,959,3
53195,NJ,64.96,2455,1,26,2133,3
53196,CA,60.16,2014,1,21,1633,3
53197,NY,32.56,1694,1,19,1501,3
53198,NY,36.96,1557,1,23,1399,3
53199,PA,17.83,797,1,20,698,3
53200,CA,33.67,1408,1,6,1357,3
53201,CA,49.56,2316,1,36,2059,3
53202,CA,35.61,1243,1,25,1131,3
53203,CA,53.23,1581,1,12,1474,3
53204,CA,34.48,913,1,12,797,3
53205,CA,53.33,1971,1,20,1768,3
53206,NY,33.92,1672,1,15,1472,3
53207,CA,52.86,2073,1,23,1905,3
53208,NY,22.22,1198,1,15,1109,3
53209,CA,53.03,1634,0,16,1496,3
53210,NY,45.32,2332,1,19,2019,3
53211,NJ,44.83,2306,1,17,2072,3
53212,CA,27.36,1363,1,10,1284,3
53213,PA,35.06,1713,1,7,1362,3
53214,NY,40.14,1402,1,18,1267,3
53215,NJ,53.77,2419,1,21,2059,3
53216,PA,34.62,1528,1,10,1334,3
53217,CA,52.59,1800,1,23,1576,3
53218,CA,73.33,3359,1,21,3007,3
53219,NJ,45.34,2656,1,29,2340,3
53220,CA,33.96,1423,1,16,1294,3
53221,CA,39.08,1114,0,5,1020,3
53222,CA,62.99,3047,1,25,2796,3
53223,CA,53.69,1520,1,15,1409,3
53224,CA,36.61,1321,1,12,1210,3
53225,NJ,48.53,2191,1,14,1896,3
53226,NY,33.57,1542,1,13,1403,3
53227,NJ,43.63,2082,1,12,1837,3
53228,CA,14.86,505,0,2,479,3
53229,CA,38.37,1134,1,8,1039,3
53230,NJ,25.47,705,1,20,606,3
53231,PA,12.16,598,1,12,556,3
53232,NY,33.31,1776,1,25,1525,3
53233,CA,59.01,1729,1,14,1592,3
53234,NJ,41.49,1383,1,10,1255,3
53235,CA,50.69,1979,1,20,1773,3
53236,CA,25.9,819,1,7,734,3
53237,CA,36.31,1759,1,23,1654,3
53238,NY,57.64,2100,1,23,1812,3
53239,NY,33.5,2038,1,29,1765,3
53240,CA,52.06,1831,0,9,1313,3
53241,CA,52.51,2385,1,9,1780,3
53242,NY,34.69,1712,1,15,1600,3
53243,NY,37.48,1380,1,10,1219,3
53244,CA,32.71,1525,1,11,1418,3
53245,NY,46.86,2427,1,25,2139,3
53246,NJ,45.89,1706,1,17,1481,3
53247,NJ,46.08,1926,1,15,1719,3
53248,NY,16.06,633,1,12,589,3
53249,NJ,61.04,3682,1,21,3138,3
53250,NY,33.02,1752,0,14,1529,3
53251,NY,54.86,2457,1,13,2001,3
53252,CA,34.46,1644,1,17,1565,3
53253,NJ,52.22,2905,1,16,2531,3
53254,CA,62.37,2956,1,18,2588,3
53255,CA,61.03,2202,1,25,1949,3
53256,NJ,6.09,237,0,3,224,3
53257,CA,8.66,649,0,7,611,3
53258,NJ,56.49,2226,1,13,1830,3
53259,NJ,17.67,694,1,10,596,3
53260,CA,38.2,1192,1,12,1026,3
53261,NY,35.2,2180,1,17,1956,3
53262,CA,44.44,1357,0,7,1145,3
53263,CA,33.74,1028,0,8,929,3
53264,NJ,48.88,2207,1,14,1964,3
53265,CA,72.15,2799,1,27,2416,3
53266,CA,52.93,2000,1,22,1707,3
53267,NJ,16.99,824,1,6,755,3
53268,NJ,50.19,2389,1,17,2067,3
53269,CA,32.56,929,1,7,867,3
53270,CA,72.2,3999,1,31,3695,3
53271,CA,52.8,1490,0,11,1215,3
53272,NY,36.46,1643,1,27,1428,3
53273,CA,53.67,2487,1,25,2221,3
53274,CA,33.95,1556,1,9,1442,3
53275,CA,34.25,1375,1,8,1311,3
53276,CA,34.71,2142,1,13,2026,3
53277,CA,34.83,1600,1,17,1466,3
53278,NY,45.7,2182,1,18,1885,3
53279,NY,34.73,1367,1,11,1249,3
53280,CA,53.95,2398,1,20,2093,3
53281,CA,56.21,2119,1,18,1927,3
53282,CA,51.92,2092,1,18,1915,3
53283,CA,71.02,3403,1,11,3095,3
53284,CA,37.63,1146,1,11,1015,3
53285,NJ,39.08,1570,1,17,1343,3
53286,NJ,16.71,603,1,11,559,3
53287,NJ,44.29,1230,1,26,1043,3
53288,CA,34.22,1262,1,9,1151,3
53289,NY,39.11,1855,1,33,1590,3
53290,CA,66.57,2726,1,17,2411,3
53291,NJ,55.29,2241,1,25,1972,3
53292,CA,56.27,3052,1,12,2745,3
53293,CA,36.29,1600,1,16,1451,3
53294,CA,53.02,2860,1,33,2683,3
53295,CA,51.85,1679,1,9,1347,3
53296,NY,35.11,1323,1,15,1180,3
53297,PA,18.46,782,1,6,719,3
53298,CA,48.32,1611,1,15,1300,3
53299,NY,32.04,1473,1,9,1221,3
53300,CA,31.7,1236,1,9,1119,3
53301,NY,34.99,1677,1,11,1516,3
53302,NY,37.07,1681,1,21,1496,3
53303,CA,50.0,2198,1,18,2026,3
53304,CA,36.45,2059,1,17,1882,3
53305,CA,55.15,1670,1,20,1505,3
53306,CA,52.15,1432,1,22,1296,3
53307,NY,32.89,1451,1,20,1306,3
53308,NY,32.37,1931,0,9,1722,3
53309,CA,51.24,2209,1,10,1899,3
53310,CA,55.07,2679,1,27,2490,3
53311,CA,35.68,1472,0,5,1335,3
53312,CA,50.33,2153,1,9,1921,3
53313,NJ,53.49,2191,1,14,1984,3
53314,NJ,43.88,2415,1,16,2154,3
53315,NY,35.96,1555,1,18,1338,3
53316,CA,50.51,2215,1,16,1979,3
53317,CA,55.41,2161,1,7,1849,3
53318,CA,53.43,1801,1,22,1604,3
53319,NJ,41.72,1395,1,13,1268,3
53320,CA,56.94,2467,1,24,2148,3
53321,CA,55.44,2100,1,6,1830,3
53322,NJ,7.32,272,0,0,260,3
53323,CA,31.64,1165,1,6,1071,3
53324,NY,3.27,102,0,1,102,3
53325,CA,6.29,544,0,8,517,3
53326,CA,70.35,3166,1,24,2851,3
53327,CA,79.43,4569,1,18,3918,3
53328,NY,37.07,1559,1,20,1376,3
53329,NJ,54.34,2133,0,11,1848,3
53330,CA,37.62,1417,1,14,1307,3
53331,CA,58.45,2557,1,15,2173,3
53332,NY,32.84,1502,1,16,1385,3
53333,CA,46.66,1598,1,18,1327,3
53334,NY,34.11,1498,1,20,1354,3
53335,NJ,16.11,516,1,13,482,3
53336,CA,30.65,765,1,8,664,3
53337,NY,39.33,1668,1,43,1385,3
53338,CA,50.19,2187,1,17,1995,3
53339,CA,58.67,2073,1,23,1808,3
53340,CA,53.73,1741,1,19,1551,3
53341,NY,35.57,1210,1,11,1064,3
53342,NY,32.55,1433,1,5,1295,3
53343,NJ,44.03,2574,1,15,2302,3
53344,CA,71.28,3390,1,30,3129,3
53345,CA,34.97,1595,1,13,1516,3
53346,NY,44.8,2642,1,24,2344,3
53347,CA,57.59,2890,1,16,2538,3
53348,CA,36.22,1228,1,15,1045,3
53349,NJ,63.62,3079,1,20,2567,3
53350,CA,1.29,62,0,1,62,3
53351,CA,38.49,1304,1,6,1165,3
53352,CA,16.99,602,0,2,544,3
53353,CA,1.12,34,0,0,34,3
53354,NY,58.34,2292,1,17,1913,3
53355,NJ,53.58,2071,1,17,1813,3
53356,CA,30.61,1273,1,10,1196,3
53357,NY,33.75,1788,1,20,1612,3
53358,NJ,17.18,651,1,6,591,3
53359,CA,66.04,2233,1,29,1983,3
53360,CA,52.57,1848,1,20,1574,3
53361,CA,58.83,2735,1,14,2489,3
53362,CA,7.0,569,0,4,531,3
53363,CA,52.77,2432,1,10,2216,3
53364,NY,37.04,1453,1,8,1292,3
53365,CA,34.73,1416,1,16,1298,3
53366,CA,35.08,1312,1,13,1154,3
53367,CA,54.46,2277,1,16,2059,3
53368,CA,58.54,2163,1,26,2010,3
53369,CA,35.83,1336,1,13,1243,3
53370,PA,18.02,739,1,12,683,3
53371,NY,37.49,1635,1,26,1401,3
53372,CA,52.32,2273,1,17,2140,3
53373,NJ,52.77,2473,1,17,2190,3
53374,CA,54.07,2166,1,14,1975,3
53375,PA,18.41,578,1,9,522,3
53376,NJ,38.82,1084,1,16,901,3
53377,CA,51.24,2603,1,17,2361,3
53378,NJ,49.83,2599,1,14,2213,3
53379,NJ,41.93,1763,1,12,1441,3
53380,NJ,51.45,2361,1,20,2080,3
53381,CA,10.52,771,0,13,669,3
53382,CA,63.07,2002,1,23,1611,3
53383,CA,35.44,1169,1,7,1059,3
53384,CA,35.72,1285,1,9,1162,3
53385,CA,35.26,1079,1,5,943,3
53386,PA,18.93,680,1,13,608,3
53387,NY,21.37,1169,1,12,1056,3
53388,CA,35.68,1382,0,16,1249,3
53389,CA,34.52,1181,1,8,1140,3
53390,NY,35.44,1201,1,29,1099,3
53391,CA,35.77,1133,1,11,925,3
53392,CA,66.25,2888,1,10,2598,3
53393,PA,32.94,2019,1,8,1694,3
53394,CA,38.69,1492,1,13,1371,3
53395,NJ,63.77,2630,1,16,2320,3
53396,NY,34.68,1535,1,19,1382,3
53397,CA,34.04,1600,1,13,1498,3
53398,NY,34.79,1454,1,19,1327,3
53399,CA,34.83,1347,1,13,1228,3
53400,CA,59.05,2522,1,11,2245,3
53401,NJ,52.31,2078,1,14,1876,3
53402,CA,55.62,1856,1,14,1697,3
53403,PA,16.94,587,0,3,544,3
53404,NJ,54.23,2422,1,11,2138,3
53405,NY,35.63,1266,1,15,1159,3
53406,CA,8.8,862,0,13,815,3
53407,CA,30.9,1372,1,15,1326,3
53408,CA,29.59,1018,1,5,908,3
53409,CA,34.93,1524,1,12,1390,3
53410,NJ,45.88,2242,1,22,1839,3
53411,CA,49.17,2785,1,24,2599,3
53412,CA,32.2,1004,1,9,925,3
53413,NY,44.19,2473,1,18,2153,3
53414,NJ,17.72,926,1,7,799,3
53415,CA,66.71,2395,1,12,2154,3
53416,NJ,52.25,2675,1,27,2318,3
53417,CA,8.79,491,0,13,414,3
53418,CA,56.06,2327,1,28,1977,3
53419,CA,54.47,1854,1,17,1555,3
53420,CA,31.9,1906,1,6,1741,3
