,state,brand,spend,Impressions,leads,link_clicks,reach,agency,Agency Tiers
4911,CA,B2,32.31,1137,0,7,1056,Agency 2,4
4912,CA,B2,46.61,1860,1,10,1810,Agency 2,4
4913,CA,B2,47.51,2363,1,21,2201,Agency 2,4
4914,CA,B2,64.34,2921,1,19,2716,Agency 2,4
4915,CA,B2,39.47,2409,1,21,2238,Agency 2,4
4916,CA,B2,64.16,2349,1,38,1992,Agency 2,4
4917,CA,B2,31.6,1397,1,9,1327,Agency 2,4
4918,CA,B2,6.82,293,0,8,274,Agency 2,4
4919,CA,B2,98.48,4347,1,18,4181,Agency 2,4
4920,CA,B2,65.76,2857,1,23,2648,Agency 2,4
4921,CA,B2,14.76,453,0,3,407,Agency 2,4
4922,CA,B2,31.12,1200,1,16,1166,Agency 2,4
4923,CA,B2,31.88,2567,1,13,2465,Agency 2,4
4924,CA,B2,23.46,865,0,7,797,Agency 2,4
4925,CA,B2,16.06,713,0,3,676,Agency 2,4
4926,CA,B2,39.72,1267,1,14,1056,Agency 2,4
4927,CA,B2,32.69,1475,1,12,1417,Agency 2,4
4928,CA,B2,48.41,1959,1,18,1846,Agency 2,4
4929,CA,B2,60.37,3490,1,13,3386,Agency 2,4
4930,CA,B2,11.34,774,0,8,754,Agency 2,4
4931,CA,B2,40.85,1737,1,15,1574,Agency 2,4
4932,CA,B2,31.71,1155,1,12,1129,Agency 2,4
4933,CA,B2,6.48,187,0,1,174,Agency 2,4
4934,CA,B2,32.93,1706,1,7,1546,Agency 2,4
4935,CA,B2,63.79,3745,1,32,3566,Agency 2,4
4936,CA,B2,75.4,4110,1,28,3854,Agency 2,4
4937,CA,B2,32.77,2211,1,19,2092,Agency 2,4
4938,CA,B2,37.06,1984,1,17,1806,Agency 2,4
4939,CA,B2,65.45,3104,1,45,2806,Agency 2,4
4940,CA,B2,32.51,2086,1,18,1858,Agency 2,4
4941,CA,B2,15.71,1140,1,6,1096,Agency 2,4
4942,CA,B2,24.03,879,1,5,836,Agency 2,4
4943,CA,B2,6.87,327,1,5,318,Agency 2,4
4944,CA,B2,63.22,3598,1,31,3487,Agency 2,4
4945,CA,B2,65.45,3157,1,25,3026,Agency 2,4
4946,CA,B2,31.31,1826,0,16,1731,Agency 2,4
4947,CA,B2,16.03,617,1,2,584,Agency 2,4
4948,CA,B2,49.81,1965,1,21,1850,Agency 2,4
4949,CA,B2,32.08,1709,1,10,1626,Agency 2,4
4950,CA,B2,7.09,220,0,1,211,Agency 2,4
4951,CA,B2,63.03,2327,1,15,2200,Agency 2,4
4952,CA,B2,31.94,2018,1,11,1956,Agency 2,4
4953,CA,B2,50.06,2828,1,17,2622,Agency 2,4
4954,CA,B2,32.39,1679,1,15,1555,Agency 2,4
4955,CA,B2,34.77,1430,1,10,1383,Agency 2,4
4956,CA,B2,31.91,744,1,5,641,Agency 2,4
4957,CA,B2,16.65,769,1,20,743,Agency 2,4
4958,CA,B2,93.71,3744,1,21,3471,Agency 2,4
4959,CA,B2,31.13,1974,1,14,1890,Agency 2,4
4960,CA,B2,62.5,2789,1,28,2615,Agency 2,4
4961,CA,B2,31.24,1049,0,14,868,Agency 2,4
4962,CA,B2,40.18,1563,1,8,1479,Agency 2,4
4963,CA,B2,47.41,2256,1,39,2112,Agency 2,4
4964,CA,B2,58.56,3113,0,15,2912,Agency 2,4
4965,CA,B2,7.0,231,0,1,213,Agency 2,4
4966,CA,B2,5.9,282,0,1,262,Agency 2,4
4967,CA,B2,6.64,185,0,3,174,Agency 2,4
4968,CA,B2,24.25,1159,0,9,1133,Agency 2,4
4969,CA,B2,48.49,2723,1,20,2528,Agency 2,4
4970,CA,B2,49.0,2605,1,13,2415,Agency 2,4
4971,CA,B2,99.31,4648,1,17,4459,Agency 2,4
4972,CA,B2,7.24,286,0,1,276,Agency 2,4
4973,CA,B2,31.46,1363,1,16,1305,Agency 2,4
4974,CA,B2,31.17,1497,1,12,1332,Agency 2,4
4975,CA,B2,31.05,2028,1,7,1904,Agency 2,4
4976,CA,B2,30.79,1694,1,18,1540,Agency 2,4
4977,CA,B2,32.41,2106,1,26,1971,Agency 2,4
4978,CA,B2,41.2,1616,1,10,1458,Agency 2,4
4979,CA,B2,95.78,4158,1,25,3890,Agency 2,4
4980,CA,B2,16.48,744,1,17,669,Agency 2,4
4981,CA,B2,7.03,393,0,4,378,Agency 2,4
4982,CA,B2,64.72,3089,1,16,2955,Agency 2,4
4983,CA,B2,64.01,4044,1,20,3894,Agency 2,4
4984,CA,B2,64.46,3262,1,25,3167,Agency 2,4
4985,CA,B2,15.92,1256,1,14,1215,Agency 2,4
4986,CA,B2,65.35,2672,1,26,2402,Agency 2,4
4987,CA,B2,64.13,3660,1,37,3493,Agency 2,4
4988,CA,B2,63.72,3066,1,18,2965,Agency 2,4
4989,CA,B2,41.89,1930,0,21,1816,Agency 2,4
4990,CA,B2,7.71,454,0,2,391,Agency 2,4
4991,CA,B2,15.44,548,0,3,527,Agency 2,4
4992,CA,B2,47.17,2135,1,16,1937,Agency 2,4
4993,CA,B2,16.07,793,1,11,732,Agency 2,4
4994,CA,B2,31.92,1601,1,10,1475,Agency 2,4
4995,CA,B2,24.89,1188,1,12,1115,Agency 2,4
4996,CA,B2,48.73,2241,1,24,2104,Agency 2,4
4997,CA,B2,15.93,1029,1,13,974,Agency 2,4
4998,CA,B2,61.56,3826,1,47,3584,Agency 2,4
4999,CA,B2,7.54,248,1,3,232,Agency 2,4
5000,CA,B2,16.34,645,1,9,621,Agency 2,4
5001,CA,B2,24.26,999,0,5,914,Agency 2,4
5002,CA,B2,32.13,1910,1,13,1847,Agency 2,4
5003,CA,B2,31.32,2596,1,27,2460,Agency 2,4
5004,CA,B2,6.6,497,0,6,448,Agency 2,4
5005,CA,B2,32.08,1472,1,10,1312,Agency 2,4
5006,CA,B2,15.34,793,0,5,754,Agency 2,4
5007,CA,B2,48.24,1980,1,34,1727,Agency 2,4
5008,CA,B2,31.38,845,1,9,748,Agency 2,4
5009,CA,B2,23.33,925,1,8,862,Agency 2,4
5010,CA,B2,63.77,1727,0,11,1609,Agency 2,4
5011,CA,B2,31.89,2558,1,92,2131,Agency 2,4
5012,CA,B2,62.29,2971,1,18,2821,Agency 2,4
5013,CA,B2,97.87,4115,1,25,3905,Agency 2,4
5014,CA,B2,53.6,2493,1,20,2346,Agency 2,4
5015,CA,B2,34.05,1676,0,12,1516,Agency 2,4
5016,CA,B2,31.86,2373,1,24,2244,Agency 2,4
5017,CA,B2,24.86,1288,1,13,1242,Agency 2,4
5018,CA,B2,31.56,2896,1,24,2664,Agency 2,4
5019,CA,B2,31.59,1676,1,14,1585,Agency 2,4
5020,CA,B2,16.47,560,1,1,536,Agency 2,4
5021,CA,B2,16.43,768,1,4,712,Agency 2,4
5022,CA,B2,25.89,1223,1,10,1170,Agency 2,4
5023,CA,B2,49.07,2046,1,31,1916,Agency 2,4
5024,CA,B2,16.77,507,1,3,460,Agency 2,4
5025,CA,B2,43.73,1502,0,8,1396,Agency 2,4
5026,CA,B2,64.98,2903,1,10,2738,Agency 2,4
5027,CA,B2,47.31,2389,1,23,2251,Agency 2,4
5028,CA,B2,53.09,1868,1,19,1733,Agency 2,4
5029,CA,B2,56.2,3155,1,34,2858,Agency 2,4
5030,CA,B2,41.12,1248,0,12,1144,Agency 2,4
5031,CA,B2,33.0,2341,1,10,2064,Agency 2,4
5032,CA,B2,63.75,2373,1,13,2232,Agency 2,4
5033,CA,B2,33.65,1249,1,15,1166,Agency 2,4
5034,CA,B2,7.09,229,0,2,225,Agency 2,4
5035,CA,B2,62.13,2374,1,15,2234,Agency 2,4
5036,CA,B2,31.83,2279,1,37,2129,Agency 2,4
5037,CA,B2,64.88,3003,1,18,2850,Agency 2,4
5038,CA,B2,50.16,2464,1,12,2352,Agency 2,4
5039,CA,B2,15.12,528,0,1,518,Agency 2,4
5040,CA,B2,49.12,1792,1,17,1699,Agency 2,4
5041,CA,B2,47.02,1977,1,24,1839,Agency 2,4
5042,CA,B2,62.88,2670,1,12,2525,Agency 2,4
5043,CA,B2,31.87,1638,1,17,1574,Agency 2,4
5044,CA,B2,31.93,1012,1,9,963,Agency 2,4
5045,CA,B2,49.19,2422,1,20,2219,Agency 2,4
5046,CA,B2,32.36,996,1,4,899,Agency 2,4
5047,CA,B2,24.68,968,0,6,917,Agency 2,4
5048,CA,B2,67.0,2140,1,14,1988,Agency 2,4
5049,CA,B2,31.52,922,1,6,884,Agency 2,4
5050,CA,B2,15.69,616,1,12,579,Agency 2,4
5051,CA,B2,49.44,2286,1,26,2219,Agency 2,4
5052,CA,B2,6.92,378,0,2,371,Agency 2,4
5053,CA,B2,31.34,1628,1,23,1479,Agency 2,4
5054,CA,B2,49.85,2066,1,17,1948,Agency 2,4
5055,CA,B2,48.73,2590,1,17,2452,Agency 2,4
5056,CA,B2,48.33,1538,1,9,1442,Agency 2,4
5057,CA,B2,40.56,1566,0,17,1430,Agency 2,4
5058,CA,B2,30.98,996,1,16,947,Agency 2,4
5059,CA,B2,7.05,486,0,1,443,Agency 2,4
5060,CA,B2,41.67,2032,1,13,1836,Agency 2,4
5061,CA,B2,31.22,1225,1,8,1136,Agency 2,4
5062,CA,B2,64.72,2221,1,18,2053,Agency 2,4
5063,CA,B2,32.47,1205,1,8,1164,Agency 2,4
5064,CA,B2,41.42,1724,1,19,1592,Agency 2,4
5065,CA,B2,30.48,1203,0,7,1141,Agency 2,4
5066,CA,B2,32.22,1018,1,14,974,Agency 2,4
5067,CA,B2,63.84,3094,1,21,2950,Agency 2,4
5068,CA,B2,88.27,3880,1,28,3607,Agency 2,4
5069,CA,B2,31.57,1448,1,12,1316,Agency 2,4
5070,CA,B2,31.31,1848,0,9,1768,Agency 2,4
5071,CA,B2,63.43,2345,0,9,2182,Agency 2,4
5072,CA,B2,23.74,823,1,11,760,Agency 2,4
5073,CA,B2,48.75,2285,1,30,2121,Agency 2,4
5074,CA,B2,68.29,2511,1,21,2404,Agency 2,4
5075,CA,B2,65.24,3107,1,21,2965,Agency 2,4
5076,CA,B2,3.37,138,0,1,135,Agency 2,4
5077,CA,B2,105.21,5765,1,58,5437,Agency 2,4
5078,CA,B2,30.75,1844,1,15,1803,Agency 2,4
5079,CA,B2,40.67,1379,1,13,1297,Agency 2,4
5080,CA,B2,74.87,3178,1,32,2882,Agency 2,4
5081,CA,B2,32.83,2352,1,29,2231,Agency 2,4
5082,CA,B2,55.89,2143,1,20,1993,Agency 2,4
5083,CA,B2,51.04,1998,1,20,1876,Agency 2,4
5084,CA,B2,66.18,3078,1,19,2947,Agency 2,4
5085,CA,B2,34.53,1696,1,18,1633,Agency 2,4
5086,CA,B2,66.32,4245,1,43,4073,Agency 2,4
5087,CA,B2,48.79,3031,1,18,2853,Agency 2,4
5088,CA,B2,50.12,2064,1,19,1999,Agency 2,4
5089,CA,B2,43.34,3071,1,27,2954,Agency 2,4
5090,CA,B2,64.33,3861,1,27,3685,Agency 2,4
5091,CA,B2,32.05,1612,0,4,1435,Agency 2,4
5092,CA,B2,63.64,3605,1,43,3269,Agency 2,4
5093,CA,B2,65.17,3023,1,43,2843,Agency 2,4
5094,CA,B2,7.33,283,0,6,275,Agency 2,4
5095,CA,B2,32.62,1193,0,8,1103,Agency 2,4
5096,CA,B2,32.4,1822,1,41,1580,Agency 2,4
5097,CA,B2,80.45,4548,1,57,4013,Agency 2,4
5098,CA,B2,62.16,3992,1,47,3817,Agency 2,4
5099,CA,B2,31.1,857,1,9,797,Agency 2,4
5100,CA,B2,64.96,2316,1,19,2044,Agency 7,2
5101,CA,B2,53.94,1939,1,26,1785,Agency 7,2
5102,CA,B2,3.87,134,0,0,131,Agency 7,2
5103,CA,B2,52.36,1590,1,8,1451,Agency 7,2
5104,CA,B2,8.84,864,0,18,806,Agency 7,2
5105,CA,B2,70.66,3718,1,25,3390,Agency 7,2
5106,CA,B2,31.6,1211,1,11,1053,Agency 7,2
5107,CA,B2,59.24,2142,1,35,1822,Agency 7,2
5108,CA,B2,58.24,2141,1,11,1918,Agency 7,2
5109,CA,B2,58.97,2372,1,20,2138,Agency 7,2
5110,CA,B2,55.66,1849,1,15,1674,Agency 7,2
5111,CA,B2,51.64,1640,1,20,1469,Agency 7,2
5112,CA,B2,54.03,2267,1,18,1998,Agency 7,2
5113,CA,B2,58.81,2293,1,18,2114,Agency 7,2
5114,CA,B2,4.96,303,1,6,294,Agency 7,2
5115,CA,B2,21.8,810,1,18,765,Agency 7,2
5116,CA,B2,52.36,1964,1,24,1784,Agency 7,2
5117,CA,B2,32.81,867,1,7,820,Agency 7,2
5118,CA,B2,57.54,2473,0,18,2263,Agency 7,2
5119,CA,B2,69.61,3516,1,11,3172,Agency 7,2
5120,CA,B2,10.62,998,0,9,927,Agency 7,2
5121,CA,B2,52.8,2584,1,26,2424,Agency 7,2
5122,CA,B2,49.59,1661,1,13,1511,Agency 7,2
5123,CA,B2,70.83,3657,1,12,3290,Agency 7,2
5124,CA,B2,9.18,653,0,14,635,Agency 7,2
5125,CA,B2,55.01,1678,0,6,1431,Agency 7,2
5126,CA,B2,38.0,1243,1,11,1081,Agency 7,2
5127,CA,B2,39.53,1181,1,9,1079,Agency 7,2
5128,CA,B2,15.97,1073,0,12,987,Agency 7,2
5129,CA,B2,61.56,2189,1,26,2000,Agency 7,2
5130,CA,B2,52.66,2034,1,17,1851,Agency 7,2
5131,CA,B2,53.25,1926,1,13,1657,Agency 7,2
5132,CA,B2,50.88,2120,1,8,1954,Agency 7,2
5133,CA,B2,77.55,4068,1,20,3561,Agency 7,2
5134,CA,B2,35.81,1881,1,14,1784,Agency 7,2
5135,CA,B2,10.58,849,0,11,784,Agency 7,2
5136,CA,B2,35.31,1543,0,15,1399,Agency 7,2
5137,CA,B2,33.35,1256,1,13,1147,Agency 7,2
5138,CA,B2,34.42,1335,0,8,1270,Agency 7,2
5139,CA,B2,32.28,935,0,7,842,Agency 7,2
5140,CA,B2,6.66,535,0,4,499,Agency 7,2
5141,CA,B2,84.19,2592,0,14,2149,Agency 7,2
5142,CA,B2,52.56,1807,1,20,1592,Agency 7,2
5143,CA,B2,6.35,497,0,6,467,Agency 7,2
5144,CA,B2,9.07,595,0,10,559,Agency 7,2
5145,CA,B2,53.44,1733,1,17,1519,Agency 7,2
5146,CA,B2,6.08,514,0,5,454,Agency 7,2
5147,CA,B2,69.73,4336,1,21,3851,Agency 7,2
5148,CA,B2,51.85,2380,1,18,2101,Agency 7,2
5149,CA,B2,71.03,2554,1,16,2272,Agency 7,2
5150,CA,B2,63.16,3203,1,17,2994,Agency 7,2
5151,CA,B2,35.86,1717,1,21,1472,Agency 7,2
5152,CA,B2,50.62,1812,1,13,1634,Agency 7,2
5153,CA,B2,35.24,1588,1,14,1508,Agency 7,2
5154,CA,B2,54.2,2041,1,12,1776,Agency 7,2
5155,CA,B2,35.08,1537,1,16,1439,Agency 7,2
5156,CA,B2,56.97,1973,1,25,1803,Agency 7,2
5157,CA,B2,35.4,1525,1,12,1338,Agency 7,2
5158,CA,B2,49.25,1772,1,21,1631,Agency 7,2
5159,CA,B2,32.55,917,0,5,832,Agency 7,2
5160,CA,B2,63.05,2099,1,17,1923,Agency 7,2
5161,CA,B2,51.42,2253,1,13,2015,Agency 7,2
5162,CA,B2,71.87,3584,1,8,3033,Agency 7,2
5163,CA,B2,49.81,2122,1,21,2001,Agency 7,2
5164,CA,B2,53.34,2440,1,15,1616,Agency 7,2
5165,CA,B2,34.87,1291,1,11,1228,Agency 7,2
5166,CA,B2,9.93,712,0,5,667,Agency 7,2
5167,CA,B2,54.64,1658,1,15,1504,Agency 7,2
5168,CA,B2,57.59,2563,1,21,2262,Agency 7,2
5169,CA,B2,58.89,1941,1,11,1761,Agency 7,2
5170,CA,B2,55.48,1844,1,18,1570,Agency 7,2
5171,CA,B2,53.21,2579,1,20,2436,Agency 7,2
5172,CA,B2,56.7,2314,1,23,2136,Agency 7,2
5173,CA,B2,53.04,1861,1,17,1636,Agency 7,2
5174,CA,B2,56.17,2100,1,17,1869,Agency 7,2
5175,CA,B2,53.26,2108,0,10,1884,Agency 7,2
5176,CA,B2,69.71,2971,0,19,2677,Agency 7,2
5177,CA,B2,52.81,2510,1,12,2027,Agency 7,2
5178,CA,B2,20.4,696,0,5,614,Agency 7,2
5179,CA,B2,55.22,2110,1,12,1798,Agency 7,2
5180,CA,B2,54.65,4011,1,24,3707,Agency 7,2
5181,CA,B2,33.61,1811,1,13,1654,Agency 7,2
5182,CA,B2,70.1,3141,1,30,2777,Agency 7,2
5183,CA,B2,54.04,1962,1,29,1768,Agency 7,2
5184,CA,B2,9.59,1048,0,10,981,Agency 7,2
5185,CA,B2,58.7,2552,1,17,2351,Agency 7,2
5186,CA,B2,58.22,2037,1,15,1880,Agency 7,2
5187,CA,B2,9.02,695,0,11,656,Agency 7,2
5188,CA,B2,2.35,113,0,1,111,Agency 7,2
5189,CA,B2,68.57,4865,1,26,4321,Agency 7,2
5190,CA,B2,34.73,1251,1,13,1130,Agency 7,2
5191,CA,B2,56.36,2436,1,17,2249,Agency 7,2
5192,CA,B2,70.34,2958,1,11,2639,Agency 7,2
5193,CA,B2,51.73,2780,1,16,2470,Agency 7,2
5194,CA,B2,52.01,1734,1,7,1582,Agency 7,2
5195,CA,B2,36.36,1901,1,12,1776,Agency 7,2
5196,CA,B2,63.62,1929,1,18,1541,Agency 7,2
5197,CA,B2,53.63,1854,1,17,1674,Agency 7,2
5198,CA,B2,35.9,1334,1,16,1236,Agency 7,2
5199,CA,B2,59.45,2489,1,25,2309,Agency 7,2
5200,CA,B2,3.22,302,0,4,296,Agency 7,2
5201,CA,B2,50.93,2315,1,17,2175,Agency 7,2
5202,CA,B2,8.5,359,0,5,350,Agency 7,2
5203,CA,B2,63.88,2469,1,29,2258,Agency 7,2
5204,CA,B2,51.61,1896,1,28,1717,Agency 7,2
5205,CA,B2,53.87,2254,1,31,2042,Agency 7,2
5206,CA,B2,55.64,2242,1,32,1949,Agency 7,2
5207,CA,B2,33.96,1179,1,9,1101,Agency 7,2
5208,CA,B2,57.0,2080,1,12,1909,Agency 7,2
5209,CA,B2,34.96,1230,1,9,1112,Agency 7,2
5210,CA,B2,55.77,2244,1,16,2036,Agency 7,2
5211,CA,B2,54.81,2200,1,16,2073,Agency 7,2
5212,CA,B2,36.23,1305,1,9,1171,Agency 7,2
5213,CA,B2,65.44,3330,1,17,3047,Agency 7,2
5214,CA,B2,35.64,1238,1,6,1081,Agency 7,2
5215,CA,B2,59.46,1981,1,18,1844,Agency 7,2
5216,CA,B2,50.72,1623,1,9,1310,Agency 7,2
5217,CA,B2,68.13,2853,1,15,2544,Agency 7,2
5218,CA,B2,1.29,109,0,0,107,Agency 7,2
5219,CA,B2,55.52,1796,1,18,1579,Agency 7,2
5220,CA,B2,55.62,1607,1,22,1427,Agency 7,2
5221,CA,B2,67.77,2942,1,24,2660,Agency 7,2
5222,CA,B2,70.31,3835,1,27,3475,Agency 7,2
5223,CA,B2,66.25,3007,1,21,2720,Agency 7,2
5224,CA,B2,55.08,2044,1,11,1785,Agency 7,2
5225,CA,B2,55.99,2462,1,27,2129,Agency 7,2
5226,CA,B2,69.04,3243,1,15,2882,Agency 7,2
5227,CA,B2,60.27,2787,1,15,2563,Agency 7,2
5228,CA,B2,61.01,2182,1,21,1981,Agency 7,2
5229,CA,B2,64.76,3963,1,29,3760,Agency 7,2
5230,CA,B2,54.18,1950,1,10,1671,Agency 7,2
5231,CA,B2,36.61,1403,0,7,1316,Agency 7,2
5232,CA,B2,4.89,225,1,5,221,Agency 7,2
5233,CA,B2,16.15,494,0,4,472,Agency 7,2
5234,CA,B2,53.97,1510,1,14,1351,Agency 7,2
5235,CA,B2,51.12,2210,0,14,2045,Agency 7,2
5236,CA,B2,33.66,1558,1,8,1252,Agency 7,2
5237,CA,B2,51.35,1963,1,11,1751,Agency 7,2
5238,CA,B2,33.31,1451,1,12,1402,Agency 7,2
5239,CA,B2,52.3,2079,1,14,1815,Agency 7,2
5240,CA,B2,35.99,1329,0,7,1185,Agency 7,2
5241,CA,B2,65.72,2383,1,19,2138,Agency 7,2
5242,CA,B2,32.61,901,1,13,858,Agency 7,2
5243,CA,B2,34.96,1534,0,7,1451,Agency 7,2
5244,CA,B2,72.01,3126,1,14,2811,Agency 7,2
5245,CA,B2,68.13,3113,1,22,2877,Agency 7,2
5246,CA,B2,48.07,2054,1,15,1773,Agency 7,2
5247,CA,B2,57.73,1919,1,10,1779,Agency 7,2
5248,CA,B2,52.82,2214,1,19,2024,Agency 7,2
5249,CA,B2,32.17,1803,1,12,1672,Agency 7,2
5250,CA,B2,35.05,1245,1,10,1185,Agency 7,2
5251,CA,B2,53.86,1808,0,7,1504,Agency 7,2
5252,CA,B2,51.68,2170,1,20,1980,Agency 7,2
5253,CA,B2,11.97,444,1,6,426,Agency 7,2
5254,CA,B2,37.1,1746,1,11,1605,Agency 7,2
5255,CA,B2,5.72,561,0,2,508,Agency 7,2
5256,CA,B2,34.71,1660,1,10,1523,Agency 7,2
5257,CA,B2,73.37,3569,1,32,3216,Agency 7,2
5258,CA,B2,52.74,1833,1,12,1720,Agency 7,2
5259,CA,B2,51.19,1781,1,14,1554,Agency 7,2
5260,CA,B2,53.62,1990,1,14,1816,Agency 7,2
5261,CA,B2,53.7,2005,1,21,1856,Agency 7,2
5262,CA,B2,68.53,2813,1,23,2506,Agency 7,2
5263,CA,B2,52.96,2780,1,30,2577,Agency 7,2
5264,CA,B2,5.63,512,0,3,456,Agency 7,2
5265,CA,B2,54.34,1588,1,19,1428,Agency 7,2
5266,CA,B2,0.0,4,0,0,4,Agency 7,2
5267,CA,B2,17.32,518,0,4,486,Agency 7,2
5268,CA,B2,12.27,591,0,4,522,Agency 7,2
5269,CA,B2,7.05,476,1,6,446,Agency 7,2
5270,CA,B2,36.49,1349,1,12,1242,Agency 7,2
5271,CA,B2,52.45,1850,1,22,1677,Agency 7,2
5272,CA,B2,59.25,2136,1,11,2009,Agency 7,2
5273,CA,B2,72.77,2713,1,24,2517,Agency 7,2
5274,CA,B2,62.82,1702,1,14,1527,Agency 7,2
5275,CA,B2,48.75,2221,1,21,2010,Agency 7,2
5276,CA,B2,70.81,2938,1,19,2617,Agency 7,2
5277,CA,B2,73.89,3585,1,17,3174,Agency 7,2
5278,CA,B2,35.97,1484,1,13,1382,Agency 7,2
5279,CA,B2,34.9,1598,1,14,1478,Agency 7,2
5280,CA,B2,7.5,309,0,2,278,Agency 7,2
5281,CA,B2,53.9,2184,1,13,1784,Agency 7,2
5282,CA,B2,12.63,449,0,5,424,Agency 7,2
5283,CA,B2,68.27,2425,1,15,2032,Agency 7,2
5284,CA,B2,69.99,3467,1,19,3116,Agency 7,2
5285,CA,B2,20.47,587,0,5,556,Agency 7,2
5286,CA,B2,33.64,1298,0,2,1173,Agency 7,2
5287,CA,B2,54.24,1897,1,26,1672,Agency 7,2
5288,CA,B2,56.88,3171,1,37,2965,Agency 7,2
5289,CA,B2,33.67,1382,1,5,1269,Agency 7,2
5290,CA,B2,33.38,1119,1,10,1057,Agency 7,2
5291,CA,B2,54.39,2050,0,7,1815,Agency 7,2
5292,CA,B2,51.79,2023,1,20,1826,Agency 7,2
5293,CA,B2,35.71,1247,1,11,1124,Agency 7,2
5294,CA,B2,28.32,696,1,12,615,Agency 7,2
5295,CA,B2,59.6,2024,1,16,1644,Agency 7,2
5296,CA,B2,0.64,30,0,0,29,Agency 7,2
5297,CA,B2,51.78,2503,1,31,2296,Agency 7,2
5298,CA,B2,66.54,2510,1,29,2268,Agency 7,2
5299,CA,B2,35.14,1172,1,13,1107,Agency 7,2
5300,CA,B2,19.12,667,1,9,589,Agency 7,2
5301,CA,B2,48.94,2544,1,40,2330,Agency 7,2
5302,CA,B2,54.06,1919,1,19,1758,Agency 7,2
5303,CA,B2,57.74,2057,1,12,1684,Agency 7,2
5304,CA,B2,35.07,1621,1,14,1412,Agency 7,2
5305,CA,B2,32.66,1206,0,12,949,Agency 7,2
5306,CA,B2,54.78,2001,1,9,1744,Agency 7,2
5307,CA,B2,34.66,1742,1,10,1548,Agency 7,2
5308,CA,B2,54.09,1762,1,24,1616,Agency 7,2
5309,CA,B2,8.97,913,0,12,854,Agency 7,2
5310,CA,B2,65.76,3479,1,19,3095,Agency 7,2
5311,CA,B2,65.85,2570,1,24,2252,Agency 7,2
5312,CA,B2,53.6,2483,1,12,2073,Agency 7,2
5313,CA,B2,33.27,1180,1,12,1122,Agency 7,2
5314,CA,B2,34.06,1312,0,11,1278,Agency 7,2
5315,CA,B2,36.33,1671,1,12,1565,Agency 7,2
5316,CA,B2,53.28,2425,1,13,2221,Agency 7,2
5317,CA,B2,55.16,1764,1,24,1395,Agency 7,2
5318,CA,B2,59.26,1473,1,17,1302,Agency 7,2
5319,CA,B2,53.32,1720,1,14,1451,Agency 7,2
5320,CA,B2,66.66,3083,1,22,2808,Agency 7,2
5321,CA,B2,35.94,1774,1,13,1645,Agency 7,2
5322,CA,B2,37.99,1283,1,20,1130,Agency 7,2
5323,CA,B2,34.74,1425,1,6,1282,Agency 7,2
5324,CA,B2,36.95,1288,1,6,1172,Agency 7,2
5325,CA,B2,19.67,728,0,5,658,Agency 7,2
5326,CA,B2,35.64,1696,1,10,1534,Agency 7,2
5327,CA,B2,17.98,612,0,3,574,Agency 7,2
5328,CA,B2,50.14,2005,1,12,1807,Agency 7,2
5329,CA,B2,35.95,1577,1,9,1488,Agency 7,2
5330,CA,B2,31.19,1180,0,3,1037,Agency 7,2
5331,CA,B2,50.52,1467,1,16,1351,Agency 7,2
5332,CA,B2,32.72,1492,1,11,1403,Agency 7,2
5333,CA,B2,68.05,2877,1,18,2592,Agency 7,2
5334,CA,B2,43.52,1274,1,6,1099,Agency 7,2
5335,CA,B2,50.72,2005,1,14,1721,Agency 7,2
5336,CA,B2,53.01,1536,1,18,1419,Agency 7,2
5337,CA,B2,34.96,1585,1,16,1504,Agency 7,2
5338,CA,B2,14.54,871,1,13,783,Agency 7,2
5339,CA,B2,53.19,2288,1,14,2021,Agency 7,2
5340,CA,B2,53.96,2282,1,20,2025,Agency 7,2
5341,CA,B2,50.74,2598,1,20,2463,Agency 7,2
5342,CA,B2,25.47,1083,1,5,1025,Agency 7,2
5343,CA,B2,35.27,1673,1,6,1485,Agency 7,2
5344,CA,B2,69.16,2605,1,21,2327,Agency 7,2
5345,CA,B2,37.59,1770,1,22,1669,Agency 7,2
5346,CA,B2,33.92,1520,1,11,1346,Agency 7,2
5347,CA,B2,59.34,2912,1,15,2599,Agency 7,2
5348,CA,B2,36.19,1319,1,15,1210,Agency 7,2
5349,CA,B2,10.07,1000,0,5,953,Agency 7,2
5350,CA,B2,35.75,1556,1,16,1420,Agency 7,2
5351,CA,B2,71.74,3609,1,33,3326,Agency 7,2
5352,CA,B2,58.85,2470,1,19,2231,Agency 7,2
5353,CA,B2,36.18,1615,1,15,1494,Agency 7,2
5354,CA,B2,53.55,2084,1,10,1782,Agency 7,2
5355,CA,B2,68.99,2859,1,19,2498,Agency 7,2
5356,CA,B2,66.47,3977,0,16,3574,Agency 7,2
5357,CA,B2,66.84,3338,1,17,3065,Agency 7,2
5358,CA,B2,33.34,1313,1,18,1246,Agency 7,2
5359,CA,B2,50.94,1997,1,24,1763,Agency 7,2
5360,CA,B2,57.02,1500,1,16,1382,Agency 7,2
5361,CA,B2,56.21,2760,1,12,2543,Agency 7,2
5362,CA,B2,63.58,2871,1,23,2612,Agency 7,2
5363,CA,B2,59.94,3572,1,20,3204,Agency 7,2
5364,CA,B2,6.2,534,0,3,503,Agency 7,2
5365,CA,B2,30.88,1239,1,6,1168,Agency 7,2
5366,CA,B2,42.34,1859,1,6,1731,Agency 7,2
